name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Peter Enhuber,---,727,---,1612,40-44,---,---,DEU,---,---,00:38:04,1.9 km,00:04:22,02:43:48,90.1 km,00:02:54,01:44:24,21.1 km,05:13:32
Dieter Ennsbrunner,---,683,---,504,30-34,---,---,AUT,---,---,00:36:18,1.9 km,00:03:54,02:46:44,90.1 km,00:02:29,01:41:53,21.1 km,05:11:18
Marycarla Erausquin,---,---,DNS,789,30-34,38,CA,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Andrea Erhart,---,1878,---,395,25-29,---,Niederösterreich / Lower Austr,AUT,---,---,00:50:29,1.9 km,00:11:43,04:05:28,90.1 km,00:03:01,03:09:30,21.1 km,08:20:11
Herbert Essbuechl,---,1501,---,1613,40-44,---,Niederösterreich / Lower Austr,AUT,---,---,01:00:21,1.9 km,00:05:30,02:47:05,90.1 km,00:05:54,01:57:26,21.1 km,05:56:16
Christian Essl,---,361,---,2016,45-49,54,AT,AUT,---,---,00:34:21,1.9 km,00:04:04,02:40:44,90.1 km,00:02:43,01:32:48,21.1 km,04:54:40
Manfred Exenberger,---,1861,---,1088,55-59,---,Vienna,AUT,---,---,00:49:48,1.9 km,00:09:00,03:52:04,90.1 km,00:03:55,02:41:22,21.1 km,07:36:09
Wim Eyckmans,---,495,---,212,25-29,32,---,BEL,---,---,00:34:17,1.9 km,00:03:57,02:47:20,90.1 km,00:02:12,01:34:46,21.1 km,05:02:32
Kirsty F,---,1568,---,897,35-39,---,Stirling,GBR,---,---,01:27:41,1.9 km,00:06:57,04:17:54,90.1 km,00:04:08,00:05:40,21.1 km,06:02:20
Rudi Fabiankovits,---,1309,---,2017,45-49,---,Burgenland / Bundesländer,AUT,---,---,00:43:43,1.9 km,00:05:15,02:56:19,90.1 km,00:03:06,01:53:44,21.1 km,05:42:07
Sven Fabig,---,1141,---,2018,45-49,52,DE,DEU,---,---,00:32:04,1.9 km,00:04:25,02:53:00,90.1 km,00:03:36,02:00:02,21.1 km,05:33:07
Matthew Facey,---,949,---,505,30-34,---,---,GBR,---,---,00:33:34,1.9 km,00:04:26,02:47:20,90.1 km,00:01:57,01:56:44,21.1 km,05:24:01
Markus Fachbach,---,7,---,4,PRO,33,---,DEU,---,---,00:24:37,1.9 km,00:02:07,02:17:56,90.1 km,00:01:00,01:13:22,21.1 km,03:59:02
Christian Fadum,---,1670,---,991,50-54,---,Steiermark / Styria,AUT,---,---,00:40:10,1.9 km,00:08:13,03:13:42,90.1 km,00:04:03,02:11:03,21.1 km,06:17:11
Juergen Falb,---,1546,---,506,30-34,41,Vienna,AUT,---,---,00:46:16,1.9 km,00:08:28,03:03:48,90.1 km,00:03:00,01:58:23,21.1 km,05:59:55
Thomas Fally,---,1581,---,2019,45-49,---,Niederösterreich / Lower Austr,MDA,---,---,00:46:57,1.9 km,00:08:30,03:16:02,90.1 km,00:03:10,01:49:20,21.1 km,06:03:59
Thomas Färber,---,255,---,507,30-34,---,Hessen,DEU,---,---,00:34:50,1.9 km,00:02:58,02:34:20,90.1 km,00:01:58,01:33:56,21.1 km,04:48:02
Eva Färberböck,---,1164,---,858,35-39,43,Bavaria (Bayern),AUT,---,---,00:39:48,1.9 km,00:05:53,03:07:44,90.1 km,00:02:33,01:38:46,21.1 km,05:34:44
Alexander Farina,---,1046,---,213,25-29,---,---,AUT,---,---,00:40:46,1.9 km,00:03:43,02:53:34,90.1 km,00:02:21,01:48:27,21.1 km,05:28:51
Aaron Farlow,---,5,---,38,PRO,35,---,AUS,---,---,00:24:20,1.9 km,00:02:00,02:17:40,90.1 km,00:01:09,01:11:28,21.1 km,03:56:37
Harald Faubel,---,1104,---,1200,35-39,---,Niederösterreich / Lower Austr,AUT,---,---,00:48:10,1.9 km,00:07:52,02:44:48,90.1 km,00:03:07,01:47:30,21.1 km,05:31:27
Rafal Fazan,---,910,---,1201,35-39,45,Piaseczno,POL,---,---,00:35:19,1.9 km,00:05:50,02:59:35,90.1 km,00:02:38,01:38:33,21.1 km,05:21:55
Markus Fehringer,---,816,---,508,30-34,38,---,AUT,---,---,00:37:40,1.9 km,00:04:20,02:50:51,90.1 km,00:02:19,01:42:48,21.1 km,05:17:58
Manfred Feichter,---,1018,---,1202,35-39,---,---,ITA,---,---,00:45:52,1.9 km,00:06:43,02:55:59,90.1 km,00:04:09,01:34:17,21.1 km,05:27:00
Christian Feichtinger,---,1353,---,1203,35-39,---,---,AUT,---,---,00:40:15,1.9 km,00:04:44,02:50:39,90.1 km,00:03:33,02:06:28,21.1 km,05:45:39
Carolin Feigenspan,---,---,DNS,910,40-44,51,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Maria Feiner,---,1695,---,950,45-49,52,Vienna,AUT,---,---,01:00:13,1.9 km,00:07:02,03:18:07,90.1 km,00:04:42,01:51:09,21.1 km,06:21:13
Wolfgang Felbauer,---,1372,---,214,25-29,35,Burgenland / Bundesl?nder,AUT,---,---,00:37:30,1.9 km,00:06:06,02:59:35,90.1 km,00:02:37,02:01:22,21.1 km,05:47:10
Andreas Felber,---,270,---,1609,40-44,46,---,AUT,---,---,00:35:13,1.9 km,00:05:02,02:40:17,90.1 km,00:02:13,01:26:31,21.1 km,04:49:16
Lorz Felix,---,634,---,2020,45-49,53,DE,DEU,---,---,00:36:05,1.9 km,00:05:50,02:44:39,90.1 km,00:02:28,01:40:08,21.1 km,05:09:10
Daniel Fellner,---,784,---,215,25-29,35,---,AUT,---,---,00:41:26,1.9 km,00:04:25,02:41:11,90.1 km,00:02:50,01:46:53,21.1 km,05:16:45
Stefan Fencl,---,1192,---,216,25-29,---,---,AUT,---,---,00:41:32,1.9 km,00:05:14,02:51:45,90.1 km,00:02:24,01:55:25,21.1 km,05:36:20
Daniela Ferreira,---,---,DNS,790,30-34,---,---,BRA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Ingo Festner,---,---,DNS,1614,40-44,---,Bavaria (Bayern),DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Christian Feuchter,---,672,---,217,25-29,32,Steiermark / Styria,AUT,---,---,00:36:32,1.9 km,00:03:10,02:49:42,90.1 km,00:02:33,01:38:50,21.1 km,05:10:47
Bianca Feuerbach,---,1586,---,791,30-34,40,DE,DEU,---,---,00:44:10,1.9 km,00:04:28,03:25:57,90.1 km,00:02:08,01:48:27,21.1 km,06:05:10
Tanya Feuschar,---,1769,---,396,25-29,---,---,CAN,---,---,00:41:32,1.9 km,00:07:13,03:24:14,90.1 km,00:07:53,02:16:54,21.1 km,06:37:46
Andrea Fincato,---,961,---,509,30-34,40,padova,ITA,---,---,00:36:20,1.9 km,00:05:07,02:51:59,90.1 km,00:02:57,01:48:03,21.1 km,05:24:26
Peter Finichiu,---,731,---,218,25-29,---,Steiermark / Styria,AUT,---,---,00:35:36,1.9 km,00:04:39,02:40:49,90.1 km,00:02:44,01:49:57,21.1 km,05:13:45
Robert Fischer,---,1265,---,1615,40-44,---,Bavaria (Bayern),DEU,---,---,00:42:57,1.9 km,00:04:16,02:50:46,90.1 km,00:02:20,01:59:17,21.1 km,05:39:36
Iztok Fister,---,441,---,101,18-24,27,Prekmurje,SVN,---,---,00:40:11,1.9 km,00:03:43,02:34:52,90.1 km,00:01:54,01:38:12,21.1 km,04:58:52
Paul Fitzgerald,---,1115,---,219,25-29,---,Essex,GBR,---,---,00:41:11,1.9 km,00:04:45,03:00:51,90.1 km,00:02:19,01:42:56,21.1 km,05:32:02
David Fitzpatrick,---,1626,---,2021,45-49,53,---,GBR,---,---,00:38:37,1.9 km,00:06:21,03:21:50,90.1 km,00:06:11,01:57:54,21.1 km,06:10:53
Ernst Fladnitzer,---,703,---,1205,35-39,44,AT,AUT,---,---,00:32:09,1.9 km,00:03:07,02:45:35,90.1 km,00:02:37,01:48:44,21.1 km,05:12:12
Paolo Flaim,---,221,---,1206,35-39,---,BZ,ITA,---,---,00:37:23,1.9 km,00:03:29,02:34:31,90.1 km,00:01:53,01:28:16,21.1 km,04:45:32
Roman Floth,---,---,DNS,1207,35-39,---,Niederösterreich / Lower Austr,AUT,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Michael Fohn,---,1543,---,1616,40-44,50,AT,AUT,---,---,00:38:08,1.9 km,00:05:29,03:32:01,90.1 km,00:02:17,01:41:46,21.1 km,05:59:41
Duccio Fontanelli,---,293,---,220,25-29,32,---,ITA,---,---,00:31:32,1.9 km,00:03:15,02:37:16,90.1 km,00:02:09,01:36:10,21.1 km,04:50:22
Thomas Forche,---,776,---,1208,35-39,41,---,AUT,---,---,00:39:19,1.9 km,00:04:56,02:47:27,90.1 km,00:04:02,01:40:42,21.1 km,05:16:26
Walter Formeier,---,378,---,1617,40-44,---,---,AUT,---,---,00:36:45,1.9 km,00:03:05,02:36:12,90.1 km,00:02:34,01:37:19,21.1 km,04:55:55
Dennis Forssmark,---,1524,---,992,50-54,57,SE,SWE,---,---,00:43:36,1.9 km,00:05:37,03:09:09,90.1 km,00:03:22,01:56:42,21.1 km,05:58:26
Christoph Forstner,---,1077,---,510,30-34,---,Oberösterreich / Upper Austria,AUT,---,---,00:37:22,1.9 km,00:04:19,02:49:05,90.1 km,00:03:00,01:56:13,21.1 km,05:29:59
Carole Fortune,---,1101,---,951,45-49,---,City of Edinburgh,GBR,---,---,00:39:48,1.9 km,00:03:09,03:03:16,90.1 km,00:02:23,01:42:44,21.1 km,05:31:20
Adam Foster,---,---,DNS,1209,35-39,43,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Quentin Foster,---,102,---,2022,45-49,51,---,ZAF,---,---,00:30:48,1.9 km,00:03:10,02:34:52,90.1 km,00:02:03,01:22:57,21.1 km,04:33:50
Thomas Fox,---,503,---,1618,40-44,50,DE,DEU,---,---,00:41:15,1.9 km,00:05:17,02:36:03,90.1 km,00:03:03,01:37:14,21.1 km,05:02:52
Davide Franchi,---,670,---,511,30-34,39,GO,ITA,---,---,00:28:34,1.9 km,00:02:49,02:40:13,90.1 km,00:01:56,01:57:12,21.1 km,05:10:44
Christian Frank,---,1384,---,1210,35-39,43,---,AUT,---,---,00:42:10,1.9 km,00:04:29,02:53:32,90.1 km,00:02:33,02:05:21,21.1 km,05:48:05
Gudrun Frank,---,---,DNF,397,25-29,34,---,AUT,---,---,00:40:19,1.9 km,00:04:57,---,90.1 km,---,---,21.1 km,DNF
Javi Fransitorra,---,256,---,221,25-29,33,ES,ESP,---,---,00:33:23,1.9 km,00:05:26,02:40:06,90.1 km,00:03:24,01:25:45,21.1 km,04:48:04
Wolfgang Frass,---,967,---,1619,40-44,48,AT,AUT,---,---,00:42:56,1.9 km,00:05:06,02:41:28,90.1 km,00:02:04,01:53:13,21.1 km,05:24:47
Gerhard Frech,---,725,---,993,50-54,57,---,AUT,---,---,00:44:58,1.9 km,00:03:56,02:47:31,90.1 km,00:03:22,01:33:34,21.1 km,05:13:21
Christian Frederiksen,---,529,---,512,30-34,---,---,DNK,---,---,00:30:15,1.9 km,00:04:47,02:47:02,90.1 km,00:03:02,01:38:52,21.1 km,05:03:58
Andreas Freitag,---,415,---,513,30-34,38,---,AUT,---,---,00:41:19,1.9 km,00:04:03,02:43:03,90.1 km,00:01:39,01:27:22,21.1 km,04:57:26
Robert Freitag,---,1020,---,994,50-54,---,---,AUT,---,---,00:42:18,1.9 km,00:03:53,02:47:13,90.1 km,00:02:58,01:50:43,21.1 km,05:27:05
Gary French,---,---,DNS,1620,40-44,---,CUMB,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Dirk Freudenstein,---,576,---,1211,35-39,---,Baden-Wuerttemberg,DEU,---,---,00:37:16,1.9 km,00:05:57,02:45:16,90.1 km,00:02:11,01:35:32,21.1 km,05:06:12
Ulrich Freudling,---,1525,---,514,30-34,---,Bavaria (Bayern),DEU,---,---,00:41:09,1.9 km,00:10:35,03:08:06,90.1 km,00:03:58,01:54:42,21.1 km,05:58:30
Sacha Frey,---,953,---,515,30-34,40,Baden-Wuerttemberg,DEU,---,---,00:43:21,1.9 km,00:04:26,02:53:01,90.1 km,00:02:17,01:41:10,21.1 km,05:24:15
Norbert Friedl,---,814,---,516,30-34,---,---,AUT,---,---,00:37:09,1.9 km,00:03:23,02:56:26,90.1 km,00:02:13,01:38:45,21.1 km,05:17:56
Ralf Friesenegger,---,1320,---,1212,35-39,43,AT,AUT,---,---,00:41:32,1.9 km,00:04:12,03:04:09,90.1 km,00:02:31,01:50:51,21.1 km,05:43:15
Michael Fritsch,---,639,---,1213,35-39,---,Steiermark / Styria,AUT,---,---,00:33:30,1.9 km,00:02:44,02:48:08,90.1 km,00:02:02,01:42:55,21.1 km,05:09:19
Harald Fritz,---,1251,---,1621,40-44,49,Intl State,AUT,---,---,00:39:50,1.9 km,00:04:01,02:58:12,90.1 km,00:02:34,01:54:20,21.1 km,05:38:57
Robert Fritz,---,1347,---,517,30-34,---,---,AUT,---,---,00:42:41,1.9 km,00:05:54,03:04:18,90.1 km,00:02:28,01:49:43,21.1 km,05:45:04
Patrice Froehlich,---,376,---,518,30-34,40,---,FRA,---,---,00:33:49,1.9 km,00:03:47,02:39:42,90.1 km,00:02:23,01:36:08,21.1 km,04:55:49
Angelika Fröhlich,---,1565,---,952,45-49,---,Bavaria (Bayern),DEU,---,---,00:39:00,1.9 km,00:05:51,03:09:25,90.1 km,00:02:57,02:04:28,21.1 km,06:01:41
Martin Frohn,---,885,---,1622,40-44,---,---,AUT,---,---,00:37:16,1.9 km,00:06:09,02:48:16,90.1 km,00:02:43,01:46:33,21.1 km,05:20:57
Helmut Fromberger,---,---,DNF,1623,40-44,---,---,DEU,---,---,00:43:46,1.9 km,00:07:03,03:31:26,90.1 km,00:04:50,---,21.1 km,DNF
Alois Frotschnig,---,1386,---,2023,45-49,55,AT,AUT,---,---,00:39:29,1.9 km,00:05:50,03:06:34,90.1 km,00:03:29,01:52:47,21.1 km,05:48:09
Alex Frühwirth,---,43,---,19,PRO,47,Intl State,AUT,---,---,00:26:15,1.9 km,00:01:53,02:30:27,90.1 km,00:01:17,01:19:30,21.1 km,04:19:22
Andreas Fuchs,---,---,DNF,48,PRO,1,Steiermark / Styria,AUT,---,---,00:27:46,1.9 km,00:02:06,02:18:42,90.1 km,00:01:14,---,21.1 km,DNF
Florian Fuchs,---,1601,---,1214,35-39,43,---,DEU,---,---,00:45:36,1.9 km,00:08:23,03:11:59,90.1 km,00:05:00,01:56:45,21.1 km,06:07:43
Timo Fuchs,---,1593,---,1624,40-44,47,---,AUT,---,---,00:36:33,1.9 km,00:04:47,02:57:39,90.1 km,00:03:27,02:24:15,21.1 km,06:06:41
Adolf Fücsek,---,---,DNF,2024,45-49,56,Burgenland / Bundesl?nder,AUT,---,---,00:45:54,1.9 km,00:04:56,03:15:36,90.1 km,---,---,21.1 km,DNF
Edi Furlan,---,---,DNS,222,25-29,34,Trieste,ITA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Thomas Fürst,---,661,---,223,25-29,35,Nieder?sterreich / Lower Austria,AUT,---,---,00:36:33,1.9 km,00:04:41,02:44:07,90.1 km,00:02:32,01:42:15,21.1 km,05:10:08
Christian Gabriel,---,857,---,1215,35-39,---,AUT,AUT,---,---,00:46:10,1.9 km,00:05:24,02:52:25,90.1 km,00:03:17,01:32:24,21.1 km,05:19:40
Edward Gadient,---,658,---,102,18-24,---,Kärnten / Carinthia,USA,---,---,00:31:43,1.9 km,00:03:48,03:06:27,90.1 km,00:03:51,01:24:13,21.1 km,05:10:02
Werner Gaich,---,429,---,2025,45-49,---,Steiermark / Styria,AUT,---,---,00:32:29,1.9 km,00:04:22,02:43:24,90.1 km,00:02:25,01:35:26,21.1 km,04:58:06
Christopher H Gair,---,1403,---,2026,45-49,55,Angus,GBR,---,---,00:44:13,1.9 km,00:07:19,02:56:41,90.1 km,00:04:11,01:57:07,21.1 km,05:49:31
Martin Galauner,---,1143,---,1216,35-39,41,AT,AUT,---,---,00:37:05,1.9 km,00:04:51,02:54:12,90.1 km,00:02:59,01:54:07,21.1 km,05:33:14
Hugo Galeote,---,253,---,224,25-29,---,Madrid,ESP,---,---,00:31:54,1.9 km,00:03:43,02:43:23,90.1 km,00:04:05,01:24:34,21.1 km,04:47:39
Federico Galgano,---,---,DNS,1625,40-44,51,Intl State,ITA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Karen Gallantry,---,1551,---,859,35-39,---,Berkshire,GBR,---,---,00:36:46,1.9 km,00:04:37,03:11:43,90.1 km,00:04:03,02:03:27,21.1 km,06:00:36
Marco Gambarini,---,---,DNS,1217,35-39,45,---,ITA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jürrgen Gamweger,---,235,---,1218,35-39,45,AT,AUT,---,---,00:32:17,1.9 km,00:03:13,02:35:48,90.1 km,00:01:44,01:33:33,21.1 km,04:46:35
Josef Ganahl,---,367,---,995,50-54,---,---,AUT,---,---,00:37:07,1.9 km,00:04:08,02:37:27,90.1 km,00:02:19,01:34:03,21.1 km,04:55:04
Gregor Gantar,---,318,---,1626,40-44,---,---,SVN,---,---,00:33:40,1.9 km,00:03:44,02:38:50,90.1 km,00:03:04,01:32:46,21.1 km,04:52:04
Werner Gappmaier,---,888,---,1219,35-39,---,Salzburg,AUT,---,---,00:41:57,1.9 km,00:03:59,02:50:27,90.1 km,00:02:08,01:42:38,21.1 km,05:21:09
Richard Garner,---,---,DNS,2027,45-49,54,VA,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Mr Vincent Garnier-Salvi,---,1193,---,519,30-34,---,---,FRA,---,---,00:35:12,1.9 km,00:06:37,03:07:36,90.1 km,00:03:22,01:43:35,21.1 km,05:36:22
Eladio Garrido,---,1073,---,1627,40-44,---,35 - Ille-et-vilaine,FRA,---,---,00:37:23,1.9 km,00:06:52,03:05:30,90.1 km,00:03:13,01:36:50,21.1 km,05:29:48
Rene Gartler,---,1214,---,225,25-29,---,Steiermark / Styria,AUT,---,---,00:36:51,1.9 km,00:03:27,02:51:25,90.1 km,00:01:49,02:03:36,21.1 km,05:37:08
Richard Gartner,---,1814,---,226,25-29,36,Nieder?sterreich / Lower Austria,AUT,---,---,00:47:10,1.9 km,00:06:19,03:43:08,90.1 km,00:05:05,02:11:07,21.1 km,06:52:49
Hans-Christof Gasser,---,1441,---,103,18-24,31,Vienna,AUT,---,---,00:37:59,1.9 km,00:05:25,03:10:00,90.1 km,00:04:16,01:53:59,21.1 km,05:51:39
Martin Gassner,---,312,---,520,30-34,---,---,AUT,---,---,00:33:48,1.9 km,00:03:53,02:37:44,90.1 km,00:02:18,01:33:57,21.1 km,04:51:40
Sebastian Gaßner,---,216,---,104,18-24,30,---,DEU,---,---,00:31:43,1.9 km,00:03:23,02:36:02,90.1 km,00:02:26,01:31:15,21.1 km,04:44:49
Hansjoerg Gasteiger,---,385,---,1220,35-39,---,Tirol / Tyrol,AUT,---,---,00:38:34,1.9 km,00:04:54,02:39:45,90.1 km,00:01:39,01:31:31,21.1 km,04:56:23
Arndt Gather-Kornely,---,1316,---,1628,40-44,48,DE,DEU,---,---,00:39:41,1.9 km,00:03:58,02:50:22,90.1 km,00:05:59,02:02:59,21.1 km,05:42:59
Marlies Gatterbauer,---,---,DNS,792,30-34,40,---,AUT,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Eva Gattringer,---,1205,---,911,40-44,---,---,AUT,---,---,00:40:01,1.9 km,00:04:42,02:58:15,90.1 km,00:02:46,01:50:56,21.1 km,05:36:40
Mac Philipp Gaube,---,127,---,521,30-34,36,AT,AUT,---,---,00:31:58,1.9 km,00:03:00,02:33:14,90.1 km,00:02:53,01:26:12,21.1 km,04:37:17
Robert Gausterer,---,---,DNS,1629,40-44,---,---,AUT,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jan Gebraad,---,---,DNS,2028,45-49,---,Zuid Holland,NLD,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
David Gehb,---,119,---,227,25-29,32,DE,DEU,---,---,00:30:17,1.9 km,00:03:00,02:30:19,90.1 km,00:02:22,01:30:22,21.1 km,04:36:20
Karin Geicsnek,---,1727,---,912,40-44,---,---,AUT,---,---,00:44:31,1.9 km,00:05:29,03:18:26,90.1 km,00:03:31,02:14:43,21.1 km,06:26:40
Martin Geicsnek,---,786,---,1630,40-44,50,AT,AUT,---,---,00:39:33,1.9 km,00:05:57,02:43:56,90.1 km,00:03:15,01:44:11,21.1 km,05:16:52
Andreas Geier,---,1291,---,1631,40-44,---,Salzburg,AUT,---,---,00:42:46,1.9 km,00:05:39,02:41:15,90.1 km,00:02:45,02:08:22,21.1 km,05:40:47
Stefan Geisler,---,1778,---,1632,40-44,---,---,AUT,---,---,00:46:20,1.9 km,00:05:44,03:07:24,90.1 km,00:02:04,02:38:12,21.1 km,06:39:44
Siegi Geissler,---,475,---,1633,40-44,---,---,AUT,---,---,00:44:13,1.9 km,00:03:20,02:35:36,90.1 km,00:01:56,01:35:49,21.1 km,05:00:54
Herman Gelan,---,1544,---,1222,35-39,43,---,BEL,---,---,00:38:45,1.9 km,00:05:51,03:12:36,90.1 km,00:02:05,02:00:25,21.1 km,05:59:42
Cristian Gemmato,---,618,---,1223,35-39,46,Oberösterreich,ITA,---,---,00:38:50,1.9 km,00:05:09,02:39:37,90.1 km,00:02:13,01:42:39,21.1 km,05:08:28
August Geppl,---,1611,---,2029,45-49,---,Niederösterreich / Lower Austr,AUT,---,---,00:52:55,1.9 km,00:06:54,03:14:49,90.1 km,00:02:50,01:51:24,21.1 km,06:08:52
Foltas Gerald,---,157,---,1634,40-44,---,Niederösterreich / Lower Austr,AUT,---,---,00:35:48,1.9 km,00:02:46,02:33:47,90.1 km,00:01:47,01:26:39,21.1 km,04:40:47
Stéphane Gerard,---,1476,---,996,50-54,60,BE,BEL,---,---,00:34:53,1.9 km,00:06:20,03:06:18,90.1 km,00:02:43,02:04:07,21.1 km,05:54:21
Enrico Geri,---,1728,---,228,25-29,36,Firenze,ITA,---,---,00:38:44,1.9 km,00:05:55,03:32:28,90.1 km,00:01:55,02:08:05,21.1 km,06:27:07
Walter Geringer,---,897,---,2030,45-49,---,Niederösterreich / Lower Austr,AUT,---,---,00:33:57,1.9 km,00:05:46,02:51:12,90.1 km,00:03:37,01:47:09,21.1 km,05:21:41
Götz Gerresheim,---,891,---,1635,40-44,---,Baden-Wuerttemberg,DEU,---,---,00:37:00,1.9 km,00:05:01,02:53:42,90.1 km,00:02:11,01:43:20,21.1 km,05:21:14
Joerg Gerschner,---,1708,---,1119,60-64,66,Hessen,DEU,---,---,00:49:16,1.9 km,00:07:53,03:16:00,90.1 km,00:03:41,02:06:29,21.1 km,06:23:19
Peter Gerwien,---,---,DNS,1089,55-59,66,DE,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Florian Geser,---,52,---,229,25-29,33,---,AUT,---,---,00:30:37,1.9 km,00:02:19,02:24:51,90.1 km,00:02:01,01:22:06,21.1 km,04:21:54
Alessandro Ghelfi,---,1243,---,1224,35-39,45,Scegli un ...,ITA,---,---,00:41:09,1.9 km,00:04:56,02:59:40,90.1 km,00:03:07,01:49:41,21.1 km,05:38:33
Fabio Ghirardelli,---,591,---,1225,35-39,46,venezia,ITA,---,---,00:30:17,1.9 km,00:03:34,02:46:28,90.1 km,00:02:09,01:44:47,21.1 km,05:07:15
Iain Gibson,---,---,DNS,522,30-34,---,75 - Paris,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Martin Giese,---,1770,---,1226,35-39,45,---,DEU,---,---,00:40:10,1.9 km,00:07:36,03:31:06,90.1 km,00:03:40,02:15:20,21.1 km,06:37:52
Thomas Giffinger,---,975,---,230,25-29,35,---,AUT,---,---,00:33:11,1.9 km,00:03:45,02:47:20,90.1 km,00:01:46,01:59:18,21.1 km,05:25:20
Kai Gilbert,---,---,DNS,2031,45-49,52,DE,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Christian Girardi,---,1399,---,2032,45-49,---,---,AUT,---,---,00:40:05,1.9 km,00:06:39,03:02:12,90.1 km,00:03:19,01:57:01,21.1 km,05:49:16
Steve Girking,---,1275,---,2033,45-49,52,---,GBR,---,---,00:37:35,1.9 km,00:05:06,03:00:26,90.1 km,00:02:12,01:54:37,21.1 km,05:39:56
Alessandro Girotto,---,---,DNS,1636,40-44,---,VE,ITA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Vittorio Giuliano,---,1628,---,1228,35-39,41,---,ITA,---,---,00:40:28,1.9 km,00:07:34,03:28:52,90.1 km,00:03:52,01:50:17,21.1 km,06:11:03
Lutz Glahn,---,---,DNS,1637,40-44,---,Nordrhein-Westfalen,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Thomas Glanz,---,95,---,1638,40-44,50,DE,DEU,---,---,00:29:37,1.9 km,00:02:55,02:25:03,90.1 km,00:01:48,01:33:34,21.1 km,04:32:57
Matthias Glaser,---,1287,---,1229,35-39,41,---,DEU,---,---,00:39:28,1.9 km,00:06:14,02:57:21,90.1 km,00:04:24,01:53:12,21.1 km,05:40:39
Kathrin Glasl,---,1296,---,163,18-24,29,DE,DEU,---,---,00:33:01,1.9 km,00:04:54,02:53:47,90.1 km,00:02:35,02:07:01,21.1 km,05:41:18
Cathrine Gloeckl,---,1036,---,794,30-34,25,Zürich,AUT,---,---,00:40:10,1.9 km,00:06:53,02:52:34,90.1 km,00:02:48,01:45:47,21.1 km,05:28:12
Andreas Gloimueller,---,---,DNS,231,25-29,35,AT,AUT,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
David Anthony Glossy,---,247,---,1230,35-39,43,Intl State,GBR,---,---,00:29:21,1.9 km,00:03:12,02:33:33,90.1 km,00:02:16,01:39:05,21.1 km,04:47:27
Alexander Gluttig,---,1264,---,523,30-34,36,---,AUT,---,---,00:32:04,1.9 km,00:04:35,02:58:44,90.1 km,00:02:29,02:01:40,21.1 km,05:39:32
Fergal Glynn,---,1091,---,524,30-34,---,Dublin,IRL,---,---,00:39:20,1.9 km,00:04:13,02:54:11,90.1 km,00:02:07,01:51:07,21.1 km,05:30:58
Thomas Goelles,---,1608,---,232,25-29,32,Steiermark / Styria,AUT,---,---,00:37:59,1.9 km,00:05:25,03:02:34,90.1 km,00:03:49,02:18:40,21.1 km,06:08:27
Jesse Goens,---,1800,---,233,25-29,36,NV,USA,---,---,00:46:51,1.9 km,00:06:54,03:37:38,90.1 km,00:02:58,02:13:24,21.1 km,06:47:45
Michea Goens,---,1768,---,783,30-34,39,AL,USA,---,---,00:47:24,1.9 km,00:06:28,03:22:49,90.1 km,00:03:23,02:17:37,21.1 km,06:37:41
Walter Goetzinger,---,96,---,997,50-54,---,Niederösterreich / Lower Austr,AUT,---,---,00:37:59,1.9 km,00:03:07,02:29:57,90.1 km,00:01:20,01:20:55,21.1 km,04:33:18
Ruairi Gogarty,---,872,---,105,18-24,---,Louth,IRN,---,---,00:31:44,1.9 km,00:03:27,02:45:43,90.1 km,00:02:31,01:57:00,21.1 km,05:20:25
Bernhard Goll,---,201,---,234,25-29,35,---,AUT,---,---,00:33:30,1.9 km,00:03:02,02:34:02,90.1 km,00:01:58,01:31:26,21.1 km,04:43:58
