name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Thilo Manten,809,144,886,965,35-39,36,DE,DEU,---,1529,00:37:16,1.9 km,00:07:10,03:26:01,90.1 km,00:03:20,02:00:08,21.1 km,06:13:55
Gerrit Prelle,810,104,887,1184,40-44,40,DE,DEU,---,1721,00:42:15,1.9 km,00:06:17,03:18:44,90.1 km,00:01:55,02:04:47,21.1 km,06:13:58
Thierry Didier,811,111,888,1256,45-49,47,FR,FRA,---,1673,00:37:36,1.9 km,00:06:39,03:20:34,90.1 km,00:02:21,02:06:55,21.1 km,06:14:05
Ryan Hanson,812,130,889,729,30-34,31,Staffordshire,GBR,---,1534,00:48:15,1.9 km,00:05:52,03:18:45,90.1 km,00:03:27,01:57:56,21.1 km,06:14:15
Thomas Westenhorst,813,50,890,1512,50-54,52,DE,DEU,---,2070,00:55:11,1.9 km,00:06:37,03:19:44,90.1 km,00:02:27,01:50:19,21.1 km,06:14:18
Jürgen Schäfer,814,51,891,1487,50-54,50,DE,DEU,---,2069,00:46:54,1.9 km,00:09:53,03:19:57,90.1 km,00:05:40,01:51:59,21.1 km,06:14:23
Willy Mehlhase,815,95,892,613,25-29,28,DE,DEU,---,1535,00:31:37,1.9 km,00:05:16,03:35:16,90.1 km,00:03:09,01:59:08,21.1 km,06:14:26
Denis Zakharenko,816,145,893,1055,35-39,39,---,UKR,---,1519,00:42:11,1.9 km,00:06:57,03:22:51,90.1 km,00:04:53,01:57:36,21.1 km,06:14:28
Marc Zimmermann,817,105,894,1597,40-44,41,DE,DEU,---,1710,00:44:17,1.9 km,00:06:17,03:21:23,90.1 km,00:01:53,02:00:43,21.1 km,06:14:33
Martin Maras,818,112,895,1315,45-49,47,Berlin,DEU,---,1664,00:39:21,1.9 km,00:05:57,03:24:57,90.1 km,00:02:46,02:01:32,21.1 km,06:14:33
Sebastian Kluger,819,131,896,749,30-34,33,DE,DEU,---,1528,00:51:38,1.9 km,00:05:48,03:19:33,90.1 km,00:01:37,01:55:58,21.1 km,06:14:34
Peter Gäbler,820,106,897,1106,40-44,40,DE,DEU,---,1709,00:36:09,1.9 km,00:07:11,03:38:32,90.1 km,00:03:05,01:49:41,21.1 km,06:14:38
Michael Walter,821,113,898,252,45-49,49,DE,DEU,---,1657,00:32:48,1.9 km,00:04:54,03:19:43,90.1 km,00:03:33,02:14:00,21.1 km,06:14:58
Marco Bachmann,822,107,899,1065,40-44,41,DE,DEU,---,1701,00:40:17,1.9 km,00:06:17,03:16:51,90.1 km,00:02:45,02:08:53,21.1 km,06:15:03
Thomas Schiller,823,52,900,1685,50-54,51,---,DEU,---,2052,00:49:59,1.9 km,00:10:23,03:39:27,90.1 km,00:03:20,01:32:09,21.1 km,06:15:18
Liam John Donovan,824,132,901,710,30-34,31,DE,GBR,---,1514,00:39:41,1.9 km,00:06:35,03:35:00,90.1 km,00:02:01,01:52:05,21.1 km,06:15:22
Thomas Mertz,825,53,902,1465,50-54,53,DE,DEU,---,2049,00:37:24,1.9 km,00:06:19,03:24:21,90.1 km,00:03:44,02:03:40,21.1 km,06:15:28
Thomas Wuttig,826,146,903,1053,35-39,35,DE,DEU,---,1500,00:34:20,1.9 km,00:05:37,03:36:10,90.1 km,00:02:41,01:56:43,21.1 km,06:15:31
Jörg Alex,827,54,904,255,50-54,53,---,DEU,---,2048,00:35:57,1.9 km,00:05:19,03:20:13,90.1 km,00:01:39,02:12:25,21.1 km,06:15:33
Martin Petschenka,828,55,905,1474,50-54,52,DE,DEU,---,2048,00:41:24,1.9 km,00:06:05,03:27:37,90.1 km,00:02:21,01:58:06,21.1 km,06:15:33
Martin Dorscher,829,133,906,711,30-34,35,DE,DEU,---,1508,00:40:06,1.9 km,00:05:45,03:18:17,90.1 km,00:02:14,02:09:18,21.1 km,06:15:40
Marc Sieling,830,147,907,1018,35-39,37,DE,DEU,---,1497,00:39:06,1.9 km,00:07:04,03:26:15,90.1 km,00:02:10,02:01:06,21.1 km,06:15:41
Thomas Romeis,831,56,908,1483,50-54,51,DE,DEU,---,2045,00:38:05,1.9 km,00:04:24,03:16:28,90.1 km,00:01:40,02:15:05,21.1 km,06:15:42
Christophe Roux,832,148,909,1649,35-39,38,DXB,ARE,---,1494,00:35:20,1.9 km,00:05:41,03:37:16,90.1 km,00:02:21,01:55:12,21.1 km,06:15:50
Jaime Rodríguez Rodríguez,833,108,910,1192,40-44,42,---,ESP,---,1682,00:41:03,1.9 km,00:06:35,03:21:47,90.1 km,00:03:31,02:03:12,21.1 km,06:16:08
Nada Rotovnik Kozjek,78,5,911,490,50-54,53,APO,SVN,---,2708,00:31:28,1.9 km,00:07:03,03:24:24,90.1 km,00:02:20,02:10:53,21.1 km,06:16:08
Nessan Geary,834,149,912,915,35-39,37,---,IRL,---,1489,00:43:20,1.9 km,00:05:48,03:19:53,90.1 km,00:02:04,02:05:04,21.1 km,06:16:09
Michael Schmohl,835,150,913,1590,35-39,38,DE,DEU,---,1487,00:41:51,1.9 km,00:06:40,03:20:01,90.1 km,00:01:50,02:05:51,21.1 km,06:16:13
Chris Bittner,836,96,914,559,25-29,29,DE,DEU,---,1503,00:43:42,1.9 km,00:05:58,03:32:36,90.1 km,00:02:33,01:51:25,21.1 km,06:16:14
Michael Tecl,837,151,915,1029,35-39,39,DE,DEU,---,1486,00:41:13,1.9 km,00:07:25,03:28:52,90.1 km,00:03:33,01:55:14,21.1 km,06:16:17
Martin Scherrer,838,114,916,1363,45-49,49,DE,DEU,---,1632,00:35:27,1.9 km,00:06:18,03:30:20,90.1 km,00:04:09,02:00:05,21.1 km,06:16:19
Hans-Jürgen Balke,839,19,917,1517,55-59,58,DE,DEU,---,2325,00:40:47,1.9 km,00:07:49,03:31:47,90.1 km,00:02:42,01:53:15,21.1 km,06:16:20
Martin Deans,840,109,918,1085,40-44,44,West Yorkshire,GBR,---,1677,00:36:19,1.9 km,00:06:32,03:34:36,90.1 km,00:03:17,01:55:39,21.1 km,06:16:23
Jörg Rinsche,841,115,919,289,45-49,47,DE,DEU,---,1629,00:33:52,1.9 km,00:05:22,03:18:23,90.1 km,00:02:10,02:16:43,21.1 km,06:16:30
Mario Riechel,842,152,920,1678,35-39,39,---,DEU,---,1482,00:35:04,1.9 km,00:03:56,03:18:55,90.1 km,00:02:08,02:16:28,21.1 km,06:16:31
Axel Radü,843,57,921,1478,50-54,54,DE,DEU,---,2030,00:33:41,1.9 km,00:04:55,03:25:21,90.1 km,00:02:32,02:10:03,21.1 km,06:16:32
Francois Mercier,844,116,922,1323,45-49,46,France,FRA,---,1627,00:45:14,1.9 km,00:06:08,03:21:08,90.1 km,00:04:27,01:59:41,21.1 km,06:16:38
Yves Pimper,845,134,923,783,30-34,32,DE,DEU,---,1490,00:41:35,1.9 km,00:07:20,03:25:45,90.1 km,00:03:49,01:58:13,21.1 km,06:16:42
Michael Reitz,846,110,924,1187,40-44,45,---,DEU,---,1671,00:40:27,1.9 km,00:06:09,03:25:46,90.1 km,00:03:19,02:01:02,21.1 km,06:16:43
Peter Bulla,847,135,925,693,30-34,33,DE,DEU,---,1488,00:42:42,1.9 km,00:05:10,03:20:39,90.1 km,00:03:45,02:04:31,21.1 km,06:16:47
Erik Coppens,848,58,926,1417,50-54,52,---,BEL,---,2024,00:36:22,1.9 km,00:06:54,03:16:36,90.1 km,00:03:00,02:14:00,21.1 km,06:16:52
Ciaran Hughes,849,117,927,238,45-49,45,---,CHE,---,1621,00:37:37,1.9 km,00:05:38,03:33:06,90.1 km,00:03:40,01:56:55,21.1 km,06:16:56
Maike Overbeck,79,14,928,376,25-29,26,Hamburg,DEU,---,1984,00:39:15,1.9 km,00:05:24,03:02:46,90.1 km,00:02:51,02:26:56,21.1 km,06:17:12
Kai Tebbe,850,118,929,1382,45-49,47,DE,DEU,---,1615,00:40:42,1.9 km,00:07:02,03:33:22,90.1 km,00:02:38,01:53:34,21.1 km,06:17:18
Stefan Scholten,851,59,930,1491,50-54,51,DE,DEU,---,2016,00:40:10,1.9 km,00:06:07,03:28:09,90.1 km,00:03:11,01:59:41,21.1 km,06:17:18
Uwe Schupp,852,111,931,1205,40-44,42,DE,DEU,---,1656,00:38:23,1.9 km,00:05:11,03:16:35,90.1 km,00:02:35,02:14:50,21.1 km,06:17:34
Anatol Buenger,853,112,932,1080,40-44,45,DE,DEU,---,1656,00:36:36,1.9 km,00:06:41,03:18:51,90.1 km,00:03:27,02:12:00,21.1 km,06:17:35
Andrea Marcuzzi,855,1,934,1677,40-44,43,Firenze,ITA,---,2447,00:35:14,1.9 km,00:07:24,03:39:41,90.1 km,00:04:40,01:50:39,21.1 km,06:17:38
Micheal Kordonowy,856,113,935,1140,40-44,42,AE,USA,---,1651,00:43:16,1.9 km,00:04:47,03:18:05,90.1 km,00:01:54,02:09:50,21.1 km,06:17:52
Daniël De Jong,858,153,937,890,35-39,38,DE,NLD,---,1449,00:43:46,1.9 km,00:05:48,03:09:15,90.1 km,00:02:13,02:17:20,21.1 km,06:18:22
Maurilio Usai,859,119,938,1388,45-49,47,ITALIA,ITA,---,1595,00:41:54,1.9 km,00:06:39,03:26:40,90.1 km,00:02:20,02:00:49,21.1 km,06:18:22
Uwe Pedd,860,114,939,1175,40-44,41,DE,DEU,---,1637,00:39:56,1.9 km,00:06:14,03:32:29,90.1 km,00:03:45,01:56:13,21.1 km,06:18:37
Andre Duperret,861,60,940,1422,50-54,52,DE,DEU,---,1990,00:46:42,1.9 km,00:04:50,03:14:50,90.1 km,00:02:04,02:10:20,21.1 km,06:18:46
Raul Minarro Palacios,863,154,942,973,35-39,37,RIYADH,ESP,---,1437,00:33:18,1.9 km,00:06:16,03:22:15,90.1 km,00:02:19,02:14:53,21.1 km,06:19:01
Luigi Cacciapuoti,864,97,943,562,25-29,27,Bo,ITA,---,1450,00:48:38,1.9 km,00:06:33,03:28:39,90.1 km,00:01:51,01:53:29,21.1 km,06:19:10
Dennis Hübner,866,98,945,586,25-29,27,DE,DEU,---,1448,00:48:15,1.9 km,00:06:23,03:19:08,90.1 km,00:02:19,02:03:12,21.1 km,06:19:17
Stephan Schulz,867,99,946,646,25-29,29,DE,DEU,---,1445,00:39:20,1.9 km,00:04:09,03:26:45,90.1 km,00:01:52,02:07:21,21.1 km,06:19:27
Marcel Backer,868,100,947,1577,25-29,26,DE,DEU,---,1444,00:33:42,1.9 km,00:04:01,03:19:11,90.1 km,00:02:15,02:20:21,21.1 km,06:19:30
Peter Hufgard,869,115,948,1125,40-44,41,DE,DEU,---,1618,00:41:06,1.9 km,00:08:02,03:28:04,90.1 km,00:02:18,02:00:11,21.1 km,06:19:41
Erik Schneider,870,136,949,799,30-34,34,---,DEU,---,1435,00:42:10,1.9 km,00:06:05,03:23:26,90.1 km,00:01:26,02:06:37,21.1 km,06:19:44
Markus Schmidtchen,871,116,950,1201,40-44,44,DE,DEU,---,1614,00:42:54,1.9 km,00:05:45,03:10:47,90.1 km,00:02:17,02:18:10,21.1 km,06:19:53
Till Stöcker,872,117,951,224,40-44,44,DE,DEU,---,1611,00:40:38,1.9 km,00:07:32,03:15:40,90.1 km,00:03:06,02:13:09,21.1 km,06:20:05
Claudia Dörr,80,12,952,388,30-34,31,DE,DEU,---,2295,00:34:39,1.9 km,00:05:10,03:29:18,90.1 km,00:01:55,02:09:04,21.1 km,06:20:06
Mathias Spinnler,873,137,953,817,30-34,31,DE,DEU,---,1420,00:41:49,1.9 km,00:05:38,03:31:28,90.1 km,00:02:27,01:59:11,21.1 km,06:20:33
Christian Geissler,874,155,954,916,35-39,39,DE,DEU,---,1409,00:45:01,1.9 km,00:05:28,03:21:04,90.1 km,00:02:19,02:06:44,21.1 km,06:20:36
Nina Ropertz,81,13,955,403,30-34,30,DE,DEU,---,2283,00:42:03,1.9 km,00:06:50,03:34:53,90.1 km,00:04:00,01:53:00,21.1 km,06:20:46
Sven Speicher,875,156,956,1022,35-39,38,DE,DEU,---,1405,00:42:56,1.9 km,00:06:01,03:26:49,90.1 km,00:02:58,02:02:04,21.1 km,06:20:48
Holger Klärner,876,120,957,1295,45-49,46,DE,DEU,---,1551,00:39:39,1.9 km,00:06:06,03:13:48,90.1 km,00:03:22,02:17:56,21.1 km,06:20:51
Sjoerd Kerssemakers,877,157,958,1585,35-39,38,NL,NLD,---,1398,00:46:37,1.9 km,00:06:39,03:32:41,90.1 km,00:03:51,01:51:24,21.1 km,06:21:12
Arjen Putker,878,138,959,789,30-34,34,NL,NLD,---,1403,00:37:14,1.9 km,00:05:24,03:27:29,90.1 km,00:03:26,02:07:57,21.1 km,06:21:30
Frank Steibing,879,158,960,1026,35-39,39,---,DEU,---,1391,00:43:53,1.9 km,00:08:54,03:30:49,90.1 km,00:02:30,01:55:30,21.1 km,06:21:36
Thomas Bernard,880,101,961,556,25-29,26,---,FRA,---,1403,00:48:51,1.9 km,00:05:57,03:22:20,90.1 km,00:02:00,02:02:40,21.1 km,06:21:48
Jörg Bill,881,159,962,873,35-39,37,DE,DEU,---,1386,00:45:18,1.9 km,00:06:24,03:26:09,90.1 km,00:02:57,02:01:03,21.1 km,06:21:51
Ann Kuijpers,82,14,963,429,35-39,36,BE,BEL,---,2125,00:34:16,1.9 km,00:05:04,03:37:35,90.1 km,00:02:25,02:02:35,21.1 km,06:21:55
Achim Scholer,882,20,964,1551,55-59,57,DE,DEU,---,2221,00:41:21,1.9 km,00:06:11,03:20:20,90.1 km,00:02:17,02:11:57,21.1 km,06:22:06
Dirk Saßmannshausen,883,160,965,1002,35-39,37,DE,DEU,---,1379,00:46:29,1.9 km,00:06:35,03:27:07,90.1 km,00:04:11,01:57:51,21.1 km,06:22:13
Ralf Rouenhoff,884,61,966,1654,50-54,53,DE,DEU,---,1923,00:41:35,1.9 km,00:07:49,03:20:02,90.1 km,00:02:27,02:10:37,21.1 km,06:22:30
Larissa Jabali,83,14,967,397,30-34,30,DE,DEU,---,2248,00:44:46,1.9 km,00:07:27,03:32:45,90.1 km,00:02:20,01:55:23,21.1 km,06:22:41
Sven Kobold,885,121,968,1301,45-49,48,DE,DEU,---,1518,00:37:47,1.9 km,00:08:07,03:24:53,90.1 km,00:05:06,02:06:48,21.1 km,06:22:41
Jan Path,886,139,969,781,30-34,31,DE,DEU,---,1382,00:39:40,1.9 km,00:06:35,03:29:02,90.1 km,00:02:30,02:04:55,21.1 km,06:22:42
Torsten Kunkel,887,161,970,954,35-39,36,DE,DEU,---,1370,00:40:39,1.9 km,00:04:50,03:23:05,90.1 km,00:03:14,02:10:56,21.1 km,06:22:44
Björn Willems,888,118,971,1224,40-44,42,DE,DEU,---,1561,00:43:41,1.9 km,00:08:50,03:27:00,90.1 km,00:02:37,02:00:43,21.1 km,06:22:51
Tijmen Spierenburg,889,140,972,816,30-34,32,NL,NLD,---,1372,00:36:48,1.9 km,00:09:35,03:32:24,90.1 km,00:03:59,02:00:27,21.1 km,06:23:13
Michael Lorenz,892,119,975,1150,40-44,43,DE,DEU,---,1548,00:40:06,1.9 km,00:06:32,03:21:40,90.1 km,00:03:55,02:11:20,21.1 km,06:23:33
Markus Witte,893,122,976,1403,45-49,49,DE,DEU,---,1500,00:43:23,1.9 km,00:05:38,03:27:21,90.1 km,00:01:59,02:05:18,21.1 km,06:23:39
Gor Abgaryan,894,120,977,1059,40-44,41,APO,ARM,---,1546,00:42:46,1.9 km,00:05:15,03:25:51,90.1 km,00:02:53,02:06:55,21.1 km,06:23:40
Florian Wipfler,895,141,978,851,30-34,31,DE,DEU,---,1363,00:38:04,1.9 km,00:05:35,03:21:19,90.1 km,00:02:09,02:16:38,21.1 km,06:23:45
Carsten Benner,896,123,979,1242,45-49,47,---,DEU,---,1498,00:42:10,1.9 km,00:04:48,03:27:18,90.1 km,00:01:33,02:07:59,21.1 km,06:23:48
Lars Wisoschinski,897,62,980,1513,50-54,50,DE,DEU,---,1897,00:45:43,1.9 km,00:06:10,03:25:44,90.1 km,00:02:19,02:03:59,21.1 km,06:23:55
Philipp Rapp,898,142,981,790,30-34,32,CH,CHE,---,1357,00:41:59,1.9 km,00:05:44,03:22:13,90.1 km,00:04:59,02:09:09,21.1 km,06:24:04
Michael Losert,899,124,982,1313,45-49,47,DE,DEU,---,1492,00:46:17,1.9 km,00:07:58,03:27:21,90.1 km,00:03:15,01:59:16,21.1 km,06:24:07
fred teboul,900,21,983,1552,55-59,60,FR,FRA,---,2182,00:37:47,1.9 km,00:05:02,03:41:47,90.1 km,00:02:13,01:57:28,21.1 km,06:24:17
Rüdi Mascus,901,63,984,1462,50-54,51,CH,DEU,---,1889,00:46:12,1.9 km,00:06:12,03:27:43,90.1 km,00:02:38,02:01:39,21.1 km,06:24:24
Vincent Peijnenburg,903,43,986,538,18-24,24,NL,NLD,---,1383,00:42:55,1.9 km,00:10:43,03:39:18,90.1 km,00:04:27,01:47:11,21.1 km,06:24:34
Andrea Jones,84,15,987,426,35-39,39,---,GBR,---,2072,00:42:39,1.9 km,00:06:01,03:32:35,90.1 km,00:02:02,02:01:32,21.1 km,06:24:49
Mark Michaelis,904,162,988,971,35-39,38,DE,DEU,---,1330,00:39:45,1.9 km,00:08:17,03:30:12,90.1 km,00:04:05,02:02:40,21.1 km,06:24:59
Torsten Wirth,905,125,989,1402,45-49,47,DE,DEU,---,1474,00:43:35,1.9 km,00:07:14,03:33:12,90.1 km,00:02:55,01:58:10,21.1 km,06:25:06
Jaroslaw Rabiczko,906,64,990,1477,50-54,55,DE,DEU,---,1875,00:44:27,1.9 km,00:05:59,03:24:42,90.1 km,00:03:03,02:06:57,21.1 km,06:25:08
Jens Fiedler,907,65,991,1427,50-54,51,Brandenburg,DEU,---,1872,00:38:27,1.9 km,00:06:22,03:36:45,90.1 km,00:03:43,02:00:02,21.1 km,06:25:19
Tobias Janka,908,163,992,939,35-39,39,DE,DEU,---,1324,00:41:12,1.9 km,00:04:50,03:16:49,90.1 km,00:02:41,02:19:47,21.1 km,06:25:19
Laure Fiorese,85,15,993,407,30-34,33,LUX,LUX,---,2200,00:42:21,1.9 km,00:06:00,03:31:46,90.1 km,00:04:01,02:01:13,21.1 km,06:25:21
Katja Wutkewicz,86,6,994,465,45-49,48,DE,DEU,---,2555,00:37:09,1.9 km,00:06:41,03:29:33,90.1 km,00:03:54,02:08:13,21.1 km,06:25:30
Jens Loobuyck,909,102,995,604,25-29,28,BE,BEL,---,1335,00:44:46,1.9 km,00:05:40,03:35:06,90.1 km,00:02:42,01:57:20,21.1 km,06:25:34
Michael Richter,910,121,996,1189,40-44,45,DE,DEU,---,1511,00:41:03,1.9 km,00:07:14,03:27:02,90.1 km,00:03:04,02:07:15,21.1 km,06:25:38
Alexander Fuchs,911,164,997,914,35-39,36,---,DEU,---,1317,00:46:31,1.9 km,00:06:00,03:33:39,90.1 km,00:02:44,01:56:48,21.1 km,06:25:42
Michael Otto,912,122,998,1172,40-44,42,DE,DEU,---,1510,00:40:01,1.9 km,00:07:28,03:31:51,90.1 km,00:03:23,02:02:59,21.1 km,06:25:42
Thomas Hartmann,913,126,999,1277,45-49,48,DE,DEU,---,1459,00:40:22,1.9 km,00:06:54,03:32:59,90.1 km,00:03:17,02:02:26,21.1 km,06:25:58
Karl Sparks,914,123,1000,1210,40-44,43,Hampshire,GBR,---,1505,00:36:14,1.9 km,00:05:53,03:32:54,90.1 km,00:02:24,02:08:34,21.1 km,06:25:59
Nick Montgomerie,915,124,1001,1163,40-44,43,APO,GBR,---,1504,00:47:02,1.9 km,00:09:24,03:37:46,90.1 km,00:03:56,01:47:52,21.1 km,06:26:00
Gregor Bernd,916,143,1002,686,30-34,31,DE,DEU,---,1322,00:36:52,1.9 km,00:06:38,03:49:05,90.1 km,00:04:00,01:49:26,21.1 km,06:26:01
Tilo Blasberg,917,66,1003,1409,50-54,55,DE,DEU,---,1856,00:39:15,1.9 km,00:07:55,03:16:55,90.1 km,00:04:03,02:18:03,21.1 km,06:26:11
Margherita Giuliattini,87,16,1004,392,30-34,35,ITALIA,ITA,---,2184,00:45:12,1.9 km,00:05:33,03:37:14,90.1 km,00:02:00,01:56:16,21.1 km,06:26:15
Thomas Nahde,918,125,1005,1164,40-44,41,DE,DEU,---,1499,00:42:45,1.9 km,00:07:02,03:34:39,90.1 km,00:03:46,01:58:05,21.1 km,06:26:17
Cesar Prados,919,165,1006,986,35-39,36,DE,ESP,---,1305,00:33:10,1.9 km,00:05:43,03:49:02,90.1 km,00:04:04,01:54:22,21.1 km,06:26:21
Björn Skornitzke,920,144,1007,813,30-34,33,Hessen,DEU,---,1313,00:37:19,1.9 km,00:06:03,03:34:05,90.1 km,00:03:24,02:05:38,21.1 km,06:26:29
Carl Mcmullen,921,166,1008,970,35-39,36,---,GBR,---,1296,00:47:56,1.9 km,00:05:38,03:37:06,90.1 km,00:02:46,01:53:24,21.1 km,06:26:50
Cedric Amann,922,44,1009,503,18-24,23,DE,DEU,---,1340,00:31:27,1.9 km,00:03:59,03:22:20,90.1 km,00:02:23,02:26:49,21.1 km,06:26:58
Benjamin Thoorens,923,145,1010,830,30-34,32,BE,BEL,---,1303,00:37:37,1.9 km,00:12:17,03:23:54,90.1 km,00:06:34,02:06:41,21.1 km,06:27:03
Antonello Bellin,924,127,1011,1240,45-49,50,ITALIA,ITA,---,1433,00:39:11,1.9 km,00:05:45,03:33:19,90.1 km,00:01:43,02:07:26,21.1 km,06:27:24
Eckart Debus,925,67,1012,1418,50-54,51,DE,DEU,---,1831,00:47:02,1.9 km,00:06:29,03:21:23,90.1 km,00:04:06,02:08:37,21.1 km,06:27:37
Ute Kleber,88,6,1013,484,50-54,55,DE,DEU,---,2500,00:41:37,1.9 km,00:05:28,03:43:56,90.1 km,00:03:22,01:53:19,21.1 km,06:27:42
Andreas Hentschel,926,68,1014,1444,50-54,51,DE,DEU,---,1829,00:43:44,1.9 km,00:07:58,03:24:37,90.1 km,00:01:58,02:09:25,21.1 km,06:27:42
Christine Hoff,89,7,1015,481,50-54,53,DE,DEU,---,2499,00:40:12,1.9 km,00:06:06,03:37:57,90.1 km,00:02:16,02:01:15,21.1 km,06:27:46
Joachim Zeller,927,69,1016,1514,50-54,54,DE,DEU,---,1826,00:42:28,1.9 km,00:08:20,03:21:51,90.1 km,00:03:12,02:12:00,21.1 km,06:27:51
Markus Wüst,928,167,1017,1052,35-39,38,DE,DEU,---,1278,00:42:06,1.9 km,00:06:15,03:28:50,90.1 km,00:02:18,02:08:22,21.1 km,06:27:51
Thomas Veidt,929,70,1018,1507,50-54,53,DE,DEU,---,1826,00:44:12,1.9 km,00:05:38,03:21:06,90.1 km,00:03:18,02:13:39,21.1 km,06:27:53
Bettina Behning,90,8,1019,476,50-54,54,---,DEU,---,2495,00:45:44,1.9 km,00:04:54,03:29:36,90.1 km,00:02:21,02:05:23,21.1 km,06:27:58
Patrick Fraatz,930,168,1020,908,35-39,---,DE,DEU,---,1271,00:42:31,1.9 km,00:06:17,03:33:20,90.1 km,00:01:48,02:04:20,21.1 km,06:28:16
Luca Canevari,931,71,1021,1414,50-54,52,Italia,ITA,---,1817,00:36:02,1.9 km,00:07:38,03:37:25,90.1 km,00:02:54,02:04:22,21.1 km,06:28:21
Volker Diehl,932,72,1022,1419,50-54,51,DE,DEU,---,1816,00:34:15,1.9 km,00:08:57,03:44:16,90.1 km,00:03:15,01:57:43,21.1 km,06:28:26
Birgit Adler,91,9,1023,1576,50-54,51,---,DEU,---,2483,00:42:47,1.9 km,00:05:15,03:34:35,90.1 km,00:02:35,02:03:28,21.1 km,06:28:40
Stefan Habich,933,73,1024,1440,50-54,51,DE,DEU,---,1807,00:37:44,1.9 km,00:08:37,03:32:51,90.1 km,00:04:32,02:05:13,21.1 km,06:28:57
Tim Gillies,934,126,1025,1111,40-44,43,---,GBR,---,1449,00:41:28,1.9 km,00:08:20,03:22:44,90.1 km,00:05:26,02:11:07,21.1 km,06:29:05
Edward Moore,935,146,1026,1612,30-34,30,Cornwall,GBR,---,1265,00:40:38,1.9 km,00:07:25,03:28:25,90.1 km,00:03:27,02:09:16,21.1 km,06:29:11
Stefan Krause,936,147,1027,755,30-34,34,DE,DEU,---,1265,00:38:56,1.9 km,00:05:13,03:24:30,90.1 km,00:03:05,02:17:28,21.1 km,06:29:12
Manfred Theis,937,1,1028,1567,65-69,66,---,DEU,---,3500,00:34:59,1.9 km,00:04:45,03:23:27,90.1 km,00:02:32,02:23:54,21.1 km,06:29:37
Stefan Nowak,939,127,1030,1168,40-44,44,DE,DEU,---,1437,00:38:58,1.9 km,00:04:45,03:18:23,90.1 km,00:01:48,02:25:50,21.1 km,06:29:44
Rolf Siegburg,940,74,1031,1495,50-54,55,DE,DEU,---,1792,00:40:33,1.9 km,00:08:37,03:21:54,90.1 km,00:05:20,02:13:21,21.1 km,06:29:45
Eike Christian Kölln,941,148,1032,1650,30-34,32,DE,DEU,---,1254,00:36:26,1.9 km,00:07:39,03:15:17,90.1 km,00:03:37,02:26:47,21.1 km,06:29:46
Oliver Reichert,942,128,1033,1348,45-49,48,---,DEU,---,1384,00:37:44,1.9 km,00:08:16,03:28:51,90.1 km,00:04:05,02:11:10,21.1 km,06:30:06
Harald Mathes,943,75,1034,1463,50-54,54,DE,DEU,---,1784,00:39:15,1.9 km,00:06:14,03:31:23,90.1 km,00:02:45,02:10:36,21.1 km,06:30:13
Marcus Attinger,944,169,1035,864,35-39,36,DE,DEU,---,1234,00:35:44,1.9 km,00:08:07,03:38:47,90.1 km,00:03:30,02:04:10,21.1 km,06:30:18
Martina Swaton,92,17,1036,406,30-34,34,DE,DEU,---,2110,00:38:16,1.9 km,00:06:29,03:26:32,90.1 km,00:02:45,02:16:21,21.1 km,06:30:23
Thomas Moehlis,945,76,1037,1466,50-54,53,DE,DEU,---,1780,00:36:46,1.9 km,00:07:08,03:34:02,90.1 km,00:02:32,02:09:57,21.1 km,06:30:25
Birgit Fuegel,93,7,1038,1574,45-49,47,DE,DEU,---,2464,00:42:43,1.9 km,00:06:20,03:42:31,90.1 km,00:02:21,01:56:40,21.1 km,06:30:35
Ingo Scholz,947,129,1040,1369,45-49,46,DE,DEU,---,1370,00:51:16,1.9 km,00:06:40,03:40:34,90.1 km,00:01:54,01:50:31,21.1 km,06:30:55
Holly Davis,94,8,1041,351,18-24,22,Somerset,GBR,---,2153,00:36:35,1.9 km,00:06:16,03:42:15,90.1 km,00:02:03,02:03:54,21.1 km,06:31:03
Rachael Mather,95,18,1042,112,30-34,33,Cumbria,GBR,---,2098,00:44:58,1.9 km,00:05:52,03:45:11,90.1 km,00:03:40,01:51:22,21.1 km,06:31:03
Beate Heuser,96,16,1043,425,35-39,40,DE,DEU,---,1957,00:46:24,1.9 km,00:06:44,03:34:08,90.1 km,00:01:59,02:01:58,21.1 km,06:31:13
Reinhard Wittke,948,2,1044,1688,65-69,70,---,DEU,---,3469,00:40:10,1.9 km,00:06:19,03:37:39,90.1 km,00:03:04,02:04:06,21.1 km,06:31:18
Jörg Zech,949,130,1045,1405,45-49,50,DE,DEU,---,1362,00:33:38,1.9 km,00:06:25,03:35:07,90.1 km,00:01:56,02:14:13,21.1 km,06:31:19
Marcus Fill,950,77,1046,1644,50-54,53,DE,DEU,---,1763,00:42:43,1.9 km,00:06:06,03:15:13,90.1 km,00:03:22,02:23:58,21.1 km,06:31:22
Ulrich Bonnaire,951,22,1047,1520,55-59,58,Hessen,DEU,---,2054,00:43:47,1.9 km,00:08:50,03:29:53,90.1 km,00:02:45,02:06:08,21.1 km,06:31:23
Johannes Hauenstein,953,23,1049,1533,55-59,60,DE,DEU,---,2049,00:49:18,1.9 km,00:07:23,03:25:07,90.1 km,00:03:35,02:06:15,21.1 km,06:31:38
