name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Alexander Kante,814,140,881,257,30-34,32,IT,ITA,---,2147,---,1.9 km,00:00:01,03:16:14,90.1 km,00:04:41,01:52:02,21.1 km,05:12:58
Simone Boscolo,815,151,882,418,35-39,40,Venezia,ITA,---,2205,---,1.9 km,00:00:01,03:00:48,90.1 km,00:03:16,02:08:57,21.1 km,05:13:02
Lars Ideler,816,152,883,496,35-39,35,CH,DEU,---,2203,---,1.9 km,00:00:01,03:09:52,90.1 km,00:03:05,02:00:10,21.1 km,05:13:08
Silvia Salvador,68,8,884,1491,45-49,47,CH,CHE,---,3052,---,1.9 km,00:00:01,03:01:25,90.1 km,00:02:00,02:09:42,21.1 km,05:13:08
Jon Mccuskey,817,141,885,298,30-34,33,CA,USA,---,2143,---,1.9 km,00:00:01,03:07:59,90.1 km,00:01:49,02:03:22,21.1 km,05:13:11
Boris Hakl,818,8,886,1576,60-64,62,Pomurje,SVN,---,2968,---,1.9 km,00:00:01,03:07:09,90.1 km,00:04:48,02:01:20,21.1 km,05:13:18
Alessandro Fava,819,147,887,859,40-44,45,Italy,ITA,---,2055,---,1.9 km,00:00:01,03:25:10,90.1 km,00:02:34,01:45:33,21.1 km,05:13:18
Francesco Cardin,820,70,888,1290,50-54,55,ITALIA,ITA,---,2453,---,1.9 km,00:00:01,03:15:45,90.1 km,00:04:10,01:53:27,21.1 km,05:13:23
Robert Brüning,821,148,889,826,40-44,44,DE,DEU,---,2053,---,1.9 km,00:00:01,03:00:53,90.1 km,00:02:07,02:10:26,21.1 km,05:13:27
Gábor Demeter,822,146,890,1087,45-49,46,---,HUN,---,1990,---,1.9 km,00:00:01,03:01:19,90.1 km,00:05:41,02:06:27,21.1 km,05:13:28
Giuseppe Friscia,823,153,891,467,35-39,38,---,ITA,---,2192,---,1.9 km,00:00:01,03:12:18,90.1 km,00:03:54,01:57:33,21.1 km,05:13:46
Alfred Honermann,825,1,893,1680,65-69,66,---,DEU,---,3500,---,1.9 km,00:00:01,03:05:00,90.1 km,00:03:00,02:05:52,21.1 km,05:13:53
Antonio Ragusini,826,154,894,576,35-39,37,Friuli venezia Giulia,ITA,---,2189,---,1.9 km,00:00:01,03:11:07,90.1 km,00:03:24,01:59:22,21.1 km,05:13:54
Federico Disaro,827,155,895,445,35-39,35,---,ITA,---,2189,---,1.9 km,00:00:01,03:07:55,90.1 km,00:03:42,02:02:16,21.1 km,05:13:54
Mattia Gaglioti,828,26,896,1662,18-24,25,ITA,ITA,---,2020,---,1.9 km,00:00:01,03:14:10,90.1 km,00:02:24,01:57:33,21.1 km,05:14:08
Luca Cinel,829,149,897,837,40-44,43,Italia,ITA,---,2039,---,1.9 km,00:00:01,03:17:53,90.1 km,00:05:16,01:51:03,21.1 km,05:14:13
Daniel Feichtinger,830,142,898,228,30-34,32,AT,AUT,---,2124,---,1.9 km,00:00:01,03:05:25,90.1 km,00:03:24,02:05:24,21.1 km,05:14:14
Jürgen Bäuerle,831,2,899,1590,65-69,68,DE,DEU,---,3493,---,1.9 km,00:00:01,03:15:18,90.1 km,00:04:21,01:54:35,21.1 km,05:14:15
Werner Konrad Luzny,832,156,900,525,35-39,38,PADOVA,ITA,---,2182,---,1.9 km,00:00:01,03:05:24,90.1 km,00:03:56,02:04:57,21.1 km,05:14:18
Stefano Colautto,833,150,901,841,40-44,44,Italy,ITA,---,2036,---,1.9 km,00:00:01,03:12:10,90.1 km,00:03:26,01:58:45,21.1 km,05:14:22
Daniel Dodig,834,86,902,95,25-29,28,WA,HRV,---,2070,---,1.9 km,00:00:01,03:03:49,90.1 km,00:02:42,02:07:50,21.1 km,05:14:22
Mitja Nakrst,835,157,903,544,35-39,36,Ljubljana,SVN,---,2180,---,1.9 km,00:00:01,03:09:20,90.1 km,00:02:39,02:02:27,21.1 km,05:14:27
Richard Halle,836,151,904,885,40-44,45,---,IRL,---,2034,---,1.9 km,00:00:01,03:13:07,90.1 km,00:03:52,01:57:28,21.1 km,05:14:28
Alen Osterman,837,152,905,955,40-44,44,Slovenia,SVN,---,2032,---,1.9 km,00:00:01,03:02:56,90.1 km,00:02:49,02:08:51,21.1 km,05:14:37
Shaun Broers,838,143,906,188,30-34,---,NL,NLD,---,2117,---,1.9 km,00:00:01,03:14:18,90.1 km,00:03:41,01:56:38,21.1 km,05:14:38
Andrea Francesco Gagliazzo,839,147,907,1111,45-49,46,monza e brianza,ITA,---,1968,---,1.9 km,00:00:01,03:13:18,90.1 km,00:03:46,01:57:36,21.1 km,05:14:41
Holly Laws,69,13,908,762,35-39,36,London,GBR,---,2667,---,1.9 km,00:00:01,03:20:17,90.1 km,00:03:03,01:51:22,21.1 km,05:14:43
Peter Skrabak,840,87,909,67,25-29,25,---,SVK,---,2063,---,1.9 km,00:00:01,03:07:50,90.1 km,00:03:50,02:03:04,21.1 km,05:14:45
Mateja Mencin,70,14,910,768,35-39,40,Radomlje,SVN,---,2664,---,1.9 km,00:00:01,03:11:51,90.1 km,00:03:07,01:59:54,21.1 km,05:14:53
Stefano Ruspa,841,88,911,50,25-29,29,Piedmont,ITA,---,2060,---,1.9 km,00:00:01,03:08:12,90.1 km,00:03:02,02:03:38,21.1 km,05:14:53
Giuseppe Moretti,842,148,912,1175,45-49,49,italia,ITA,---,1964,---,1.9 km,00:00:01,02:51:43,90.1 km,00:03:22,02:19:47,21.1 km,05:14:53
Roy Jackson,843,71,913,1334,50-54,50,Lincolnshire,GBR,---,2424,---,1.9 km,00:00:01,03:17:22,90.1 km,00:02:42,01:54:56,21.1 km,05:15:01
Leonardo Marinho,844,153,914,933,40-44,42,FVG,BRA,---,2024,---,1.9 km,00:00:01,03:10:20,90.1 km,00:02:50,02:01:51,21.1 km,05:15:02
Katharina Turza,71,15,915,789,35-39,36,AT,AUT,---,2659,---,1.9 km,00:00:01,03:18:27,90.1 km,00:02:36,01:54:05,21.1 km,05:15:09
Lorz Felix,845,72,916,1344,50-54,53,DE,DEU,---,2418,---,1.9 km,00:00:01,02:56:14,90.1 km,00:02:50,02:16:14,21.1 km,05:15:19
Simon Žontar,846,73,917,1413,50-54,54,Škofja Loka,SVN,---,2418,---,1.9 km,00:00:01,02:58:30,90.1 km,00:02:35,02:14:14,21.1 km,05:15:20
Andrew Pustovalov,847,89,918,53,25-29,26,Saint Petersburg,RUS,---,2052,---,1.9 km,00:00:01,03:13:42,90.1 km,00:03:07,01:58:32,21.1 km,05:15:22
Anna Maria Bellu,72,9,919,1457,45-49,48,ITA,ITA,---,3011,---,1.9 km,00:00:01,03:17:58,90.1 km,00:03:35,01:53:49,21.1 km,05:15:23
Denis Bandi,848,158,920,397,35-39,39,APO,ITA,---,2163,---,1.9 km,00:00:01,03:02:17,90.1 km,00:03:21,02:09:44,21.1 km,05:15:23
Petr Havlik,849,90,921,156,25-29,29,DC,CZE,---,2050,---,1.9 km,00:00:01,03:04:29,90.1 km,00:02:28,02:08:30,21.1 km,05:15:28
Alessandro Giacomelli,850,159,922,474,35-39,35,ITA,ITA,---,2161,---,1.9 km,00:00:01,03:19:08,90.1 km,00:04:34,01:51:46,21.1 km,05:15:29
Dmytro Cherniak,851,91,923,123,25-29,28,AT,UKR,---,2046,---,1.9 km,00:00:01,03:09:42,90.1 km,00:03:57,02:02:02,21.1 km,05:15:42
Rob Hall,852,154,924,884,40-44,43,Cheshire,GBR,---,2012,---,1.9 km,00:00:01,03:02:46,90.1 km,00:04:54,02:08:02,21.1 km,05:15:43
Mattias Innocenti,853,144,925,253,30-34,31,Hertfordshire,CHE,---,2096,---,1.9 km,00:00:01,03:12:46,90.1 km,00:04:40,01:58:21,21.1 km,05:15:48
Veerle Lucie J Snoeck,73,3,926,661,18-24,25,---,BEL,---,2792,---,1.9 km,00:00:01,03:22:08,90.1 km,00:04:44,01:48:57,21.1 km,05:15:50
Maurizio Angeloni,854,149,927,1038,45-49,47,italy,ITA,---,1947,---,1.9 km,00:00:01,03:08:41,90.1 km,00:02:52,02:04:16,21.1 km,05:15:50
Marco De Marchi,855,92,928,105,25-29,29,Italia,ITA,---,2042,---,1.9 km,00:00:01,03:05:49,90.1 km,00:03:06,02:06:57,21.1 km,05:15:53
Umberto Maresca,856,145,929,288,30-34,32,Italia,ITA,---,2094,---,1.9 km,00:00:01,03:10:30,90.1 km,00:04:23,02:01:01,21.1 km,05:15:55
Pietro Calegaro,857,160,930,426,35-39,36,Italia,ITA,---,2153,---,1.9 km,00:00:01,03:12:15,90.1 km,00:03:42,01:59:58,21.1 km,05:15:56
Alberto Zangrando,858,146,931,380,30-34,35,---,ITA,---,2093,---,1.9 km,00:00:01,03:11:13,90.1 km,00:03:05,02:01:41,21.1 km,05:16:00
Slobodan Radoicic,859,150,932,1204,45-49,50,Serbia,SRB,---,1944,---,1.9 km,00:00:01,03:09:20,90.1 km,00:04:58,02:01:42,21.1 km,05:16:01
Luca Ghimenti,860,155,933,871,40-44,43,Italia,ITA,---,2006,---,1.9 km,00:00:01,03:20:40,90.1 km,00:03:03,01:52:17,21.1 km,05:16:01
Radu Ropota,861,161,934,591,35-39,36,Sector 1,ROU,---,2150,---,1.9 km,00:00:01,03:14:03,90.1 km,00:03:23,01:58:39,21.1 km,05:16:06
Richard Greatbatch,862,156,935,878,40-44,42,---,GBR,---,2005,---,1.9 km,00:00:01,02:55:27,90.1 km,00:03:32,02:17:07,21.1 km,05:16:07
Tomas Fiala,863,157,936,862,40-44,42,Kyiv,UKR,---,2004,---,1.9 km,00:00:01,03:08:03,90.1 km,00:03:00,02:05:06,21.1 km,05:16:10
Johannes Hausmann,865,147,938,245,30-34,32,AT,AUT,---,2088,---,1.9 km,00:00:01,02:55:50,90.1 km,00:02:31,02:17:54,21.1 km,05:16:16
Caroline Folmer,74,9,939,668,25-29,27,NL,NLD,---,2722,---,1.9 km,00:00:01,03:09:49,90.1 km,00:04:24,02:02:05,21.1 km,05:16:19
Bastian Hennig,866,148,940,247,30-34,32,DE,DEU,---,2087,---,1.9 km,00:00:01,03:07:56,90.1 km,00:03:24,02:04:59,21.1 km,05:16:20
Frank Alber,867,74,941,1268,50-54,52,DE,DEU,---,2398,---,1.9 km,00:00:01,02:57:23,90.1 km,00:03:11,02:15:51,21.1 km,05:16:26
Louis Duruflé,868,93,942,99,25-29,27,CH,FRA,---,2030,---,1.9 km,00:00:01,03:10:27,90.1 km,00:03:48,02:02:17,21.1 km,05:16:33
Thomas Holzinger,869,149,943,250,30-34,33,---,AUT,---,2082,---,1.9 km,00:00:01,03:06:59,90.1 km,00:03:33,02:06:01,21.1 km,05:16:34
Krzysztof Wiatrowski,870,162,944,652,35-39,39,---,POL,---,2141,---,1.9 km,00:00:01,03:22:28,90.1 km,00:03:10,01:50:55,21.1 km,05:16:34
Milos Trpisovsky,871,9,945,1589,60-64,62,Stodulky,CZE,---,2908,---,1.9 km,00:00:01,03:03:41,90.1 km,00:02:38,02:10:18,21.1 km,05:16:38
Claudio Baj,872,75,946,1273,50-54,52,Mantova,ITA,---,2395,---,1.9 km,00:00:01,03:02:25,90.1 km,00:03:47,02:10:25,21.1 km,05:16:38
Bojan Anchevski,873,150,947,171,30-34,34,Macedonia,MKD,---,2080,---,1.9 km,00:00:01,03:05:07,90.1 km,00:06:12,02:05:21,21.1 km,05:16:41
Emanuele Gallozzi,874,158,948,867,40-44,41,Italy,ITA,---,1993,---,1.9 km,00:00:01,03:24:51,90.1 km,00:04:48,01:47:07,21.1 km,05:16:47
Ivo Willems,875,76,949,1405,50-54,55,Antwerp,BEL,---,2391,---,1.9 km,00:00:01,03:03:52,90.1 km,00:03:27,02:09:30,21.1 km,05:16:50
Temirzhan Abdrakhmanov,876,94,950,39,25-29,29,Almaty,KAZ,---,2024,---,1.9 km,00:00:01,03:05:38,90.1 km,00:03:09,02:08:07,21.1 km,05:16:55
Miroslaw Wrotek,877,151,951,1260,45-49,50,---,POL,---,1923,---,1.9 km,00:00:01,03:15:51,90.1 km,00:04:24,01:56:55,21.1 km,05:17:11
Andreas Tenhaef,878,95,952,61,25-29,29,DE,DEU,---,2017,---,1.9 km,00:00:01,03:06:01,90.1 km,00:03:36,02:07:41,21.1 km,05:17:19
Christian Doppstadt,879,151,953,222,30-34,34,DE,DEU,---,2067,---,1.9 km,00:00:01,03:05:01,90.1 km,00:02:40,02:09:42,21.1 km,05:17:24
Pierre Boscq,880,159,954,819,40-44,44,Srbija,FRA,---,1981,---,1.9 km,00:00:01,03:06:00,90.1 km,00:06:00,02:05:26,21.1 km,05:17:27
Dagmar Mostecka,75,19,955,713,30-34,32,Czech republic,CZE,---,2600,---,1.9 km,00:00:01,03:19:32,90.1 km,00:04:18,01:53:38,21.1 km,05:17:29
Tomas Hernandez,881,77,956,1328,50-54,52,DE,DEU,---,2378,---,1.9 km,00:00:01,03:09:48,90.1 km,00:03:37,02:04:06,21.1 km,05:17:32
Heike Schweens,76,4,957,1515,50-54,50,DE,DEU,---,2736,---,1.9 km,00:00:01,03:23:43,90.1 km,00:02:59,01:50:51,21.1 km,05:17:34
Dieter Dahmen,882,22,958,1536,55-59,55,DE,DEU,---,2399,---,1.9 km,00:00:01,03:00:52,90.1 km,00:03:58,02:12:45,21.1 km,05:17:36
Alexandra Kurth,77,16,959,760,35-39,36,AT,AUT,---,2612,---,1.9 km,00:00:01,03:22:07,90.1 km,00:05:28,01:50:11,21.1 km,05:17:47
Adam Kupiec,883,163,960,513,35-39,37,Bratislava,POL,---,2118,---,1.9 km,00:00:01,03:16:45,90.1 km,00:04:27,01:56:38,21.1 km,05:17:51
Jeroen Verhoef,884,152,961,368,30-34,32,NL,NLD,---,2057,---,1.9 km,00:00:01,03:04:34,90.1 km,00:04:46,02:08:37,21.1 km,05:17:58
Klemen Kovac,885,160,962,902,40-44,42,Slovenia / Gorenjska / Kranj,SVN,---,1971,---,1.9 km,00:00:01,03:13:23,90.1 km,00:02:20,02:02:16,21.1 km,05:18:00
Robert Gorajek,886,152,963,1122,45-49,47,---,POL,---,1907,---,1.9 km,00:00:01,03:06:09,90.1 km,00:02:53,02:09:00,21.1 km,05:18:03
Waldemar Gabold,887,23,964,1543,55-59,60,DE,DEU,---,2390,---,1.9 km,00:00:01,03:11:41,90.1 km,00:03:51,02:02:31,21.1 km,05:18:04
Lucian Ciungan,888,153,965,1079,45-49,45,Bucharest,ROU,---,1901,---,1.9 km,00:00:01,03:12:50,90.1 km,00:03:19,02:02:13,21.1 km,05:18:23
Cosimo Vannucci,889,153,966,367,30-34,31,---,ITA,---,2048,---,1.9 km,00:00:01,03:19:35,90.1 km,00:04:45,01:54:06,21.1 km,05:18:27
Susan Beattie,78,17,967,1419,40-44,44,WA,AUS,---,2483,---,1.9 km,00:00:01,03:25:29,90.1 km,00:03:08,01:49:59,21.1 km,05:18:37
Rafael Armando Gasparian,890,164,968,473,35-39,---,---,BRA,---,2104,---,1.9 km,00:00:01,03:05:51,90.1 km,00:02:55,02:09:52,21.1 km,05:18:39
Andrej Novljan,891,165,969,550,35-39,39,APO,SVN,---,2104,---,1.9 km,00:00:01,03:19:39,90.1 km,00:04:50,01:54:10,21.1 km,05:18:40
Laura Colombo,79,18,970,1422,40-44,40,---,ITA,---,2481,---,1.9 km,00:00:01,03:25:43,90.1 km,00:02:08,01:50:53,21.1 km,05:18:45
Waltraud Ritter,80,1,971,1522,55-59,56,---,AUT,---,3500,---,1.9 km,00:00:01,03:04:12,90.1 km,00:03:31,02:11:03,21.1 km,05:18:47
Ignacio Irurita,892,78,972,1333,50-54,51,Intl State,ESP,---,2355,---,1.9 km,00:00:01,03:10:56,90.1 km,00:03:50,02:04:03,21.1 km,05:18:50
Enrico Tacchin,893,161,973,1008,40-44,41,Italia,ITA,---,1955,---,1.9 km,00:00:01,03:18:38,90.1 km,00:03:31,01:56:43,21.1 km,05:18:53
Sascha Piroutz,894,96,974,45,25-29,26,AT,AUT,---,1988,---,1.9 km,00:00:01,02:58:58,90.1 km,00:02:57,02:16:58,21.1 km,05:18:54
Hilly Brönnimann,81,1,975,1677,60-64,62,CH,CHE,---,3500,---,1.9 km,00:00:01,03:11:57,90.1 km,00:03:57,02:03:03,21.1 km,05:18:58
Paolo Zancanaro,895,154,976,1264,45-49,48,Vicenza,ITA,---,1886,---,1.9 km,00:00:01,03:04:18,90.1 km,00:03:27,02:11:29,21.1 km,05:19:15
Metka Jug,82,10,977,1474,45-49,47,Slovenia,SVN,---,2942,---,1.9 km,00:00:01,03:13:06,90.1 km,00:02:16,02:03:52,21.1 km,05:19:15
Jürgen Scheel,896,155,978,1222,45-49,48,Schleswig-Holstein,DEU,---,1886,---,1.9 km,00:00:01,03:03:31,90.1 km,00:03:08,02:12:36,21.1 km,05:19:16
Corinna Fenzl,83,19,979,1426,40-44,44,AT,AUT,---,2471,---,1.9 km,00:00:01,03:12:40,90.1 km,00:04:07,02:02:32,21.1 km,05:19:20
Can Bedirhan,897,97,980,141,25-29,30,Turkey,TUR,---,1980,---,1.9 km,00:00:01,03:00:59,90.1 km,00:03:16,02:15:05,21.1 km,05:19:21
Giuseppina Sisti,84,20,981,1447,40-44,44,---,ITA,---,2470,---,1.9 km,00:00:01,03:20:30,90.1 km,00:03:11,01:55:39,21.1 km,05:19:21
Olga Ivanova,85,21,982,1435,40-44,43,Ivanovo region,RUS,---,2470,---,1.9 km,00:00:01,03:18:20,90.1 km,00:05:18,01:55:43,21.1 km,05:19:22
Juergen Koestenbaumer,898,79,983,1340,50-54,51,AT,AUT,---,2344,---,1.9 km,00:00:01,03:14:24,90.1 km,00:03:46,02:01:15,21.1 km,05:19:26
Stelio Belchior,899,166,984,403,35-39,37,---,BRA,---,2089,---,1.9 km,00:00:01,03:11:50,90.1 km,00:03:32,02:04:06,21.1 km,05:19:29
Claire Malik,86,20,985,710,30-34,34,---,ZAF,---,2558,---,1.9 km,00:00:01,03:06:41,90.1 km,00:02:47,02:10:17,21.1 km,05:19:46
Mateja Ba¨,87,21,986,690,30-34,33,APO,SVN,---,2558,---,1.9 km,00:00:01,03:08:21,90.1 km,00:02:28,02:08:56,21.1 km,05:19:46
Steven Van Haelst,900,98,987,78,25-29,27,NL,NLD,---,1972,---,1.9 km,00:00:01,03:10:14,90.1 km,00:04:42,02:04:52,21.1 km,05:19:49
Amélie Larocque,88,10,988,677,25-29,28,CH,CAN,---,2659,---,1.9 km,00:00:01,03:17:26,90.1 km,00:02:40,01:59:43,21.1 km,05:19:50
Yves Laval,901,3,989,1594,65-69,66,FR,FRA,---,3390,---,1.9 km,00:00:01,03:07:24,90.1 km,00:02:40,02:09:52,21.1 km,05:19:57
Darko Lukic,902,162,990,924,40-44,43,Serbia,SRB,---,1933,---,1.9 km,00:00:01,03:24:02,90.1 km,00:05:37,01:50:25,21.1 km,05:20:05
Robert Rapcan,903,156,991,1207,45-49,47,Slovakia,SVK,---,1870,---,1.9 km,00:00:01,03:13:35,90.1 km,00:05:07,02:01:26,21.1 km,05:20:09
Lasse Hytönen,905,167,993,495,35-39,39,Pirkanmaa,FIN,---,2073,---,1.9 km,00:00:01,02:54:31,90.1 km,00:03:44,02:22:05,21.1 km,05:20:21
Wolfgang Strozer,906,10,994,1586,60-64,61,AT,AUT,---,2840,---,1.9 km,00:00:01,03:14:29,90.1 km,00:03:56,02:01:57,21.1 km,05:20:23
Antonio Aldo Barigozzi,907,157,995,1044,45-49,48,Mantova,ITA,---,1863,---,1.9 km,00:00:01,03:20:58,90.1 km,00:02:47,01:56:46,21.1 km,05:20:32
Alessandro Orlandini,908,158,996,1186,45-49,46,Italia,ITA,---,1859,---,1.9 km,00:00:01,03:14:25,90.1 km,00:04:13,02:02:04,21.1 km,05:20:43
Argenton Francesco,909,80,997,1271,50-54,55,padova,ITA,---,2315,---,1.9 km,00:00:01,03:09:11,90.1 km,00:03:19,02:08:31,21.1 km,05:21:02
Michael Allmayer,910,154,998,170,30-34,31,AT,AUT,---,2001,---,1.9 km,00:00:01,03:16:40,90.1 km,00:04:12,02:00:12,21.1 km,05:21:05
James Stewart,911,24,999,1563,55-59,60,---,GBR,---,2336,---,1.9 km,00:00:01,02:55:51,90.1 km,00:02:37,02:22:37,21.1 km,05:21:06
Silviu Nicolaescu,912,168,1000,1641,35-39,39,Bucharest,ROU,---,2060,---,1.9 km,00:00:01,03:12:22,90.1 km,00:05:34,02:03:09,21.1 km,05:21:06
Iztok Brelih,913,159,1001,1065,45-49,49,Gorenjska,SVN,---,1852,---,1.9 km,00:00:01,03:16:37,90.1 km,00:03:35,02:00:55,21.1 km,05:21:08
Elisa Montrasio,89,17,1002,771,35-39,---,italia,ITA,---,2551,---,1.9 km,00:00:01,03:24:02,90.1 km,00:03:02,01:54:05,21.1 km,05:21:10
Sebastiani Eugenio,914,11,1003,1573,60-64,63,---,ITA,---,2826,---,1.9 km,00:00:01,03:25:58,90.1 km,00:04:08,01:51:04,21.1 km,05:21:11
Armin Alibegovi ,915,81,1004,1270,50-54,54,Gorenjska,SVN,---,2312,---,1.9 km,00:00:01,03:14:18,90.1 km,00:04:54,02:02:00,21.1 km,05:21:13
Michele Bovina,916,82,1005,1278,50-54,52,italia,ITA,---,2310,---,1.9 km,00:00:01,03:23:47,90.1 km,00:04:46,01:52:46,21.1 km,05:21:20
Tjasa Znidar,90,18,1006,796,35-39,35,SI,SVN,---,2547,---,1.9 km,00:00:01,03:21:17,90.1 km,00:02:27,01:57:37,21.1 km,05:21:22
Phil Grewock,917,155,1007,242,30-34,32,Essex,GBR,---,1996,---,1.9 km,00:00:01,03:08:27,90.1 km,00:02:52,02:10:03,21.1 km,05:21:23
Bernhard Hausmanninger,918,83,1008,1325,50-54,51,DE,DEU,---,2305,---,1.9 km,00:00:01,03:03:29,90.1 km,00:04:43,02:13:23,21.1 km,05:21:36
Marko Šter,919,163,1009,1002,40-44,---,Ljubljana,SVN,---,1905,---,1.9 km,00:00:01,03:09:21,90.1 km,00:04:21,02:07:55,21.1 km,05:21:38
Mauro Milani,920,160,1010,1172,45-49,49,italia,ITA,---,1840,---,1.9 km,00:00:01,03:08:07,90.1 km,00:02:32,02:11:08,21.1 km,05:21:48
Brian Tenoudji,921,169,1011,632,35-39,36,FR,FRA,---,2047,---,1.9 km,00:00:01,03:06:56,90.1 km,00:04:13,02:10:39,21.1 km,05:21:49
Vasja Povse,922,99,1012,79,25-29,28,Slovenia,SVN,---,1935,---,1.9 km,00:00:01,02:48:02,90.1 km,00:02:05,02:31:42,21.1 km,05:21:50
Vladimir Lyssenko,923,25,1013,1550,55-59,60,AT,RUS,---,2320,---,1.9 km,00:00:01,03:12:37,90.1 km,00:03:47,02:05:32,21.1 km,05:21:57
Ales Kodat,924,164,1014,1652,40-44,43,Intl State,CZE,---,1895,---,1.9 km,00:00:01,03:07:13,90.1 km,00:04:49,02:10:09,21.1 km,05:22:12
David Lindgren,925,100,1015,52,25-29,28,SE,SWE,---,1928,---,1.9 km,00:00:01,03:05:12,90.1 km,00:03:48,02:13:13,21.1 km,05:22:14
John Herzog,926,84,1016,1329,50-54,52,CA,USA,---,2291,---,1.9 km,00:00:01,03:01:05,90.1 km,00:05:37,02:15:41,21.1 km,05:22:24
Rocco Thierfelder,927,85,1017,1391,50-54,52,CH,CHE,---,2285,---,1.9 km,00:00:01,03:00:47,90.1 km,00:03:45,02:18:10,21.1 km,05:22:43
Carl Suckling,928,156,1018,355,30-34,32,Essex,GBR,---,1971,---,1.9 km,00:00:01,03:08:20,90.1 km,00:04:21,02:10:02,21.1 km,05:22:44
Martin Schoerkmaier,929,170,1019,600,35-39,39,---,AUT,---,2030,---,1.9 km,00:00:01,03:22:00,90.1 km,00:06:59,01:53:44,21.1 km,05:22:44
Vitomir Lazic,930,86,1020,1341,50-54,51,---,HRV,---,2281,---,1.9 km,00:00:01,03:11:15,90.1 km,00:02:57,02:08:44,21.1 km,05:22:57
Ales Ciber,931,157,1021,202,30-34,35,Ig,SVN,---,1967,---,1.9 km,00:00:01,03:14:16,90.1 km,00:02:47,02:05:55,21.1 km,05:22:59
Bernardo Alvarenga,932,171,1022,391,35-39,36,RJ,BRA,---,2024,---,1.9 km,00:00:01,03:21:54,90.1 km,00:03:23,01:57:47,21.1 km,05:23:05
Catherine Thomas,91,5,1023,1516,50-54,51,---,GBR,---,2637,---,1.9 km,00:00:01,03:20:16,90.1 km,00:03:16,01:59:33,21.1 km,05:23:06
Lovro Kink,933,161,1024,1141,45-49,49,Slovenija,SVN,---,1813,---,1.9 km,00:00:01,03:13:15,90.1 km,00:03:21,02:06:41,21.1 km,05:23:18
Karoline Skorianz,92,22,1025,1612,30-34,33,---,AUT,---,2494,---,1.9 km,00:00:01,03:17:52,90.1 km,00:06:08,01:59:20,21.1 km,05:23:21
Petra Dörr,93,19,1026,748,35-39,37,---,AUT,---,2505,---,1.9 km,00:00:01,03:09:34,90.1 km,00:02:52,02:11:15,21.1 km,05:23:42
Raffaele Avigliano,934,26,1027,1529,55-59,59,Ascoli Piceno,ITA,---,2288,---,1.9 km,00:00:01,03:15:34,90.1 km,00:04:31,02:03:39,21.1 km,05:23:45
Federica Ferro,94,22,1028,1428,40-44,42,Italia,ITA,---,2391,---,1.9 km,00:00:01,03:23:28,90.1 km,00:03:44,01:56:32,21.1 km,05:23:45
Erwin Dr.Frey,935,87,1029,1308,50-54,53,AT,AUT,---,2265,---,1.9 km,00:00:01,03:10:55,90.1 km,00:02:34,02:10:20,21.1 km,05:23:50
Chris Trehearn,936,165,1030,1015,40-44,43,ZA,ZAF,---,1865,---,1.9 km,00:00:01,03:14:28,90.1 km,00:04:56,02:04:29,21.1 km,05:23:54
Alex Petersen,937,27,1031,32,18-24,20,Essex,GBR,---,1844,---,1.9 km,00:00:01,03:00:24,90.1 km,00:02:11,02:21:20,21.1 km,05:23:56
Yuri Lupidii,938,101,1032,102,25-29,27,italiano,ITA,---,1897,---,1.9 km,00:00:01,03:08:41,90.1 km,00:02:39,02:12:37,21.1 km,05:23:58
Andrea Ronchi,939,166,1033,981,40-44,44,italia,ITA,---,1859,---,1.9 km,00:00:01,02:52:02,90.1 km,00:02:25,02:29:43,21.1 km,05:24:11
Elena Padovese,95,20,1034,775,35-39,36,ITALIA,ITA,---,2495,---,1.9 km,00:00:01,03:09:01,90.1 km,00:03:19,02:11:54,21.1 km,05:24:15
Florian Riemer,940,172,1035,586,35-39,39,AT,AUT,---,2003,---,1.9 km,00:00:01,03:05:43,90.1 km,00:02:47,02:15:46,21.1 km,05:24:17
Rodolfo Chedid,941,173,1036,433,35-39,40,Rio de Janeiro,BRA,---,2000,---,1.9 km,00:00:01,03:09:46,90.1 km,00:04:26,02:10:12,21.1 km,05:24:25
Brett Hart,942,167,1037,887,40-44,44,QLD,AUS,---,1855,---,1.9 km,00:00:01,03:07:43,90.1 km,00:03:35,02:13:07,21.1 km,05:24:26
Artur Wiercinski,943,102,1038,140,25-29,28,---,POL,---,1888,---,1.9 km,00:00:01,03:21:29,90.1 km,00:05:59,01:56:59,21.1 km,05:24:28
Raimund Stani,944,174,1039,619,35-39,36,AT,AUT,---,1999,---,1.9 km,00:00:01,03:14:55,90.1 km,00:06:24,02:03:08,21.1 km,05:24:28
Paolo Gulminelli,945,175,1040,483,35-39,39,RAVENNA,ITA,---,1999,---,1.9 km,00:00:01,03:11:35,90.1 km,00:02:30,02:10:23,21.1 km,05:24:29
Gianpietro Cappellazzi,946,168,1041,1620,40-44,45,---,ITA,---,1852,---,1.9 km,00:00:01,03:20:39,90.1 km,00:02:57,02:00:58,21.1 km,05:24:35
Andrea Avveduti,947,169,1042,805,40-44,40,Italia,ITA,---,1852,---,1.9 km,00:00:01,03:11:09,90.1 km,00:03:02,02:10:25,21.1 km,05:24:37
