name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Moreau Eddy,301,61,342,108,35-39,37,---,FRA,---,2218,---,1.9 km,00:01:27,02:35:13,90.1 km,00:01:16,02:10:54,21.1 km,04:48:50
Salman Fulad,302,11,343,294,18-24,---,TU,BHR,---,2291,---,1.9 km,00:01:30,02:57:51,90.1 km,00:02:14,01:47:33,21.1 km,04:49:08
Antonio Da Rold,303,36,344,754,45-49,47,Panama,ARG,---,2272,---,1.9 km,00:01:55,02:42:18,90.1 km,00:01:49,02:03:21,21.1 km,04:49:23
Lone Schaadt,42,5,345,275,45-49,---,DK,DNK,---,2915,---,1.9 km,00:01:59,02:36:38,90.1 km,00:02:23,02:08:25,21.1 km,04:49:25
Stuart Hart,304,37,346,765,45-49,46,---,GBR,---,2264,---,1.9 km,00:01:51,02:40:16,90.1 km,00:01:28,02:06:16,21.1 km,04:49:51
john denning,305,62,347,571,35-39,---,Qatar,GBR,---,2198,---,1.9 km,00:01:25,02:51:37,90.1 km,00:01:05,01:55:48,21.1 km,04:49:55
Yasmin Wadhai,43,2,348,173,25-29,30,abu dhabi,IRQ,---,3276,---,1.9 km,00:01:35,02:52:00,90.1 km,00:01:36,01:54:44,21.1 km,04:49:55
Sarah Butler,44,13,349,197,30-34,---,Dubai,GBR,---,2708,---,1.9 km,00:01:24,02:52:38,90.1 km,00:01:21,01:54:36,21.1 km,04:49:59
Mark Paver,306,38,350,752,45-49,49,SHJ,GBR,---,2260,---,1.9 km,00:01:51,02:42:39,90.1 km,00:01:46,02:03:47,21.1 km,04:50:03
Abdul Karim Turki,307,10,351,856,55-59,---,0,BHR,---,2759,---,1.9 km,00:02:03,03:03:27,90.1 km,00:02:06,01:42:33,21.1 km,04:50:09
Joseph Broughton,309,28,353,345,25-29,29,Doha,GBR,---,2131,---,1.9 km,00:01:44,02:56:59,90.1 km,00:02:49,01:48:49,21.1 km,04:50:21
Arslan Sarybekov,310,48,354,437,30-34,---,AL,KAZ,---,2165,---,1.9 km,00:01:34,02:44:38,90.1 km,00:01:49,02:03:03,21.1 km,04:51:04
Laurent Déage,311,39,355,777,45-49,47,FR,ARM,---,2241,---,1.9 km,00:01:24,02:40:07,90.1 km,00:01:36,02:07:59,21.1 km,04:51:06
Deirdre Macnally,45,14,356,208,30-34,35,Dublin,IRL,---,2686,---,1.9 km,00:01:39,02:50:36,90.1 km,00:01:29,01:57:27,21.1 km,04:51:11
Graham Smith,312,40,357,783,45-49,48,Surrey,GBR,---,2237,---,1.9 km,00:01:24,02:39:59,90.1 km,00:01:15,02:08:41,21.1 km,04:51:19
Mahmood Alansari,313,49,358,403,30-34,---,BA,BHR,---,2159,---,1.9 km,00:01:34,02:53:58,90.1 km,00:01:53,01:53:59,21.1 km,04:51:24
Harry Goodson-Wickes,314,63,359,559,35-39,38,Bahrain,GBR,---,2167,---,1.9 km,00:01:43,02:37:29,90.1 km,00:01:42,02:10:47,21.1 km,04:51:41
Carlos Tilkian,315,41,360,791,45-49,46,FL,BRA,---,2226,---,1.9 km,00:01:46,02:42:11,90.1 km,00:02:10,02:05:50,21.1 km,04:51:57
Michael Schaadt,316,49,361,687,40-44,41,NY,DNK,---,2129,---,1.9 km,00:01:48,02:47:26,90.1 km,00:02:39,02:00:15,21.1 km,04:52:08
Unai Pastor,317,50,362,891,30-34,35,---,ESP,---,2145,---,1.9 km,00:01:32,02:37:09,90.1 km,00:01:30,02:11:58,21.1 km,04:52:09
Nikhil Raghavan,318,50,363,639,40-44,42,MH,IND,---,2127,---,1.9 km,00:01:47,03:01:13,90.1 km,00:01:49,01:47:25,21.1 km,04:52:14
Sebastien Guerin,319,51,364,142,40-44,41,---,FRA,---,2121,---,1.9 km,00:01:49,02:47:18,90.1 km,00:01:58,02:01:29,21.1 km,04:52:34
Lars Olvén,320,11,365,866,55-59,58,SE,SWE,---,2714,---,1.9 km,00:02:06,02:41:36,90.1 km,00:02:35,02:06:22,21.1 km,04:52:39
Sezin Tacir,46,5,366,889,35-39,---,BE,TUR,---,2855,---,1.9 km,00:01:52,02:45:40,90.1 km,00:02:08,02:03:05,21.1 km,04:52:45
Nasser Al Jalahma,321,29,367,325,25-29,---,MA,BHR,---,2086,---,1.9 km,00:01:27,02:47:40,90.1 km,00:02:07,02:01:38,21.1 km,04:52:52
Farid Abderrezak,322,51,368,943,30-34,31,---,FRA,---,2126,---,1.9 km,00:01:46,03:00:35,90.1 km,00:04:04,01:46:46,21.1 km,04:53:11
Robert Penn,323,42,369,747,45-49,50,---,GBR,---,2203,---,1.9 km,00:01:48,02:39:35,90.1 km,00:01:29,02:10:20,21.1 km,04:53:12
Ian Gilby,324,22,370,812,50-54,52,AUH,GBR,---,2435,---,1.9 km,00:01:37,02:39:39,90.1 km,00:01:43,02:10:15,21.1 km,04:53:14
Guus Vogelzang,325,43,371,880,45-49,50,---,NLD,---,2199,---,1.9 km,00:01:54,02:45:36,90.1 km,00:01:50,02:04:06,21.1 km,04:53:26
Luca Fratini,326,23,372,832,50-54,52,BS,ITA,---,2430,---,1.9 km,00:01:30,02:52:00,90.1 km,00:01:41,01:58:18,21.1 km,04:53:29
Nader Dandachi,328,64,374,562,35-39,39,ACT,LBN,---,2132,---,1.9 km,00:01:29,02:33:57,90.1 km,00:01:39,02:16:31,21.1 km,04:53:36
Khalid AlKhalifa,329,65,375,499,35-39,39,---,BHR,---,2126,---,1.9 km,00:01:29,02:49:14,90.1 km,00:01:49,02:01:24,21.1 km,04:53:56
Andrea Cagnati,47,10,376,253,40-44,41,CH,CHE,---,3093,---,1.9 km,00:01:58,02:32:55,90.1 km,00:01:45,02:17:23,21.1 km,04:54:01
Ed Hess,331,44,378,116,45-49,46,IL,USA,---,2188,---,1.9 km,00:01:30,02:53:16,90.1 km,00:01:42,01:57:36,21.1 km,04:54:04
Saad Abdulaziz Bojlia,332,66,379,500,35-39,35,EA,SAU,---,2118,---,1.9 km,00:01:36,02:35:12,90.1 km,00:02:38,02:14:56,21.1 km,04:54:22
Annie Parker,48,11,380,235,40-44,42,Northants,GBR,---,3086,---,1.9 km,00:01:36,02:54:39,90.1 km,00:01:14,01:56:55,21.1 km,04:54:24
Mohamed Alrowaili,334,52,382,461,30-34,---,NO,BHR,---,2102,---,1.9 km,00:01:54,02:47:58,90.1 km,00:01:47,02:02:52,21.1 km,04:54:31
Vladimir Komarov,335,67,383,602,35-39,37,Ru,RUS,---,2113,---,1.9 km,00:01:36,02:41:04,90.1 km,00:01:49,02:10:10,21.1 km,04:54:39
Ralph Anthony Reyes,336,53,384,424,30-34,31,Cebu,PHL,---,2098,---,1.9 km,00:01:34,02:38:22,90.1 km,00:01:29,02:13:21,21.1 km,04:54:46
Mahmood Matooq,337,30,385,373,25-29,---,MA,BHR,---,2045,---,1.9 km,00:01:57,02:53:12,90.1 km,00:03:01,01:57:00,21.1 km,04:55:10
Ahmed Habib,338,31,386,371,25-29,---,MU,BHR,---,2045,---,1.9 km,00:01:55,02:49:00,90.1 km,00:02:31,02:01:44,21.1 km,04:55:10
Edoardo Lando,339,12,387,892,55-59,---,PL,ITA,---,2667,---,1.9 km,00:01:55,02:52:14,90.1 km,00:03:08,01:58:00,21.1 km,04:55:17
Frauke Riedinger,49,6,388,266,45-49,47,---,DEU,---,2808,---,1.9 km,00:01:46,02:49:28,90.1 km,00:02:45,02:01:20,21.1 km,04:55:19
Dirk Buss,340,45,389,748,45-49,47,---,DEU,---,2163,---,1.9 km,00:01:30,02:35:19,90.1 km,00:02:05,02:16:31,21.1 km,04:55:25
Eckert Sandra,50,15,390,956,30-34,---,---,CHE,---,2608,---,1.9 km,00:01:38,02:48:54,90.1 km,00:01:43,02:03:17,21.1 km,04:55:32
Warren Blore,341,52,391,715,40-44,43,Saar,AUS,---,2067,---,1.9 km,00:01:47,02:51:36,90.1 km,00:02:41,01:59:30,21.1 km,04:55:34
Alex Villec,343,12,393,304,18-24,24,AZ,USA,---,2174,---,1.9 km,00:01:40,03:01:39,90.1 km,00:02:43,01:49:36,21.1 km,04:55:38
Mohammed Alharbi,344,32,394,929,25-29,---,RI,SAU,---,2031,---,1.9 km,00:01:31,02:45:55,90.1 km,00:01:56,02:06:34,21.1 km,04:55:56
Sarah Walsh,51,3,395,174,25-29,29,Dublin,IRL,---,3159,---,1.9 km,00:01:25,02:53:42,90.1 km,00:02:15,01:59:02,21.1 km,04:56:24
Sara Althawadi,52,4,396,163,25-29,---,BA,BHR,---,3155,---,1.9 km,00:01:50,02:53:00,90.1 km,00:01:59,01:59:48,21.1 km,04:56:37
Juliet Fullwood,53,16,397,183,30-34,31,Abu Dhabi,GBR,---,2587,---,1.9 km,00:01:35,02:49:27,90.1 km,00:01:58,02:03:42,21.1 km,04:56:42
Aljuhn Davantes,345,46,398,793,45-49,---,MA,PHL,---,2140,---,1.9 km,00:01:56,02:42:46,90.1 km,00:02:28,02:09:34,21.1 km,04:56:44
Nasser Almohannadi,346,53,399,634,40-44,41,Other,QAT,---,2042,---,1.9 km,00:01:56,02:50:54,90.1 km,00:01:18,02:02:49,21.1 km,04:56:57
Grant Lemuel Ang,347,68,400,545,35-39,36,---,PHL,---,2069,---,1.9 km,00:01:51,02:41:33,90.1 km,00:01:15,02:12:26,21.1 km,04:57:05
Jordan Meintjes,348,69,401,523,35-39,37,DXB,ZAF,---,2064,---,1.9 km,00:01:42,02:47:52,90.1 km,00:02:20,02:05:28,21.1 km,04:57:22
Iain Mcdougall,349,47,402,735,45-49,48,---,GBR,---,2124,---,1.9 km,00:01:55,02:57:09,90.1 km,00:03:02,01:55:29,21.1 km,04:57:35
Angela Carscadden,54,6,403,227,35-39,---,AR,CAN,---,2766,---,1.9 km,00:01:52,02:55:13,90.1 km,00:01:23,01:59:14,21.1 km,04:57:42
George Baaklini,350,70,404,525,35-39,39,LBN,LBN,---,2057,---,1.9 km,00:01:52,02:45:04,90.1 km,00:01:28,02:09:24,21.1 km,04:57:48
Salah Janahi,351,24,405,820,50-54,---,BA,BHR,---,2352,---,1.9 km,00:01:43,02:48:36,90.1 km,00:02:22,02:05:08,21.1 km,04:57:49
Enrique Fajardo Liaño,352,54,406,717,40-44,---,ES,ESP,---,2023,---,1.9 km,00:01:51,02:48:39,90.1 km,00:05:42,02:01:48,21.1 km,04:58:00
Patricia Adeltoft,55,12,407,260,40-44,---,MU,DNK,---,3020,---,1.9 km,00:01:42,02:51:43,90.1 km,00:01:13,02:03:26,21.1 km,04:58:04
Yousif Althawadi,353,25,408,807,50-54,53,---,BHR,---,2345,---,1.9 km,00:01:39,02:39:56,90.1 km,00:01:42,02:14:54,21.1 km,04:58:11
Bert Michels,355,48,410,770,45-49,49,Muscat,NLD,---,2108,---,1.9 km,00:01:41,02:48:27,90.1 km,00:02:13,02:06:07,21.1 km,04:58:28
Taiba Alnouri,56,5,411,179,25-29,26,---,KWT,---,3118,---,1.9 km,00:01:30,02:58:50,90.1 km,00:01:33,01:56:49,21.1 km,04:58:42
Richard Pingram,356,33,412,347,25-29,26,---,GBR,---,1980,---,1.9 km,00:02:19,02:44:31,90.1 km,00:02:43,02:09:11,21.1 km,04:58:44
Jewell Narzoles,57,7,413,226,35-39,38,DXB,PHL,---,2744,---,1.9 km,00:01:57,02:56:28,90.1 km,00:01:53,01:58:37,21.1 km,04:58:55
Alvin John Quimzon,357,34,414,314,25-29,27,---,PHL,---,1974,---,1.9 km,00:01:33,02:39:51,90.1 km,00:01:48,02:15:53,21.1 km,04:59:05
Abdulaziz Alhazeem,359,35,416,331,25-29,30,AZ,KWT,---,1970,---,1.9 km,00:01:28,02:28:30,90.1 km,00:01:40,02:27:40,21.1 km,04:59:18
Camposeranio Camposeranio,360,71,417,606,35-39,38,Other,ITA,---,2030,---,1.9 km,00:01:45,02:49:16,90.1 km,00:02:03,02:06:14,21.1 km,04:59:18
Ellie Penketh,58,3,419,154,18-24,24,---,GBR,---,2449,---,1.9 km,00:01:24,02:42:57,90.1 km,00:01:13,02:13:55,21.1 km,04:59:29
Finola De Paor,59,13,420,246,40-44,41,Other,IRL,---,2993,---,1.9 km,00:02:01,03:04:00,90.1 km,00:01:46,01:51:47,21.1 km,04:59:34
Michael Goode,362,26,421,837,50-54,52,Northern Governate,GBR,---,2320,---,1.9 km,00:01:44,02:44:43,90.1 km,00:01:44,02:11:24,21.1 km,04:59:35
Pamela Vargas,60,17,422,917,30-34,32,DXB,CHL,---,2534,---,1.9 km,00:01:41,02:55:37,90.1 km,00:01:37,02:00:43,21.1 km,04:59:38
Joanna Sygula,61,8,423,228,35-39,35,Warsyawa,POL,---,2730,---,1.9 km,00:01:35,02:58:30,90.1 km,00:01:06,01:58:29,21.1 km,04:59:40
Mubarak Mohammed,363,72,424,503,35-39,40,Hamad town,BHR,---,2022,---,1.9 km,00:01:25,02:52:14,90.1 km,00:03:20,02:02:43,21.1 km,04:59:42
Hamid Belkebir,364,55,425,654,40-44,---,DX,DZA,---,1988,---,1.9 km,00:01:36,02:45:20,90.1 km,00:01:28,02:11:31,21.1 km,04:59:55
Clare Farrell,62,14,427,262,40-44,45,AUH,GBR,---,2979,---,1.9 km,00:02:19,02:58:17,90.1 km,00:01:32,01:58:14,21.1 km,05:00:22
Victoria Arscott,63,18,428,202,30-34,35,---,GBR,---,2518,---,1.9 km,00:01:29,02:56:37,90.1 km,00:01:05,02:01:19,21.1 km,05:00:30
Kolja Koracak,366,56,429,718,40-44,---,SE,HRV,---,1977,---,1.9 km,00:01:36,02:37:21,90.1 km,00:01:45,02:19:50,21.1 km,05:00:32
Keith Dunham,367,73,430,514,35-39,38,West Bay,GBR,---,2006,---,1.9 km,00:01:35,02:57:34,90.1 km,00:01:37,01:59:51,21.1 km,05:00:37
Mario Saradar,368,49,431,741,45-49,---,AC,LBN,---,2067,---,1.9 km,00:01:52,02:54:40,90.1 km,00:03:08,02:01:06,21.1 km,05:00:46
Ahmad Aljarallah,369,54,432,411,30-34,34,---,KWT,---,1987,---,1.9 km,00:01:38,02:59:19,90.1 km,00:02:34,01:57:25,21.1 km,05:00:56
Simon Halford,371,27,434,814,50-54,51,Qatar,GBR,---,2293,---,1.9 km,00:01:39,03:05:46,90.1 km,00:01:38,01:52:02,21.1 km,05:01:05
Kwadjo Adusei-Poku,372,28,435,850,50-54,52,NY,USA,---,2293,---,1.9 km,00:01:57,02:56:16,90.1 km,00:02:17,02:00:36,21.1 km,05:01:06
Alaauddin Ebrahim Mohamed,373,36,436,385,25-29,---,MA,BHR,---,1937,---,1.9 km,00:01:34,02:41:48,90.1 km,00:03:15,02:14:32,21.1 km,05:01:09
Rafat Shobaki,374,74,437,922,35-39,36,DXB,JOR,---,1992,---,1.9 km,00:02:02,02:42:56,90.1 km,00:02:02,02:14:22,21.1 km,05:01:22
Manish Sethi,375,75,438,534,35-39,36,DXB,GBR,---,1988,---,1.9 km,00:01:41,02:57:57,90.1 km,00:01:56,02:00:01,21.1 km,05:01:35
Tracy Khayat,64,4,439,153,18-24,23,Beirut,LBN,---,2408,---,1.9 km,00:01:47,02:57:22,90.1 km,00:02:20,02:00:17,21.1 km,05:01:46
Alfons Vinent,376,57,440,695,40-44,---,EA,AND,---,1955,---,1.9 km,00:01:31,02:46:40,90.1 km,00:01:47,02:11:49,21.1 km,05:01:47
Julie Rossouw,65,2,441,291,50-54,52,DXB,GBR,---,2921,---,1.9 km,00:02:06,02:54:30,90.1 km,00:01:47,02:03:25,21.1 km,05:01:48
Annemarie  Kilshaw,66,3,443,284,50-54,51,Qatar,AUS,---,2917,---,1.9 km,00:01:47,03:01:01,90.1 km,00:01:22,01:57:50,21.1 km,05:02:00
Marianne Gates,67,9,444,933,35-39,40,DXB,ZAF,---,2685,---,1.9 km,00:01:52,02:48:49,90.1 km,00:01:50,02:09:40,21.1 km,05:02:11
Jimmy Tracey,378,58,445,650,40-44,---,DX,IRL,---,1946,---,1.9 km,00:01:55,02:43:53,90.1 km,00:03:57,02:12:30,21.1 km,05:02:15
Jamie Groom,380,76,447,578,35-39,39,NA,IRL,---,1967,---,1.9 km,00:01:36,02:39:05,90.1 km,00:01:49,02:20:17,21.1 km,05:02:47
Sarah Lawson,68,6,448,169,25-29,---,BL,GBR,---,3043,---,1.9 km,00:01:35,02:57:44,90.1 km,00:01:20,02:02:12,21.1 km,05:02:51
Stefan Schwarzgruber,381,77,449,573,35-39,40,---,AUT,---,1965,---,1.9 km,00:01:38,02:35:57,90.1 km,00:01:28,02:23:50,21.1 km,05:02:53
Nirmeen Alireza,69,7,450,265,45-49,---,WE,BHR,---,2672,---,1.9 km,00:01:40,02:55:12,90.1 km,00:01:27,02:04:36,21.1 km,05:02:55
Paul Millington,382,59,451,680,40-44,---,MA,BHR,---,1922,---,1.9 km,00:01:48,02:56:34,90.1 km,00:03:43,02:01:32,21.1 km,05:03:37
Mustafa Janahi,383,37,452,319,25-29,---,BA,BHR,---,1889,---,1.9 km,00:01:34,02:57:30,90.1 km,00:02:15,02:02:31,21.1 km,05:03:50
Alison Smith,70,8,453,277,45-49,47,---,GBR,---,2650,---,1.9 km,00:01:57,02:55:28,90.1 km,00:00:55,02:05:46,21.1 km,05:04:06
Scott Dorward,384,29,454,836,50-54,51,EASTERN PROVINCE,CAN,---,2238,---,1.9 km,00:02:03,02:55:58,90.1 km,00:03:56,02:02:13,21.1 km,05:04:10
Abdulla Faqihi,385,13,455,296,18-24,20,.,BHR,---,2013,---,1.9 km,00:01:40,02:57:57,90.1 km,00:02:14,02:02:45,21.1 km,05:04:36
Ahmed Al Malki,386,78,456,565,35-39,38,Muscat,OMN,---,1934,---,1.9 km,00:02:13,02:52:34,90.1 km,00:01:28,02:08:22,21.1 km,05:04:37
Carlos Castro,387,30,457,844,50-54,50,Doha,VEN,---,2227,---,1.9 km,00:01:43,02:56:16,90.1 km,00:02:41,02:04:06,21.1 km,05:04:46
Ed Ryan,389,1,459,937,60-64,62,---,MEX,---,3500,---,1.9 km,00:01:48,03:02:23,90.1 km,00:01:53,01:59:09,21.1 km,05:05:13
Ahmed Al Harban,390,55,460,414,30-34,33,Doha,BHR,---,1906,---,1.9 km,00:01:49,02:55:38,90.1 km,00:01:36,02:06:24,21.1 km,05:05:27
David Homer,391,50,461,786,45-49,47,Eastern Province,AUS,---,1979,---,1.9 km,00:01:49,02:43:01,90.1 km,00:02:08,02:18:42,21.1 km,05:05:40
Andrew Horne,392,13,462,859,55-59,---,---,GBR,---,2478,---,1.9 km,00:01:55,02:45:17,90.1 km,00:01:47,02:16:47,21.1 km,05:05:46
Ali Ahmed Abdulla,393,38,463,330,25-29,---,MA,BHR,---,1850,---,1.9 km,00:01:27,02:49:50,90.1 km,00:01:50,02:12:51,21.1 km,05:05:58
Sibylle Gottschalk,71,9,464,925,45-49,48,DE,DEU,---,2613,---,1.9 km,00:01:39,02:58:17,90.1 km,00:02:15,02:03:59,21.1 km,05:06:10
Ahmed KHalifa,394,79,465,483,35-39,37,---,EGY,---,1899,---,1.9 km,00:01:34,02:47:26,90.1 km,00:01:45,02:15:48,21.1 km,05:06:33
Sandy Warne,72,19,466,193,30-34,---,---,GBR,---,2405,---,1.9 km,00:01:23,02:57:16,90.1 km,00:01:32,02:06:36,21.1 km,05:06:47
James Moore,395,39,467,361,25-29,---,RI,GBR,---,1834,---,1.9 km,00:01:38,02:54:37,90.1 km,00:01:38,02:08:59,21.1 km,05:06:52
Alec Spedding,396,56,468,392,30-34,---,DXB,GBR,---,1877,---,1.9 km,00:01:38,02:40:04,90.1 km,00:02:01,02:23:21,21.1 km,05:07:04
Anton Vidineev,397,57,469,448,30-34,33,Moskovskaya oblast,RUS,---,1874,---,1.9 km,00:01:48,02:43:58,90.1 km,00:01:28,02:20:00,21.1 km,05:07:14
Zayed Hussain Atwah,399,40,471,317,25-29,---,EA,SAU,---,1825,---,1.9 km,00:01:53,02:58:24,90.1 km,00:02:12,02:04:54,21.1 km,05:07:23
Simon Smith,400,60,472,888,40-44,43,Other,GBR,---,1850,---,1.9 km,00:01:48,02:58:40,90.1 km,00:03:21,02:03:49,21.1 km,05:07:38
Mohammed Al Madani,402,41,474,328,25-29,29,Aali,BHR,---,1815,---,1.9 km,00:01:40,03:02:28,90.1 km,00:02:01,02:01:47,21.1 km,05:07:56
Faisal Alateeq,403,42,475,335,25-29,26,Kuwait City,KWT,---,1815,---,1.9 km,00:01:25,02:50:34,90.1 km,00:02:15,02:13:42,21.1 km,05:07:56
Alexander Pettet,405,61,477,894,40-44,---,DO,GBR,---,1832,---,1.9 km,00:01:51,02:46:53,90.1 km,00:01:39,02:18:13,21.1 km,05:08:36
Carl Stamer,406,62,478,670,40-44,43,---,DEU,---,1830,---,1.9 km,00:01:45,02:49:11,90.1 km,00:02:34,02:15:14,21.1 km,05:08:44
Fawzi M. Al-Qatami,407,58,479,397,30-34,35,Kuwait,KWT,---,1838,---,1.9 km,00:01:49,02:58:14,90.1 km,00:01:31,02:07:38,21.1 km,05:09:12
Bradley Manser,408,63,480,689,40-44,45,Other,ZAF,---,1819,---,1.9 km,00:02:01,02:41:56,90.1 km,00:02:07,02:23:15,21.1 km,05:09:19
Andriy Avramenko,409,59,481,390,30-34,35,---,UKR,---,1832,---,1.9 km,00:01:42,02:38:02,90.1 km,00:03:17,02:26:33,21.1 km,05:09:34
Sally Hart,73,10,482,215,35-39,39,Muscat,GBR,---,2551,---,1.9 km,00:01:43,03:10:44,90.1 km,00:02:11,01:55:01,21.1 km,05:09:39
Jacques Olckers,410,51,483,946,45-49,48,---,ZAF,---,1907,---,1.9 km,00:02:15,02:50:32,90.1 km,00:03:00,02:13:53,21.1 km,05:09:40
Vibeke Svensson,74,15,484,254,40-44,42,MD,DNK,---,2809,---,1.9 km,00:01:49,02:46:06,90.1 km,00:02:08,02:19:45,21.1 km,05:09:48
Vicky Andrews,75,16,486,249,40-44,42,---,BHR,---,2806,---,1.9 km,00:01:54,02:46:50,90.1 km,00:01:21,02:19:54,21.1 km,05:09:59
Mike Canning,412,64,487,646,40-44,41,Intl State,GBR,---,1806,---,1.9 km,00:02:16,02:48:33,90.1 km,00:02:06,02:17:08,21.1 km,05:10:03
Bruce Collins,413,52,488,761,45-49,---,SA,USA,---,1900,---,1.9 km,00:01:41,02:54:14,90.1 km,00:02:23,02:11:45,21.1 km,05:10:03
Aydonat Atasever,415,65,490,668,40-44,43,kadikoy,TUR,---,1793,---,1.9 km,00:01:42,02:47:40,90.1 km,00:01:54,02:19:29,21.1 km,05:10:45
Andreas Hornig,416,31,491,855,50-54,51,ES,DEU,---,2119,---,1.9 km,00:01:56,02:43:20,90.1 km,00:02:12,02:23:19,21.1 km,05:10:47
Ozgur Aksaman,417,80,492,555,35-39,37,---,TUR,---,1823,---,1.9 km,00:01:43,02:47:46,90.1 km,00:01:47,02:19:31,21.1 km,05:10:47
Majel Padilla,76,20,493,952,30-34,34,---,PHL,---,2325,---,1.9 km,00:01:42,03:02:04,90.1 km,00:02:03,02:05:26,21.1 km,05:11:15
Karol Puklus,418,60,494,398,30-34,32,Kosice,SVK,---,1800,---,1.9 km,00:01:53,02:40:43,90.1 km,00:03:53,02:24:51,21.1 km,05:11:20
Robert Wakefield,421,14,497,870,55-59,56,Northern Governorate,GBR,---,2363,---,1.9 km,00:01:38,02:53:28,90.1 km,00:02:12,02:14:52,21.1 km,05:12:10
Dave Taylor,423,53,499,798,45-49,48,Other,BHR,---,1857,---,1.9 km,00:01:52,02:47:44,90.1 km,00:02:26,02:20:25,21.1 km,05:12:27
Wyatt Franz,424,66,500,658,40-44,---,AZ,USA,---,1758,---,1.9 km,00:01:36,02:45:30,90.1 km,00:03:11,02:22:27,21.1 km,05:12:44
Paul Venn,425,54,501,756,45-49,---,---,GBR,---,1845,---,1.9 km,00:02:07,02:49:28,90.1 km,00:02:03,02:19:28,21.1 km,05:13:06
Don Francis,426,67,502,665,40-44,43,Al Waab ,USA,---,1748,---,1.9 km,00:01:39,02:58:53,90.1 km,00:02:13,02:10:33,21.1 km,05:13:18
Jesse Izdepski,427,81,503,491,35-39,---,AE,USA,---,1774,---,1.9 km,00:01:42,03:03:39,90.1 km,00:02:36,02:05:32,21.1 km,05:13:29
Paul Kenna,428,55,504,794,45-49,46,TX,GBR,---,1836,---,1.9 km,00:01:41,02:57:27,90.1 km,00:03:32,02:10:57,21.1 km,05:13:37
Anthony Manabat,430,82,506,607,35-39,---,CE,PHL,---,1759,---,1.9 km,00:01:56,02:36:41,90.1 km,00:03:41,02:32:03,21.1 km,05:14:21
Mike Palmer,432,56,508,755,45-49,---,AM,GBR,---,1817,---,1.9 km,00:01:52,03:01:07,90.1 km,00:04:04,02:07:37,21.1 km,05:14:40
Nevsin Mengu,77,21,509,209,30-34,34,istanbul,TUR,---,2263,---,1.9 km,00:02:14,03:03:47,90.1 km,00:03:37,02:05:02,21.1 km,05:14:40
David Rodrigues,433,2,510,874,60-64,61,CA,USA,---,3327,---,1.9 km,00:01:57,02:58:36,90.1 km,00:02:41,02:11:35,21.1 km,05:14:49
Amanda Nimon Peters,78,17,511,245,40-44,43,DXB,CAN,---,2715,---,1.9 km,00:02:27,03:05:24,90.1 km,00:02:20,02:04:50,21.1 km,05:15:01
Nerissa Usero,79,11,512,213,35-39,38,Doha,PHL,---,2453,---,1.9 km,00:02:05,02:53:49,90.1 km,00:02:05,02:17:06,21.1 km,05:15:05
Sarah Jervoso,80,22,513,212,30-34,32,DXB,PHL,---,2255,---,1.9 km,00:01:44,03:04:56,90.1 km,00:02:07,02:06:22,21.1 km,05:15:09
Mary Anne Ballouz,81,4,514,286,50-54,---,none,USA,---,2678,---,1.9 km,00:01:46,02:55:41,90.1 km,00:03:00,02:14:51,21.1 km,05:15:18
Cormac Macmahon,434,68,515,955,40-44,43,Co. Kildare,IRL,---,1707,---,1.9 km,00:01:46,02:46:48,90.1 km,00:02:13,02:24:45,21.1 km,05:15:32
camil boulos,435,43,516,316,25-29,27,KE,LBN,---,1673,---,1.9 km,00:01:40,03:11:49,90.1 km,00:02:17,02:00:03,21.1 km,05:15:49
Phil Sumner,437,32,518,849,50-54,51,---,GBR,---,2021,---,1.9 km,00:01:50,03:00:01,90.1 km,00:04:49,02:09:32,21.1 km,05:16:12
FLORANTE SANTIAGO,438,57,519,746,45-49,50,---,PHL,---,1787,---,1.9 km,00:01:46,02:56:43,90.1 km,00:02:19,02:15:30,21.1 km,05:16:18
Mary Gustus,82,5,520,285,50-54,---,CA,USA,---,2657,---,1.9 km,00:02:00,03:04:46,90.1 km,00:02:25,02:07:14,21.1 km,05:16:25
Joe Dalton,439,83,521,568,35-39,37,NO,IRL,---,1721,---,1.9 km,00:01:38,03:02:45,90.1 km,00:01:32,02:10:32,21.1 km,05:16:27
Mohamed Mehaier Almuhairi,440,84,522,614,35-39,---,DX,ARE,---,1720,---,1.9 km,00:01:41,02:57:46,90.1 km,00:02:10,02:14:53,21.1 km,05:16:30
Mohamed Bouzoubaa,441,61,523,440,30-34,33,---,MAR,---,1703,---,1.9 km,00:01:47,03:00:21,90.1 km,00:01:50,02:12:43,21.1 km,05:16:41
Roscoe Friend,443,62,525,428,30-34,31,DXB,ZAF,---,1688,---,1.9 km,00:01:35,02:51:15,90.1 km,00:01:57,02:22:44,21.1 km,05:17:31
Warren Sheard,444,69,526,626,40-44,---,WE,GBR,---,1670,---,1.9 km,00:01:47,03:04:01,90.1 km,00:02:47,02:09:00,21.1 km,05:17:35
Fabrice Peyrin,445,70,527,714,40-44,42,PEARL,FRA,---,1667,---,1.9 km,00:01:37,02:53:38,90.1 km,00:01:23,02:21:09,21.1 km,05:17:47
