name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Danny Liaw,---,---,DNS,685,35-39,42,LGW,MYS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Michael Liberatore,---,---,DNS,833,35-39,40,---,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jacob Lieu,---,628,---,1211,40-44,49,SG,SGP,---,---,01:00:58,1.9 km,00:05:39,03:09:23,90.1 km,00:01:57,01:50:42,21.1 km,06:08:39
Ashley Liew,---,73,---,289,25-29,29,---,SGP,---,---,00:45:37,1.9 km,00:02:45,02:26:16,90.1 km,00:01:07,01:33:55,21.1 km,04:49:40
Marcus Liew,---,739,---,348,25-29,31,---,SGP,---,---,00:41:00,1.9 km,00:05:22,03:06:34,90.1 km,00:04:45,02:23:06,21.1 km,06:20:47
Vincent Liew,---,745,---,323,25-29,30,---,SGP,---,---,00:50:27,1.9 km,00:03:30,02:49:27,90.1 km,00:03:18,02:34:59,21.1 km,06:21:41
Adrian Lim,---,438,---,551,30-34,38,---,SGP,---,---,00:56:09,1.9 km,00:04:18,02:35:12,90.1 km,00:03:31,02:05:57,21.1 km,05:45:07
Benny Lim,---,658,---,1075,40-44,46,---,SGP,---,---,00:52:26,1.9 km,00:04:24,02:51:33,90.1 km,00:02:22,02:20:47,21.1 km,06:11:32
Chiew Chuan Lim,---,499,---,463,30-34,37,---,SGP,---,---,00:56:27,1.9 km,00:05:45,02:51:09,90.1 km,00:02:23,01:56:10,21.1 km,05:51:54
Christopher Lim,---,891,---,1037,40-44,48,---,AUS,---,---,01:02:43,1.9 km,00:06:59,02:48:42,90.1 km,00:04:59,02:35:29,21.1 km,06:38:52
Chwee Ann Lim,---,823,---,1018,40-44,49,SG,SGP,---,---,00:50:00,1.9 km,00:04:50,02:45:21,90.1 km,00:03:45,02:45:15,21.1 km,06:29:11
David Lim,---,234,---,1028,40-44,48,---,SGP,---,---,00:41:44,1.9 km,00:02:50,02:38:03,90.1 km,00:01:11,01:56:56,21.1 km,05:20:44
Derrick Lim,---,1076,---,220,18-24,29,---,SGP,---,---,01:11:37,1.9 km,00:04:01,02:57:45,90.1 km,00:04:25,02:55:11,21.1 km,07:12:59
Eng Koon Lim,---,775,---,751,40-44,45,SG,SGP,---,---,01:04:29,1.9 km,00:04:25,02:49:35,90.1 km,00:02:36,02:23:00,21.1 km,06:24:05
Han Chee Lim,---,977,---,1072,40-44,48,---,SGP,---,---,01:11:37,1.9 km,00:05:32,03:18:01,90.1 km,00:05:14,02:10:12,21.1 km,06:50:36
Han Yong Lim,---,1128,---,479,30-34,38,---,SGP,---,---,00:58:08,1.9 km,00:05:24,03:09:31,90.1 km,00:03:55,03:17:41,21.1 km,07:34:39
Jasmine Lim,---,856,---,35,18-24,27,---,SGP,---,---,00:55:52,1.9 km,00:03:44,03:15:10,90.1 km,00:02:36,02:16:25,21.1 km,06:33:47
Jay Lim,---,1002,---,1106,40-44,47,SG,SGP,---,---,01:11:17,1.9 km,00:04:17,03:10:25,90.1 km,00:02:21,02:25:44,21.1 km,06:54:04
Jeremy Lim,---,1056,---,1058,40-44,46,---,SGP,---,---,01:09:02,1.9 km,00:04:07,03:21:15,90.1 km,00:02:26,02:27:58,21.1 km,07:04:48
Jia Jie Lim,---,395,---,247,18-24,28,SG,SGP,---,---,00:39:59,1.9 km,00:03:45,02:20:52,90.1 km,00:02:05,02:33:27,21.1 km,05:40:08
John Lim,---,---,DNS,754,35-39,---,Singapore,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jonathan Lim,---,944,---,295,25-29,32,SG,SGP,---,---,00:55:57,1.9 km,00:04:22,02:52:57,90.1 km,00:01:27,02:51:26,21.1 km,06:46:09
Kai Xiang Lim,---,1042,---,231,18-24,27,---,SGP,---,---,00:52:56,1.9 km,00:04:04,03:03:58,90.1 km,00:04:29,02:55:44,21.1 km,07:01:11
Kay Kiat Lim,---,613,---,799,35-39,43,---,SGP,---,---,00:53:25,1.9 km,00:03:39,02:35:23,90.1 km,00:03:01,02:31:30,21.1 km,06:06:58
Kiang Wee Lim,---,386,---,491,35-39,39,---,SGP,---,---,00:56:31,1.9 km,00:03:49,02:41:09,90.1 km,00:01:57,01:55:45,21.1 km,05:39:11
Led Ye Lim,---,1138,---,440,30-34,39,Selangor,MYS,---,---,01:23:36,1.9 km,00:05:04,03:06:31,90.1 km,00:05:41,02:58:32,21.1 km,07:39:24
Mingcheng Lim,---,414,---,292,25-29,32,---,SGP,---,---,00:57:16,1.9 km,00:05:43,02:41:21,90.1 km,00:03:35,01:54:29,21.1 km,05:42:24
Noah Lim,---,970,---,815,35-39,44,SG,MYS,---,---,00:48:21,1.9 km,00:05:39,02:57:13,90.1 km,00:05:17,02:53:26,21.1 km,06:49:56
Ron Lim,---,997,---,1078,40-44,47,SG,SGP,---,---,01:06:21,1.9 km,00:03:59,02:59:15,90.1 km,00:03:05,02:40:53,21.1 km,06:53:33
Szer Khee Lim,---,792,---,730,35-39,41,---,SGP,---,---,00:52:20,1.9 km,00:06:21,03:02:48,90.1 km,00:04:15,02:19:53,21.1 km,06:25:37
Yeok Lim,---,942,---,703,35-39,---,Singapore,SGP,---,---,00:57:49,1.9 km,00:04:52,02:59:46,90.1 km,00:04:35,02:39:04,21.1 km,06:46:06
Yeong Phang Lim,---,854,---,1070,40-44,48,---,SGP,---,---,00:58:48,1.9 km,00:07:00,02:51:22,90.1 km,00:04:03,02:32:12,21.1 km,06:33:25
Zhi Yuan Lim,---,922,---,320,25-29,30,SG,SGP,---,---,01:02:21,1.9 km,00:04:38,02:48:21,90.1 km,00:02:22,02:44:54,21.1 km,06:42:36
Eugene Lim Jia Jun Eugene,---,310,---,245,18-24,---,Singapore,SGP,---,---,00:43:09,1.9 km,00:02:58,02:39:01,90.1 km,00:01:50,02:02:19,21.1 km,05:29:17
Mark Lim Jian Wei,---,417,---,226,18-24,28,---,SGP,---,---,00:46:35,1.9 km,00:04:02,02:49:01,90.1 km,00:02:03,02:00:54,21.1 km,05:42:35
Lim Lim Ming Yong,---,---,DNS,814,35-39,---,Singapore,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Henry Lin,---,1035,---,1220,40-44,48,TAI,USA,---,---,00:52:42,1.9 km,00:05:12,03:08:46,90.1 km,00:04:02,02:49:19,21.1 km,07:00:01
Jean-Philippe Lionnet,---,1077,---,497,30-34,36,---,FRA,---,---,00:59:45,1.9 km,00:06:34,03:12:52,90.1 km,00:05:17,02:48:57,21.1 km,07:13:25
Yong Hwee Liow,---,562,---,721,35-39,40,SG,SGP,---,---,00:45:17,1.9 km,00:07:32,02:49:24,90.1 km,00:06:09,02:11:17,21.1 km,05:59:39
John Liptak,---,---,DNS,959,45-49,---,Hong Kong,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Hoi-Yin Liu,---,---,DNS,68,35-39,40,---,CAN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Nicholas Liu,---,1066,---,335,25-29,32,---,SGP,---,---,00:52:20,1.9 km,00:05:17,03:24:19,90.1 km,00:03:24,02:43:51,21.1 km,07:09:11
Andrew Lloyd,---,---,DNF,1030,40-44,47,---,SGP,---,---,01:06:19,1.9 km,00:06:35,02:15:00,90.1 km,00:04:05,02:21:57,21.1 km,DNF
Mathew Lock,---,267,---,604,35-39,42,SG,AUS,---,---,00:47:24,1.9 km,00:03:01,02:36:26,90.1 km,00:02:10,01:55:35,21.1 km,05:24:36
Angela Locke,---,---,DNS,127,35-39,42,---,CAN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Ronald Loges,---,493,---,1281,45-49,53,---,DEU,---,---,00:54:49,1.9 km,00:04:37,02:40:14,90.1 km,00:02:21,02:09:26,21.1 km,05:51:27
Hai Kian Loh,---,1169,---,1060,40-44,---,Singapore,SGP,---,---,01:11:13,1.9 km,00:06:08,03:41:09,90.1 km,00:03:06,02:59:16,21.1 km,08:00:52
Meng Loh,---,---,DNS,716,40-44,45,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Dave Lommen,---,137,---,487,30-34,39,---,NLD,---,---,00:44:39,1.9 km,00:02:49,02:30:07,90.1 km,00:01:18,01:45:40,21.1 km,05:04:33
Amy Long,---,1120,---,129,35-39,43,---,CAN,---,---,00:53:37,1.9 km,00:06:55,03:25:40,90.1 km,00:05:22,03:00:25,21.1 km,07:31:59
Nicholas Longcroft,---,274,---,399,35-39,41,---,GBR,---,---,00:47:06,1.9 km,00:05:13,02:33:20,90.1 km,00:02:36,01:57:01,21.1 km,05:25:16
Michael Longley,---,950,---,582,30-34,39,---,GBR,---,---,01:02:25,1.9 km,00:08:42,03:17:42,90.1 km,00:04:54,02:13:14,21.1 km,06:46:57
Joselito Lontok,---,1135,---,1321,45-49,52,---,PHL,---,---,00:59:06,1.9 km,00:06:52,03:13:06,90.1 km,00:04:03,03:13:40,21.1 km,07:36:47
Jane Loo,---,905,---,79,30-34,36,---,SGP,---,---,00:56:53,1.9 km,00:04:34,03:03:38,90.1 km,00:03:02,02:32:15,21.1 km,06:40:22
Wille Loo,---,23,---,354,25-29,33,---,SGP,---,---,00:32:53,1.9 km,00:02:13,02:20:20,90.1 km,00:01:06,01:27:36,21.1 km,04:24:08
Tse Han Loong,---,---,DNS,482,35-39,40,---,MYS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Christian Loos,---,---,DNF,872,35-39,44,DXB,AUS,---,---,00:48:45,1.9 km,00:07:24,02:55:53,90.1 km,00:02:58,---,21.1 km,DNF
Joni Pilar Lopez,---,848,---,46,25-29,---,Metro Manila,PHL,---,---,01:07:30,1.9 km,00:04:01,02:52:38,90.1 km,00:03:23,02:25:24,21.1 km,06:32:56
Andy Lordianto,---,75,---,303,25-29,30,"Jakarta
Jakarta",IDN,---,---,00:41:54,1.9 km,00:03:27,02:29:31,90.1 km,00:01:09,01:33:50,21.1 km,04:49:51
Mike Lott,---,---,DNF,875,35-39,41,---,GBR,---,---,00:59:37,1.9 km,00:07:47,---,90.1 km,---,---,21.1 km,DNF
Wayne Love,---,---,DNS,803,35-39,44,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Adrienne Low,---,530,---,47,25-29,34,---,SGP,---,---,00:56:17,1.9 km,00:03:39,02:46:48,90.1 km,00:01:28,02:06:47,21.1 km,05:54:59
Alvin Low,---,774,---,345,25-29,30,SG,SGP,---,---,00:57:50,1.9 km,00:05:57,02:46:02,90.1 km,00:04:07,02:30:09,21.1 km,06:24:05
Lisze Low,---,1111,---,184,45-49,53,---,SGP,---,---,00:56:14,1.9 km,00:06:35,02:58:15,90.1 km,00:05:10,03:22:08,21.1 km,07:28:22
Ming Yang Low,---,---,DNF,327,25-29,30,---,SGP,---,---,01:02:20,1.9 km,00:08:06,02:49:12,90.1 km,00:06:53,03:35:51,21.1 km,DNF
Jin Loy,---,719,---,1042,40-44,47,---,SGP,---,---,01:05:57,1.9 km,00:05:00,03:03:10,90.1 km,00:04:00,01:59:56,21.1 km,06:18:03
Adeline Lu,---,709,---,54,25-29,33,---,SGP,---,---,01:03:47,1.9 km,00:05:09,02:51:06,90.1 km,00:02:01,02:14:40,21.1 km,06:16:43
Mark Luckin,---,39,---,211,18-24,27,---,AUS,---,---,00:35:25,1.9 km,00:02:01,02:24:49,90.1 km,00:00:51,01:31:34,21.1 km,04:34:40
Mark Lueddecke,---,639,---,630,35-39,43,Germany,DEU,---,---,00:53:37,1.9 km,00:05:00,02:31:52,90.1 km,00:02:28,02:37:06,21.1 km,06:10:03
Colin Luff,---,478,---,1426,50-54,59,WA,AUS,---,---,00:53:20,1.9 km,00:09:15,02:33:54,90.1 km,00:01:38,02:11:57,21.1 km,05:50:04
Colin Ly,---,839,---,661,35-39,41,---,AUS,---,---,00:53:21,1.9 km,00:05:37,02:50:17,90.1 km,00:05:53,02:35:54,21.1 km,06:31:02
Kenneth Lykke,---,229,---,925,40-44,48,DK,DNK,---,---,00:52:45,1.9 km,00:05:05,02:27:37,90.1 km,00:03:51,01:50:50,21.1 km,05:20:08
William Lyon,---,---,DNS,567,30-34,---,Taipei,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Michael Lyons,---,---,DNF,1468,50-54,57,---,NZL,---,---,00:42:32,1.9 km,00:09:49,01:47:02,90.1 km,00:01:40,02:06:17,21.1 km,DNF
Peter Maccallum,---,1092,---,1119,40-44,45,---,GBR,---,---,00:56:28,1.9 km,00:10:48,03:03:52,90.1 km,00:05:33,03:01:50,21.1 km,07:18:31
Luke Mace,---,491,---,520,30-34,37,---,AUS,---,---,00:53:14,1.9 km,00:05:09,02:37:35,90.1 km,00:01:53,02:13:09,21.1 km,05:51:00
Yolanda Mace,---,550,---,53,25-29,30,---,AUS,---,---,00:56:32,1.9 km,00:04:15,02:45:47,90.1 km,00:02:10,02:08:33,21.1 km,05:57:17
Colin Macfarlan,---,1024,---,1179,40-44,48,---,AUS,---,---,01:07:34,1.9 km,00:04:26,02:49:42,90.1 km,00:04:14,02:51:38,21.1 km,06:57:34
Aaron Macgregor,---,---,DNS,557,30-34,38,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Sean Magness,---,757,---,296,25-29,31,---,SGP,---,---,00:48:29,1.9 km,00:04:35,03:21:35,90.1 km,00:01:11,02:07:10,21.1 km,06:23:00
Siew Keong Mah,---,576,---,1048,40-44,---,Singapore,SGP,---,---,00:56:51,1.9 km,00:04:15,02:48:07,90.1 km,00:02:43,02:09:48,21.1 km,06:01:44
Victor Mah,---,753,---,240,18-24,27,---,SGP,---,---,00:58:53,1.9 km,00:03:34,02:47:49,90.1 km,00:02:55,02:28:55,21.1 km,06:22:06
Mayuree Maidaeng,---,---,DNF,139,35-39,40,---,THA,---,---,00:46:51,1.9 km,00:02:37,02:34:20,90.1 km,00:01:22,---,21.1 km,DNF
Sven Maier,---,115,---,879,35-39,41,---,DEU,---,---,00:47:27,1.9 km,00:03:53,02:25:03,90.1 km,00:01:10,01:43:26,21.1 km,05:00:59
Swen Maikranz,---,---,DNS,933,40-44,49,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Christophe Maisonnave,---,558,---,1098,40-44,47,SG,FRA,---,---,00:51:15,1.9 km,00:06:28,02:40:13,90.1 km,00:04:23,02:16:35,21.1 km,05:58:54
Mun Fai Mak,---,1057,---,485,30-34,35,---,SGP,---,---,01:00:10,1.9 km,00:05:09,03:19:54,90.1 km,00:04:18,02:35:34,21.1 km,07:05:05
Abdul Malik,---,1174,---,1204,40-44,47,---,SGP,---,---,01:07:05,1.9 km,00:06:45,03:25:49,90.1 km,00:06:11,03:23:58,21.1 km,08:09:48
Fleur Marinkovich,---,702,---,109,35-39,---,Queensland,AUS,---,---,00:40:51,1.9 km,00:03:44,02:53:53,90.1 km,00:03:06,02:34:39,21.1 km,06:16:13
Dennis Mark,---,1013,---,1375,45-49,52,---,SGP,---,---,01:00:11,1.9 km,00:07:53,03:16:22,90.1 km,00:08:08,02:23:31,21.1 km,06:56:05
David Marren,---,---,DNS,1478,50-54,54,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Frank Marriott,---,288,---,1444,50-54,56,Intl State,GBR,---,---,00:49:02,1.9 km,00:03:15,02:33:26,90.1 km,00:01:11,01:59:44,21.1 km,05:26:38
James Marsden,---,45,---,383,30-34,35,---,AUS,---,---,00:33:19,1.9 km,00:02:12,02:27:25,90.1 km,00:00:57,01:34:26,21.1 km,04:38:19
Amy Marsh,---,21,---,1551,PRO,38,TX,AUS,---,---,00:29:54,1.9 km,00:02:31,02:18:28,90.1 km,00:00:51,01:30:48,21.1 km,04:22:32
Brandon Marsh,---,14,---,16,PRO,41,TX,USA,---,---,00:27:59,1.9 km,00:02:31,02:06:15,90.1 km,00:00:51,01:38:58,21.1 km,04:16:34
Lindsay Marsh,---,586,---,1329,45-49,50,---,GBR,---,---,00:57:46,1.9 km,00:05:24,02:41:05,90.1 km,00:03:50,02:14:06,21.1 km,06:02:11
Brian Marshall,---,842,---,892,40-44,48,QLD,NZL,---,---,00:49:35,1.9 km,00:05:38,02:48:23,90.1 km,00:02:39,02:45:12,21.1 km,06:31:27
Christopher Marshall,---,826,---,1173,40-44,45,---,USA,---,---,01:09:01,1.9 km,00:04:06,02:52:35,90.1 km,00:04:55,02:18:42,21.1 km,06:29:19
Andrew Martin,---,145,---,1159,40-44,48,---,AUS,---,---,00:41:11,1.9 km,00:03:05,02:30:07,90.1 km,00:01:36,01:50:57,21.1 km,05:06:56
Jean-Marie Martineau,---,489,---,796,35-39,42,---,FRA,---,---,00:54:06,1.9 km,00:03:05,02:45:30,90.1 km,00:01:31,02:06:45,21.1 km,05:50:57
Juan Martitegui,---,1089,---,436,30-34,35,---,ARG,---,---,00:49:52,1.9 km,00:11:36,03:08:04,90.1 km,00:05:56,03:01:44,21.1 km,07:17:12
Paul Mason,---,---,DNS,1421,45-49,50,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Ellya Masriq,---,1021,---,435,30-34,36,Putrajaya,MYS,---,---,00:58:51,1.9 km,00:07:02,02:59:40,90.1 km,00:04:01,02:47:35,21.1 km,06:57:09
Renaud Massenet,---,514,---,1313,45-49,54,Intl State,FRA,---,---,00:49:55,1.9 km,00:04:40,02:33:54,90.1 km,00:02:55,02:21:50,21.1 km,05:53:14
Daiki Masuda,---,19,---,15,PRO,36,KANAGAWA,JPN,---,---,00:32:47,1.9 km,00:02:00,02:13:17,90.1 km,00:01:01,01:32:04,21.1 km,04:21:09
Mohd Redzwa Mat Nor,---,1123,---,1127,40-44,47,---,SGP,---,---,01:02:55,1.9 km,00:05:12,03:06:56,90.1 km,00:03:47,03:14:04,21.1 km,07:32:54
Yusuke Matsuki,---,1067,---,215,18-24,28,---,JPN,---,---,00:58:25,1.9 km,00:07:42,03:16:26,90.1 km,00:02:17,02:44:28,21.1 km,07:09:18
Kana Matsumoto,---,139,---,120,35-39,42,---,JPN,---,---,00:38:56,1.9 km,00:02:08,02:43:08,90.1 km,00:01:06,01:39:49,21.1 km,05:05:07
Gianfranco Matteucci,---,---,DNS,1461,50-54,55,---,ITA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Bernard Maughan,---,655,---,1369,45-49,51,---,AUS,---,---,00:45:36,1.9 km,00:03:31,02:35:45,90.1 km,00:03:53,02:42:24,21.1 km,06:11:09
Ricky May,---,973,---,1427,50-54,56,---,AUS,---,---,00:57:01,1.9 km,00:04:53,03:15:38,90.1 km,00:03:11,02:29:30,21.1 km,06:50:13
David Mayes,---,845,---,568,30-34,39,---,USA,---,---,00:52:40,1.9 km,00:05:05,03:20:08,90.1 km,00:01:27,02:12:32,21.1 km,06:31:52
John Mccann,---,---,DNF,1074,40-44,45,---,GBR,---,---,00:45:59,1.9 km,00:04:05,02:28:38,90.1 km,00:02:52,---,21.1 km,DNF
Kelly Mccombie,---,95,---,63,30-34,37,WA,AUS,---,---,00:40:18,1.9 km,---,---,90.1 km,03:11:31,01:46:06,21.1 km,04:57:37
Bill Mccormack,---,110,---,977,40-44,47,---,IRL,---,---,00:52:37,1.9 km,00:03:59,02:24:00,90.1 km,00:01:34,01:38:08,21.1 km,05:00:18
Timothy Mccormick,---,704,---,911,40-44,48,MA,NZL,---,---,00:48:09,1.9 km,00:04:33,02:45:35,90.1 km,00:01:54,02:36:08,21.1 km,06:16:19
Deiter Mcdonald,---,25,---,612,35-39,43,---,AUS,---,---,00:36:02,1.9 km,00:02:28,02:13:18,90.1 km,00:01:02,01:34:14,21.1 km,04:27:04
Elizabeth Mcdougall,---,985,---,185,45-49,54,BC,CAN,---,---,00:49:39,1.9 km,00:03:45,03:04:25,90.1 km,00:03:03,02:52:02,21.1 km,06:52:54
Christopher Mcfaul,---,762,---,1583,40-44,45,---,GBR,---,---,01:05:46,1.9 km,00:06:24,03:02:38,90.1 km,00:04:36,02:03:47,21.1 km,06:23:11
Gregory Mcfaul,---,---,DNS,877,35-39,43,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Daniel Mcfee,---,440,---,637,35-39,43,---,USA,---,---,00:53:09,1.9 km,00:03:52,02:33:34,90.1 km,00:02:13,02:12:36,21.1 km,05:45:24
Sam Mcgoun,---,800,---,828,35-39,---,Singapore,USA,---,---,00:51:22,1.9 km,00:06:24,02:59:27,90.1 km,00:05:00,02:24:31,21.1 km,06:26:44
Leslie Mcgrath,---,565,---,1527,65-69,---,Victoria,AUS,---,---,00:45:52,1.9 km,00:03:37,02:25:53,90.1 km,00:01:27,02:42:58,21.1 km,05:59:47
Paraic Mcgrath,---,---,DNF,976,40-44,49,SG,IRL,---,---,00:51:25,1.9 km,00:04:41,02:55:20,90.1 km,00:02:42,02:29:12,21.1 km,DNF
Kevin Mcgregor,---,227,---,1021,40-44,48,Kent,GBR,---,---,00:45:13,1.9 km,00:04:13,02:21:22,90.1 km,00:01:16,02:07:45,21.1 km,05:19:49
Kathy Mckay,---,510,---,107,35-39,43,---,AUS,---,---,00:45:48,1.9 km,00:03:14,02:51:44,90.1 km,00:02:16,02:09:46,21.1 km,05:52:48
Lachlan Mckelvie,---,---,DNS,783,35-39,43,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
James Mclauchlan,---,---,DNS,563,30-34,35,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Douglas Mclaughlin,---,953,---,1254,40-44,45,NJ,USA,---,---,00:56:49,1.9 km,00:05:13,02:56:18,90.1 km,00:04:11,02:44:39,21.1 km,06:47:10
Lenore Mclaughlin,---,1153,---,206,60-64,---,Singapore,USA,---,---,01:21:34,1.9 km,00:06:44,03:21:23,90.1 km,00:04:07,02:53:29,21.1 km,07:47:17
David Mcleod,---,---,DNS,894,40-44,48,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jodie Mcleod,---,---,DNS,165,45-49,51,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Gary Mcquain,---,1085,---,1079,45-49,50,SG,USA,---,---,01:07:18,1.9 km,00:05:55,03:04:31,90.1 km,00:05:04,02:53:15,21.1 km,07:16:03
Kathy Mctaggart,---,551,---,169,45-49,53,---,AUS,---,---,00:42:37,1.9 km,00:03:54,02:44:34,90.1 km,00:03:25,02:22:54,21.1 km,05:57:24
Rob Mcvie,---,598,---,405,30-34,38,---,GBR,---,---,00:53:40,1.9 km,00:04:03,02:44:58,90.1 km,00:01:32,02:19:45,21.1 km,06:03:58
Kevin Mcwilliam,---,732,---,684,35-39,42,---,GBR,---,---,01:02:41,1.9 km,00:04:45,02:54:29,90.1 km,00:02:15,02:15:38,21.1 km,06:19:48
Md Ismael Md Samid,---,311,---,260,30-34,---,---,BRN,---,---,00:48:22,1.9 km,00:03:43,02:32:00,90.1 km,00:02:33,02:03:23,21.1 km,05:30:01
Robert Meek,---,563,---,1380,45-49,50,---,GBR,---,---,00:42:30,1.9 km,00:02:35,02:27:54,90.1 km,00:01:52,02:44:52,21.1 km,05:59:43
Johnny Melia,---,272,---,519,30-34,39,---,IRL,---,---,00:56:24,1.9 km,00:02:58,02:13:17,90.1 km,00:01:49,02:10:41,21.1 km,05:25:09
Dean Metcalfe,---,632,---,434,30-34,38,---,GBR,---,---,01:00:13,1.9 km,00:03:50,02:51:09,90.1 km,00:01:07,02:12:44,21.1 km,06:09:03
Jamie Meyer,---,319,---,580,35-39,---,---,GBR,---,---,00:50:18,1.9 km,00:04:45,02:30:39,90.1 km,00:01:22,02:03:30,21.1 km,05:30:34
Justin Meyers,---,423,---,652,40-44,44,---,AUS,---,---,00:41:53,1.9 km,00:04:48,02:48:41,90.1 km,00:02:28,02:05:03,21.1 km,05:42:53
Kenneth Michie,---,---,DNS,1121,40-44,47,Kent,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Tim Mickleborough,---,---,DNS,1492,50-54,56,IN,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
James Middleditch,---,46,---,1198,40-44,46,---,GBR,---,---,00:45:38,1.9 km,00:03:12,02:15:29,90.1 km,00:01:13,01:33:21,21.1 km,04:38:53
Angus Milgate,---,---,DNS,1242,40-44,48,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Luke Millar,---,820,---,638,35-39,43,NJ,GBR,---,---,01:02:11,1.9 km,00:04:04,02:46:35,90.1 km,00:02:57,02:33:15,21.1 km,06:29:02
Franck Millereux,---,729,---,928,40-44,46,SG,FRA,---,---,01:04:02,1.9 km,00:04:28,02:47:30,90.1 km,00:02:19,02:21:04,21.1 km,06:19:23
Lawrence Mills,---,1100,---,1440,50-54,55,---,CAN,---,---,01:18:25,1.9 km,00:05:02,02:54:56,90.1 km,00:04:48,02:58:01,21.1 km,07:21:12
Chris Milton,---,---,DNS,1453,50-54,59,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Tsuyoshi Minami,---,460,---,1176,40-44,45,SG,JPN,---,---,00:50:27,1.9 km,00:03:38,02:31:27,90.1 km,00:01:58,02:20:16,21.1 km,05:47:46
Volker Miss,---,764,---,1439,50-54,56,---,DEU,---,---,00:57:17,1.9 km,00:05:04,02:50:25,90.1 km,00:03:05,02:27:27,21.1 km,06:23:18
Hisashi Miyagawa,---,313,---,1181,40-44,45,---,JPN,---,---,00:50:40,1.9 km,00:03:40,02:31:11,90.1 km,00:02:02,02:02:36,21.1 km,05:30:09
Ben Mok,---,---,DNS,319,25-29,32,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Kirsten Molloy,---,44,---,26,PRO,37,---,AUS,---,---,00:31:48,1.9 km,00:02:30,02:23:27,90.1 km,00:01:02,01:39:01,21.1 km,04:37:48
Xeng Tjun Mong,---,1124,---,278,25-29,---,Kuala Lumpur,MYS,---,---,01:01:49,1.9 km,00:05:00,02:59:44,90.1 km,00:03:14,03:23:26,21.1 km,07:33:13
Carlos Monterde Millan,---,695,---,1346,45-49,---,Singapore,ESP,---,---,01:00:01,1.9 km,00:04:26,02:44:31,90.1 km,00:03:11,02:23:41,21.1 km,06:15:50
Jean-Marc Morange,---,---,DNS,980,40-44,48,---,FRA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jamie Morgan,---,---,DNS,598,35-39,42,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Nick Morgan,---,358,---,579,30-34,36,---,GBR,---,---,00:43:46,1.9 km,00:04:09,02:38:10,90.1 km,00:02:58,02:06:08,21.1 km,05:35:11
Toshihiro Mori,---,617,---,308,25-29,34,---,SGP,---,---,01:08:46,1.9 km,00:04:56,02:51:35,90.1 km,00:02:27,01:59:40,21.1 km,06:07:24
Andrew Morris,---,62,---,910,40-44,46,---,AUS,---,---,00:46:09,1.9 km,00:03:35,02:17:56,90.1 km,00:01:23,01:38:02,21.1 km,04:47:05
Emma Morris,---,469,---,101,30-34,37,---,GBR,---,---,00:50:42,1.9 km,00:04:14,02:48:10,90.1 km,00:02:33,02:03:11,21.1 km,05:48:50
Fraser Morrison,---,374,---,1581,40-44,---,Singapore,GBR,---,---,00:45:41,1.9 km,00:03:01,02:25:11,90.1 km,00:01:33,02:22:18,21.1 km,05:37:44
