name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Kristin Endres,---,733,---,316,25-29,34,---,DEU,---,---,00:35:35,1.9 km,00:03:43,03:19:03,90.1 km,00:01:05,01:59:02,21.1 km,05:58:28
Norbert Endres,---,600,---,1788,45-49,54,---,DEU,---,---,00:37:44,1.9 km,00:06:00,03:12:19,90.1 km,00:01:49,01:50:36,21.1 km,05:48:28
Dirk Enenkel,---,507,---,2126,40-44,47,DE,DEU,---,---,00:36:48,1.9 km,00:05:10,03:03:45,90.1 km,00:01:21,01:55:01,21.1 km,05:42:05
Andreas Engel,---,1112,---,2127,40-44,48,DE,DEU,---,---,00:39:25,1.9 km,00:07:28,03:40:36,90.1 km,00:03:28,01:57:14,21.1 km,06:28:11
Daniel Englisch,---,---,DNF,701,25-29,33,---,DEU,---,---,01:07:35,1.9 km,00:11:47,05:11:24,90.1 km,---,---,21.1 km,DNF
Peter Enhuber,---,883,---,1789,45-49,51,---,DEU,---,---,00:36:33,1.9 km,00:05:18,03:25:22,90.1 km,00:02:52,01:58:22,21.1 km,06:08:27
Gregor Erbenich,---,---,DNF,462,50-54,54,---,DEU,---,---,00:36:22,1.9 km,00:05:45,03:28:52,90.1 km,---,---,21.1 km,DNF
Torsten Erlebach,---,1075,---,1791,45-49,54,DE,DEU,---,---,00:38:15,1.9 km,00:06:17,03:31:43,90.1 km,00:02:00,02:07:00,21.1 km,06:25:15
Andrzej Ernst,---,1294,---,1428,35-39,---,---,POL,---,---,00:41:51,1.9 km,00:06:03,03:41:37,90.1 km,00:02:11,02:19:39,21.1 km,06:51:21
Daniel Ernst,---,137,---,910,18-24,27,---,DEU,---,---,00:32:38,1.9 km,00:04:33,02:44:37,90.1 km,00:01:22,01:42:09,21.1 km,05:05:19
Bernd Eschlbeck,---,1344,---,2129,40-44,48,Baden-Wuerttemberg,DEU,---,---,00:38:44,1.9 km,00:05:50,03:40:00,90.1 km,00:02:04,02:32:35,21.1 km,06:59:13
Grimaldi Ettore,---,497,---,2369,40-44,47,---,CHE,---,---,00:32:44,1.9 km,00:05:30,03:05:03,90.1 km,00:01:46,01:56:40,21.1 km,05:41:43
Matthias Euler,---,877,---,703,25-29,33,---,DEU,---,---,00:37:18,1.9 km,00:04:05,03:21:53,90.1 km,00:01:09,02:03:45,21.1 km,06:08:10
Esther Evans,---,224,---,146,35-39,42,Middlesex,GBR,---,---,00:35:42,1.9 km,00:03:45,03:12:31,90.1 km,00:01:29,01:23:51,21.1 km,05:17:18
John Evans,---,1255,---,463,60-64,69,---,GBR,---,---,00:38:59,1.9 km,00:07:56,03:37:14,90.1 km,00:04:27,02:16:41,21.1 km,06:45:17
Dirk Ewert,---,923,---,1990,45-49,51,---,DEU,---,---,00:38:00,1.9 km,00:05:24,03:21:39,90.1 km,00:02:49,02:04:31,21.1 km,06:12:23
Peter Faber,---,620,---,2130,40-44,46,CH,DEU,---,---,00:33:36,1.9 km,00:05:20,03:14:05,90.1 km,00:02:58,01:53:49,21.1 km,05:49:48
Holger Falk,---,1188,---,1792,45-49,53,DE,DEU,---,---,00:38:11,1.9 km,00:07:02,03:30:42,90.1 km,00:02:27,02:17:09,21.1 km,06:35:31
Martin Falk,---,1435,---,1276,30-34,37,---,DEU,---,---,00:35:11,1.9 km,00:05:47,03:25:52,90.1 km,00:05:40,03:06:12,21.1 km,07:18:42
Timo Falk,---,793,---,1033,30-34,35,---,DEU,---,---,00:42:21,1.9 km,00:07:00,03:21:18,90.1 km,00:03:08,01:48:17,21.1 km,06:02:04
Angelika Fanai-Nimmesgern,---,1415,---,147,45-49,53,DE,DEU,---,---,00:48:31,1.9 km,00:07:55,04:03:38,90.1 km,00:02:15,02:11:15,21.1 km,07:13:34
Ralph Färber,---,187,---,2131,40-44,45,---,DEU,---,---,00:28:07,1.9 km,00:05:09,02:57:55,90.1 km,00:01:29,01:39:15,21.1 km,05:11:55
Florian Fasser,---,180,---,704,25-29,33,---,AUT,---,---,00:31:59,1.9 km,00:03:57,02:57:20,90.1 km,00:01:19,01:36:50,21.1 km,05:11:25
Hans Fauvart,---,408,---,464,50-54,58,BE,BEL,---,---,00:31:51,1.9 km,00:04:56,03:13:18,90.1 km,00:02:14,01:42:31,21.1 km,05:34:50
Christoph Fehre,---,679,---,705,25-29,34,---,DEU,---,---,00:39:12,1.9 km,00:06:34,03:04:44,90.1 km,00:02:18,02:01:37,21.1 km,05:54:25
Lorz Felix,---,---,DNF,1880,45-49,53,DE,DEU,---,---,00:37:57,1.9 km,---,---,90.1 km,---,---,21.1 km,DNF
Stefan Feller,---,846,---,706,18-24,28,---,DEU,---,---,00:44:35,1.9 km,00:06:35,03:16:45,90.1 km,00:03:10,01:55:14,21.1 km,06:06:19
Christof Ferling,---,---,DNS,465,55-59,59,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Kevin Ferris,---,889,---,467,50-54,58,---,GBR,---,---,00:35:48,1.9 km,00:06:07,03:19:22,90.1 km,00:02:25,02:05:06,21.1 km,06:08:48
Robert Ferris,---,705,---,466,55-59,63,---,URY,---,---,00:33:09,1.9 km,00:05:15,03:14:54,90.1 km,00:01:51,02:00:38,21.1 km,05:55:47
Bernd Fey,---,1370,---,1793,45-49,52,---,DEU,---,---,00:46:54,1.9 km,00:06:43,04:00:14,90.1 km,00:03:17,02:06:07,21.1 km,07:03:15
Vladimir Filin,---,920,---,1794,45-49,51,Moscow,RUS,---,---,00:40:53,1.9 km,00:06:03,03:20:10,90.1 km,00:02:11,02:02:52,21.1 km,06:12:09
Marcus Fill,---,1410,---,1795,45-49,53,---,DEU,---,---,00:42:52,1.9 km,00:09:30,03:24:32,90.1 km,00:03:34,02:51:30,21.1 km,07:11:58
Tom Fillinger,---,617,---,707,25-29,33,Hamburg,DEU,---,---,00:39:06,1.9 km,00:05:08,03:11:12,90.1 km,00:01:16,01:53:00,21.1 km,05:49:42
Peter Finan,---,1307,---,1243,30-34,38,---,IRL,---,---,00:41:28,1.9 km,00:05:47,03:52:03,90.1 km,00:02:47,02:11:18,21.1 km,06:53:23
Martina Fink,---,910,---,148,40-44,46,---,DEU,---,---,00:42:39,1.9 km,00:05:41,03:26:49,90.1 km,00:01:49,01:53:58,21.1 km,06:10:56
Michael Finke,---,442,---,1797,45-49,---,DE,DEU,---,---,00:38:35,1.9 km,00:07:02,03:06:58,90.1 km,00:02:32,01:41:52,21.1 km,05:36:59
Francesco Fiorilli,---,540,---,1034,30-34,39,DE,DEU,---,---,00:37:52,1.9 km,00:03:56,03:15:34,90.1 km,00:01:24,01:45:31,21.1 km,05:44:17
Erich Fischer,---,746,---,1798,45-49,53,---,DEU,---,---,00:38:08,1.9 km,00:06:29,03:21:42,90.1 km,00:02:44,01:50:22,21.1 km,05:59:25
Katinka Fischer,---,1303,---,150,45-49,53,---,DEU,---,---,00:48:04,1.9 km,00:06:48,03:50:24,90.1 km,00:03:03,02:04:48,21.1 km,06:53:07
Mark Fischer,---,707,---,2132,40-44,45,DE,DEU,---,---,00:31:55,1.9 km,00:04:54,03:22:34,90.1 km,00:01:48,01:54:39,21.1 km,05:55:50
Matthias Fischer,---,863,---,2133,40-44,48,---,DEU,---,---,00:37:51,1.9 km,00:06:04,03:22:22,90.1 km,00:01:56,01:59:11,21.1 km,06:07:24
Nadine Fischer,---,1381,---,237,25-29,34,DE,DEU,---,---,00:45:18,1.9 km,00:05:31,03:38:21,90.1 km,00:01:56,02:33:51,21.1 km,07:04:57
Stephanie Fischer,---,---,DNF,149,30-34,35,DE,DEU,---,---,00:30:39,1.9 km,00:04:31,03:24:45,90.1 km,---,---,21.1 km,DNF
Dusan Fister,---,178,---,708,18-24,23,---,SVN,---,---,00:42:44,1.9 km,00:04:48,02:49:36,90.1 km,00:01:03,01:33:06,21.1 km,05:11:17
Iztok Fister,---,---,DNF,709,18-24,27,Prekmurje,SVN,---,---,00:42:50,1.9 km,---,---,90.1 km,---,---,21.1 km,DNF
Michael Fitzek,---,---,DNF,1799,45-49,53,---,DEU,---,---,00:42:44,1.9 km,00:06:03,---,90.1 km,---,---,21.1 km,DNF
Marlon Flesner,---,607,---,1244,30-34,35,---,DEU,---,---,00:34:24,1.9 km,00:05:23,03:15:00,90.1 km,00:01:54,01:52:23,21.1 km,05:49:04
Rene Flickinger,---,847,---,1036,30-34,37,---,DEU,---,---,00:39:23,1.9 km,00:06:21,03:22:31,90.1 km,00:01:26,01:56:43,21.1 km,06:06:24
Rainer Flüthmann,---,547,---,1801,45-49,49,---,DEU,---,---,00:39:02,1.9 km,00:06:27,03:05:05,90.1 km,00:01:39,01:52:19,21.1 km,05:44:32
Frank Foddi,---,903,---,1646,35-39,40,---,DEU,---,---,00:35:48,1.9 km,00:06:48,03:23:32,90.1 km,00:02:24,02:01:47,21.1 km,06:10:19
Tim Foerster,---,403,---,710,25-29,34,---,DEU,---,---,00:39:04,1.9 km,00:04:38,03:06:35,90.1 km,00:01:25,01:42:43,21.1 km,05:34:25
Danielle Fohl,---,997,---,151,30-34,37,---,LUX,---,---,00:35:27,1.9 km,00:05:37,03:30:17,90.1 km,00:02:22,02:04:22,21.1 km,06:18:05
Patrick Foley,---,862,---,469,55-59,63,Intl State,GBR,---,---,00:45:12,1.9 km,00:06:52,03:24:22,90.1 km,00:02:06,01:48:38,21.1 km,06:07:10
Robbie Foley,---,834,---,711,18-24,24,---,GBR,---,---,00:34:57,1.9 km,00:07:39,03:19:55,90.1 km,00:03:44,01:59:39,21.1 km,06:05:54
Amy Forshaw,---,192,---,152,30-34,37,Intl State,GBR,---,---,00:30:17,1.9 km,00:04:53,03:03:16,90.1 km,00:01:26,01:32:42,21.1 km,05:12:34
Stefan Först,---,743,---,712,25-29,31,DE,DEU,---,---,00:50:57,1.9 km,00:08:22,03:12:27,90.1 km,00:01:49,01:45:34,21.1 km,05:59:09
Marco Forster,---,104,---,1037,30-34,37,Intl State,DEU,---,---,00:34:07,1.9 km,00:03:49,02:44:08,90.1 km,00:01:24,01:35:50,21.1 km,04:59:18
Gustav Förster,---,241,---,471,55-59,62,---,DEU,---,---,00:32:24,1.9 km,00:05:34,03:01:54,90.1 km,00:02:08,01:38:10,21.1 km,05:20:10
Michal Forys,---,1464,---,713,25-29,32,---,POL,---,---,00:42:47,1.9 km,00:11:51,03:39:13,90.1 km,00:01:09,02:51:40,21.1 km,07:26:40
Yannick Fouquet,---,917,---,1430,35-39,42,DE,FRA,---,---,00:36:31,1.9 km,00:05:46,03:29:25,90.1 km,00:02:09,01:57:48,21.1 km,06:11:39
Yannick Fouquet,---,157,---,1431,35-39,42,DE,FRA,---,---,00:35:28,1.9 km,00:04:20,02:54:26,90.1 km,00:01:39,01:33:18,21.1 km,05:09:11
Christoph Frank,---,1467,---,1675,35-39,40,---,CHE,---,---,00:38:34,1.9 km,00:10:32,03:54:59,90.1 km,00:04:01,02:39:27,21.1 km,07:27:33
Matthias Frank,---,1134,---,2370,40-44,49,---,DEU,---,---,00:37:23,1.9 km,00:06:01,03:37:41,90.1 km,00:02:12,02:06:35,21.1 km,06:29:52
Ingrid Frankfurth,---,1227,---,153,35-39,41,---,DEU,---,---,00:35:27,1.9 km,00:05:58,03:38:55,90.1 km,00:02:26,02:17:47,21.1 km,06:40:33
Rainer Frankfurth,---,1258,---,2135,40-44,48,---,DEU,---,---,00:42:01,1.9 km,00:06:40,03:32:28,90.1 km,00:02:06,02:23:09,21.1 km,06:46:24
Daniel Franze,---,484,---,1038,30-34,38,---,DEU,---,---,00:35:03,1.9 km,00:05:43,03:03:49,90.1 km,00:01:30,01:54:33,21.1 km,05:40:38
Gabriele Frasconà,---,760,---,714,25-29,31,Italia,ITA,---,---,00:41:24,1.9 km,00:05:05,03:25:53,90.1 km,00:02:20,01:45:40,21.1 km,06:00:22
Jean-Pierre Fraussen,---,634,---,1802,45-49,53,NL,BEL,---,---,00:30:49,1.9 km,00:05:35,03:06:20,90.1 km,00:02:50,02:05:17,21.1 km,05:50:51
Tobias Freund,---,303,---,1040,30-34,38,---,DEU,---,---,00:32:22,1.9 km,00:04:13,03:07:43,90.1 km,00:01:01,01:40:58,21.1 km,05:26:17
Thomas Fricker,---,---,DNF,2371,40-44,48,---,CHE,---,---,00:36:17,1.9 km,00:05:24,---,90.1 km,---,---,21.1 km,DNF
Erik Friedrich,---,1470,---,1432,35-39,43,DE,DEU,---,---,00:47:57,1.9 km,00:08:16,03:56:38,90.1 km,00:04:50,02:30:48,21.1 km,07:28:29
Markus Friedrich,---,663,---,911,18-24,29,---,DEU,---,---,00:36:45,1.9 km,00:05:58,03:19:58,90.1 km,00:03:06,01:47:02,21.1 km,05:52:49
Tanja Friedrich,---,1466,---,154,35-39,41,---,DEU,---,---,00:38:56,1.9 km,00:05:42,04:06:16,90.1 km,00:01:50,02:34:36,21.1 km,07:27:20
Markus Frink,---,736,---,715,25-29,34,---,DEU,---,---,00:38:17,1.9 km,00:06:32,03:18:17,90.1 km,00:02:49,01:52:39,21.1 km,05:58:34
Stefan Fritz,---,1246,---,1434,35-39,42,DE,DEU,---,---,00:37:54,1.9 km,00:07:24,03:43:45,90.1 km,00:02:54,02:11:41,21.1 km,06:43:38
Dorothee Fritzkowski,---,1345,---,318,35-39,42,---,DEU,---,---,00:41:17,1.9 km,00:05:15,03:58:25,90.1 km,00:02:08,02:12:09,21.1 km,06:59:14
Philipp Frobel,---,985,---,716,25-29,32,---,DEU,---,---,00:37:03,1.9 km,00:05:59,03:16:37,90.1 km,00:01:19,02:15:34,21.1 km,06:16:32
Michael Frohberg,---,844,---,1435,35-39,43,DE,DEU,---,---,00:41:43,1.9 km,00:05:45,03:20:13,90.1 km,00:01:46,01:56:46,21.1 km,06:06:13
Chris Fröhlich,---,---,DNF,472,50-54,56,---,DEU,---,---,00:32:39,1.9 km,00:04:02,---,90.1 km,---,---,21.1 km,DNF
Marcus Frömberg,---,344,---,912,25-29,33,---,DEU,---,---,00:41:04,1.9 km,00:06:06,02:57:10,90.1 km,00:01:06,01:44:54,21.1 km,05:30:20
Alex Frost,---,874,---,2137,40-44,46,---,GBR,---,---,00:35:52,1.9 km,00:05:32,03:41:27,90.1 km,00:01:26,01:43:47,21.1 km,06:08:04
Christian Fuchs,---,182,---,1549,35-39,44,DE,DEU,---,---,00:33:23,1.9 km,00:04:11,02:58:50,90.1 km,00:01:26,01:33:51,21.1 km,05:11:41
Franca Fuchs,---,---,DNS,156,25-29,34,DE,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Marc Fuchs,---,703,---,2138,40-44,45,---,DEU,---,---,00:43:50,1.9 km,00:06:10,03:06:51,90.1 km,00:02:08,01:56:42,21.1 km,05:55:41
Sandra Fuchs,---,685,---,157,40-44,46,DE,DEU,---,---,00:35:54,1.9 km,00:04:02,03:23:45,90.1 km,00:01:18,01:49:44,21.1 km,05:54:43
Dirk Fuehrer,---,278,---,1803,45-49,49,DE,DEU,---,---,00:38:01,1.9 km,00:05:24,02:57:10,90.1 km,00:02:01,01:41:31,21.1 km,05:24:07
Markus Funk,---,1082,---,2139,40-44,47,---,DEU,---,---,00:39:48,1.9 km,00:07:21,03:37:48,90.1 km,00:02:01,01:59:16,21.1 km,06:26:14
Michael Furrer,---,291,---,1245,30-34,36,CH,CHE,---,---,00:34:56,1.9 km,00:03:35,03:06:30,90.1 km,00:02:16,01:38:16,21.1 km,05:25:33
Stefan Furrer,---,415,---,717,18-24,25,---,CHE,---,---,00:35:15,1.9 km,00:04:24,03:00:58,90.1 km,00:02:05,01:52:37,21.1 km,05:35:19
Andrea Francesco Gagliazzo,---,1432,---,2140,40-44,46,---,ITA,---,---,00:44:38,1.9 km,00:07:02,04:14:07,90.1 km,00:04:05,02:08:31,21.1 km,07:18:23
Armando Galarraga,---,78,---,1680,35-39,43,---,VEN,---,---,00:27:14,1.9 km,00:03:41,02:50:32,90.1 km,00:01:19,01:30:27,21.1 km,04:53:13
Matthias Ganter,---,1175,---,2142,40-44,48,DE,DEU,---,---,00:43:36,1.9 km,00:04:56,03:35:24,90.1 km,00:01:43,02:08:00,21.1 km,06:33:39
Graeme Garthwaite,---,1421,---,1438,35-39,42,---,GBR,---,---,00:42:11,1.9 km,00:06:23,03:44:58,90.1 km,00:03:15,02:37:32,21.1 km,07:14:19
Steffen Gärtner,---,436,---,1041,30-34,38,DE,DEU,---,---,00:41:32,1.9 km,00:05:05,03:03:31,90.1 km,00:01:24,01:44:51,21.1 km,05:36:23
Stefan Gattermann,---,585,---,1439,35-39,40,---,DEU,---,---,00:43:09,1.9 km,00:04:31,03:04:31,90.1 km,00:02:09,01:53:07,21.1 km,05:47:27
Hanspeter Gauer,---,606,---,2372,40-44,49,---,CHE,---,---,00:38:59,1.9 km,00:05:26,02:58:10,90.1 km,00:01:48,02:04:26,21.1 km,05:48:49
Stephan Gaul,---,853,---,719,25-29,31,---,DEU,---,---,00:40:34,1.9 km,00:06:37,03:20:41,90.1 km,00:01:33,01:57:25,21.1 km,06:06:50
Vladimir Gavrilov,---,210,---,1805,45-49,51,---,RUS,---,---,00:32:17,1.9 km,00:04:34,03:01:18,90.1 km,00:01:18,01:35:56,21.1 km,05:15:23
Filippe Geenens,---,1146,---,1647,35-39,40,---,BEL,---,---,00:41:32,1.9 km,00:08:02,03:47:13,90.1 km,00:03:03,01:50:47,21.1 km,06:30:37
Alex Gehring,---,369,---,1676,35-39,42,---,DEU,---,---,00:36:02,1.9 km,00:05:04,03:06:51,90.1 km,00:01:41,01:42:26,21.1 km,05:32:04
Stephan Gehring,---,1215,---,1806,45-49,52,DE,DEU,---,---,00:38:38,1.9 km,00:05:59,03:37:54,90.1 km,00:01:57,02:14:30,21.1 km,06:38:58
Emanuel Gehrmann,---,1024,---,1042,30-34,36,---,DEU,---,---,00:46:34,1.9 km,00:06:05,03:17:47,90.1 km,00:01:34,02:08:28,21.1 km,06:20:28
Evelyn Geiger,---,---,DNF,158,45-49,51,---,DEU,---,---,00:24:36,1.9 km,---,---,90.1 km,---,---,21.1 km,DNF
Günter Geimer,---,377,---,1807,45-49,54,---,DEU,---,---,00:35:14,1.9 km,00:04:45,03:07:36,90.1 km,00:02:31,01:42:26,21.1 km,05:32:32
Miriam Geis,---,1278,---,159,18-24,27,DE,DEU,---,---,00:46:01,1.9 km,00:06:46,03:45:51,90.1 km,00:01:28,02:08:56,21.1 km,06:49:02
Alex Geiss,---,---,DNS,2143,40-44,47,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jürgen Gelies,---,1538,---,473,50-54,54,---,DEU,---,---,00:59:02,1.9 km,00:09:12,04:13:53,90.1 km,00:02:30,02:58:04,21.1 km,08:22:41
Anthony Genin,---,79,---,720,25-29,31,FR,FRA,---,---,00:28:59,1.9 km,00:03:49,02:50:36,90.1 km,00:00:54,01:28:55,21.1 km,04:53:13
David Gerard,---,1369,---,2144,40-44,44,---,BEL,---,---,00:45:11,1.9 km,00:05:59,03:43:23,90.1 km,00:02:41,02:25:45,21.1 km,07:02:59
Chris Gerber,---,519,---,2145,40-44,49,---,CHE,---,---,00:35:57,1.9 km,00:04:48,03:08:56,90.1 km,00:02:04,01:51:14,21.1 km,05:42:59
Annemarie Gerhard,---,1374,---,160,50-54,59,DE,DEU,---,---,00:43:25,1.9 km,00:06:07,03:59:11,90.1 km,00:02:29,02:12:28,21.1 km,07:03:40
Michael Gerlach,---,1128,---,2373,40-44,45,---,DEU,---,---,00:41:04,1.9 km,00:06:00,03:33:29,90.1 km,00:02:41,02:06:19,21.1 km,06:29:33
Jens Geropp,---,1503,---,1808,45-49,50,DE,DEU,---,---,00:42:38,1.9 km,00:07:09,04:18:21,90.1 km,00:02:11,02:36:20,21.1 km,07:46:39
John-Phillip Gerull,---,826,---,1440,35-39,42,CH,DEU,---,---,00:32:03,1.9 km,00:07:18,03:32:34,90.1 km,00:04:35,01:48:10,21.1 km,06:04:40
Daniele Gianola,---,1437,---,1441,35-39,43,Bolzano,ITA,---,---,00:45:46,1.9 km,00:07:09,03:49:14,90.1 km,00:02:05,02:34:34,21.1 km,07:18:48
Nicola Giebel,---,---,DNS,161,45-49,54,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Christoph Giegerich,---,749,---,721,25-29,34,---,DEU,---,---,00:39:32,1.9 km,00:05:48,03:02:17,90.1 km,00:02:08,02:09:57,21.1 km,05:59:42
Kevin Gielen,---,552,---,722,25-29,33,BE,BEL,---,---,00:39:47,1.9 km,00:05:05,03:04:32,90.1 km,00:01:39,01:53:44,21.1 km,05:44:47
Stefan Giesbert,---,1438,---,1246,30-34,39,DE,DEU,---,---,00:44:58,1.9 km,00:07:12,03:52:10,90.1 km,00:02:36,02:32:21,21.1 km,07:19:17
Michaela Giger,---,239,---,63,PRO,40,---,CHE,---,---,00:33:07,1.9 km,00:03:10,03:04:27,90.1 km,00:02:52,01:36:10,21.1 km,05:19:46
Oliver Gilbert,---,888,---,1809,45-49,52,DE,DEU,---,---,00:46:52,1.9 km,00:07:21,03:23:56,90.1 km,00:02:39,01:47:56,21.1 km,06:08:44
Steffen Ginzel,---,1042,---,1810,45-49,50,---,DEU,---,---,00:42:49,1.9 km,00:06:04,03:29:11,90.1 km,00:01:55,02:02:23,21.1 km,06:22:22
Sarah Gitau,---,868,---,162,25-29,34,---,GBR,---,---,00:39:13,1.9 km,00:04:36,03:32:20,90.1 km,00:01:42,01:49:39,21.1 km,06:07:30
Tomi Gl Kler,---,987,---,1812,45-49,53,---,CHE,---,---,00:35:01,1.9 km,00:05:31,03:19:59,90.1 km,00:02:45,02:13:34,21.1 km,06:16:50
Alexander Gleiß,---,1040,---,2147,40-44,45,DE,DEU,---,---,00:38:54,1.9 km,00:04:57,03:18:38,90.1 km,00:01:46,02:18:01,21.1 km,06:22:16
Andreas Göbel,---,1513,---,1991,45-49,54,---,DEU,---,---,00:39:00,1.9 km,00:10:21,04:30:08,90.1 km,00:04:09,02:28:16,21.1 km,07:51:54
Jürgen Göbel,---,995,---,1813,45-49,52,---,DEU,---,---,00:36:42,1.9 km,00:06:08,03:28:19,90.1 km,00:00:52,02:05:52,21.1 km,06:17:53
Francesc Godoy,---,18,---,20,PRO,29,---,ESP,---,---,00:22:41,1.9 km,00:02:32,02:36:53,90.1 km,00:01:04,01:27:07,21.1 km,04:30:17
Robert Goebels,---,1490,---,1814,45-49,52,DE,DEU,---,---,00:56:42,1.9 km,00:07:32,04:09:28,90.1 km,00:03:46,02:16:41,21.1 km,07:34:09
Michael Goentgens,---,286,---,1046,30-34,35,---,DEU,---,---,00:34:36,1.9 km,00:04:26,03:07:25,90.1 km,00:01:20,01:37:06,21.1 km,05:24:53
Marcus Goerner,---,318,---,723,18-24,27,---,DEU,---,---,00:31:50,1.9 km,00:04:19,03:09:43,90.1 km,00:01:36,01:40:29,21.1 km,05:27:57
Matthias Goldacker,---,879,---,1815,45-49,53,DE,DEU,---,---,00:35:42,1.9 km,00:05:30,03:24:51,90.1 km,00:02:11,02:00:05,21.1 km,06:08:19
Andrew Golden,---,1522,---,1442,35-39,44,---,GBR,---,---,00:38:19,1.9 km,00:05:36,04:03:15,90.1 km,00:04:51,03:03:22,21.1 km,07:55:23
Gunnar Gölzenleuchter,---,100,---,1816,45-49,50,---,DEU,---,---,00:30:15,1.9 km,00:04:05,02:51:32,90.1 km,00:01:36,01:31:09,21.1 km,04:58:37
Rafael Goncalves,---,668,---,1247,30-34,36,CO,BRA,---,---,00:25:38,1.9 km,00:05:19,03:19:13,90.1 km,00:01:29,02:01:33,21.1 km,05:53:12
Christopher Good,---,657,---,1444,35-39,40,---,GBR,---,---,00:36:46,1.9 km,00:04:14,03:14:08,90.1 km,00:01:20,01:56:04,21.1 km,05:52:32
Sofie Goos,---,93,---,64,PRO,36,BE,BEL,---,---,00:27:04,1.9 km,00:02:56,02:54:48,90.1 km,00:01:06,01:30:29,21.1 km,04:56:23
Michael Goosse,---,325,---,1047,30-34,39,Intl State,BEL,---,---,00:34:04,1.9 km,00:04:15,03:01:21,90.1 km,00:01:27,01:47:13,21.1 km,05:28:20
Patricia Goossens,---,1069,---,163,25-29,32,---,NLD,---,---,00:38:53,1.9 km,00:07:05,03:41:25,90.1 km,00:02:24,01:55:06,21.1 km,06:24:53
Daniel Görlich,---,723,---,1445,35-39,40,---,DEU,---,---,00:39:31,1.9 km,00:06:05,03:18:43,90.1 km,00:02:32,01:50:18,21.1 km,05:57:09
Norbert Gottschalk,---,---,DNS,475,55-59,62,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Thomas Götzfried,---,596,---,1817,45-49,50,DE,DEU,---,---,00:41:11,1.9 km,00:05:47,03:03:03,90.1 km,00:02:53,01:55:23,21.1 km,05:48:17
Michael Gouverneur,---,1174,---,1818,45-49,51,DE,DEU,---,---,00:45:52,1.9 km,00:06:11,03:35:52,90.1 km,00:02:04,02:03:30,21.1 km,06:33:29
Peter Gramke,---,802,---,1819,45-49,53,---,DEU,---,---,00:36:57,1.9 km,00:06:14,03:22:14,90.1 km,00:02:33,01:54:42,21.1 km,06:02:40
Sascha Gramm,---,660,---,1248,30-34,37,Hessen,DEU,---,---,00:38:58,1.9 km,00:04:58,03:23:29,90.1 km,00:02:48,01:42:26,21.1 km,05:52:39
Christine Grammer,---,---,DNF,164,25-29,34,---,AUT,---,---,00:33:05,1.9 km,00:04:32,---,90.1 km,---,---,21.1 km,DNF
Laura Greenaway,---,1101,---,165,35-39,41,ON,CAN,---,---,00:37:11,1.9 km,00:04:55,03:41:28,90.1 km,00:02:11,02:01:44,21.1 km,06:27:29
Chris Greenwood,---,1441,---,2409,40-44,46,---,GBR,---,---,00:38:29,1.9 km,00:08:34,04:22:20,90.1 km,00:05:01,02:06:07,21.1 km,07:20:31
Sabine Greipel,---,458,---,166,45-49,52,---,AUT,---,---,00:30:37,1.9 km,00:04:09,03:17:54,90.1 km,00:01:15,01:44:22,21.1 km,05:38:17
Jürgen Greven,---,950,---,1820,45-49,53,---,DEU,---,---,00:44:56,1.9 km,00:04:44,03:29:33,90.1 km,00:02:09,01:53:15,21.1 km,06:14:37
Frank-Michael Gricksch,---,1360,---,476,50-54,55,DE,DEU,---,---,00:40:57,1.9 km,00:05:33,03:59:36,90.1 km,00:01:53,02:13:25,21.1 km,07:01:24
Volker Grill,---,562,---,2149,40-44,47,---,DEU,---,---,00:38:37,1.9 km,00:05:22,03:18:02,90.1 km,00:01:22,01:42:06,21.1 km,05:45:29
Peter Grimmbacher,---,595,---,1821,45-49,54,DE,DEU,---,---,00:40:23,1.9 km,00:05:41,03:13:01,90.1 km,00:01:29,01:47:39,21.1 km,05:48:13
Philipp S. Grob,---,818,---,2150,40-44,48,CH,CHE,---,---,00:41:59,1.9 km,00:06:28,03:13:21,90.1 km,00:00:12,02:02:01,21.1 km,06:04:01
Jan Grohmann,---,880,---,1048,30-34,35,DE,DEU,---,---,00:44:02,1.9 km,00:05:23,03:03:25,90.1 km,00:02:02,02:13:30,21.1 km,06:08:22
Matthias Grosser,---,53,---,724,25-29,30,DE,DEU,---,---,00:29:56,1.9 km,00:04:05,02:47:44,90.1 km,00:01:05,01:24:45,21.1 km,04:47:35
Michael Großer,---,925,---,725,25-29,29,---,DEU,---,---,00:35:50,1.9 km,00:06:26,03:15:00,90.1 km,00:01:28,02:13:48,21.1 km,06:12:32
Ingo Grössl,---,501,---,2151,40-44,45,---,DEU,---,---,00:34:31,1.9 km,00:05:13,03:12:44,90.1 km,00:02:18,01:47:10,21.1 km,05:41:56
Stefan Gruß,---,---,DNS,726,25-29,31,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
