name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Ramon Guerra,270,66,323,374,35-39,38,Panama,PAN,---,1519,00:45:07,1.9 km,00:04:37,03:13:50,90.1 km,00:02:59,02:06:02,21.1 km,06:12:35
Pedro Imbrondone,271,67,324,384,35-39,38,Panama,VEN,---,1501,00:25:57,1.9 km,00:04:49,03:08:37,90.1 km,00:03:18,02:30:53,21.1 km,06:13:34
Karen Robinson,54,2,325,91,50-54,55,NC,USA,---,3019,00:37:04,1.9 km,00:04:02,03:21:51,90.1 km,00:02:36,02:08:26,21.1 km,06:13:59
Stefan Willms,272,56,326,329,40-44,45,NY,DEU,---,1593,00:36:39,1.9 km,00:08:14,03:17:07,90.1 km,00:07:36,02:05:08,21.1 km,06:14:44
Amanda Fenner,55,10,327,124,25-29,---,CA,USA,---,2238,00:32:50,1.9 km,00:05:02,03:20:13,90.1 km,00:03:23,02:14:25,21.1 km,06:15:53
Daniel Oliveira,273,68,328,409,35-39,38,DF,BRA,---,1454,00:27:37,1.9 km,00:04:19,03:15:58,90.1 km,00:03:44,02:24:35,21.1 km,06:16:13
Aristides Chiriatti,56,7,329,63,40-44,44,Intl State,SLV,---,2051,00:46:47,1.9 km,00:05:16,03:15:06,90.1 km,00:03:15,02:06:00,21.1 km,06:16:24
Carla Coira,57,11,330,579,30-34,36,PR,PRI,---,2325,00:34:47,1.9 km,00:07:55,03:34:16,90.1 km,00:02:55,01:56:35,21.1 km,06:16:28
Christian Cedeno,274,69,331,355,35-39,40,GUAYAS,ECU,---,1446,00:30:51,1.9 km,00:05:32,03:30:50,90.1 km,00:03:24,02:06:02,21.1 km,06:16:39
Rodrigo Donalisio Da Silva,275,45,332,512,30-34,35,CO,BRA,---,1553,00:25:45,1.9 km,00:05:30,03:20:29,90.1 km,00:03:06,02:21:52,21.1 km,06:16:42
Cl Mido Rivero,276,57,333,314,40-44,45,Intl State,PAN,---,1557,00:27:03,1.9 km,00:05:26,03:30:02,90.1 km,00:03:07,02:11:05,21.1 km,06:16:43
José Ramón Chiari López,277,58,334,265,40-44,43,panama,PAN,---,1554,00:41:24,1.9 km,00:05:21,03:24:45,90.1 km,00:04:20,02:01:05,21.1 km,06:16:55
David Scott,278,59,335,322,40-44,44,OR,USA,---,1553,00:28:34,1.9 km,00:06:50,03:23:20,90.1 km,00:06:03,02:12:09,21.1 km,06:16:56
Maik Becker,279,60,336,254,40-44,46,---,DEU,---,1538,00:29:47,1.9 km,00:05:06,03:06:11,90.1 km,00:04:01,02:32:43,21.1 km,06:17:48
Carlos Douglas Reimer,280,13,337,597,50-54,56,FL,PAN,---,2234,00:29:44,1.9 km,00:04:01,03:15:29,90.1 km,00:02:33,02:26:04,21.1 km,06:17:51
Giovanni Jimenez,281,70,338,75,35-39,39,Intl State,SLV,---,1423,00:28:58,1.9 km,00:06:17,03:17:34,90.1 km,00:03:51,02:21:15,21.1 km,06:17:55
Rupert Daniel,282,14,339,176,50-54,53,MA,USA,---,2232,00:35:52,1.9 km,00:06:04,03:36:53,90.1 km,00:03:28,01:55:39,21.1 km,06:17:56
John Shields,283,71,340,430,35-39,42,TX,USA,---,1421,00:33:28,1.9 km,00:05:43,03:07:28,90.1 km,00:04:22,02:26:59,21.1 km,06:18:00
Antonio Campos,284,33,341,525,25-29,---,---,PAN,---,1571,00:33:39,1.9 km,00:04:42,03:08:35,90.1 km,00:03:52,02:27:21,21.1 km,06:18:09
Fabian Lizano,285,46,342,656,30-34,35,Intl State,CRI,---,1523,00:44:23,1.9 km,00:08:01,03:21:36,90.1 km,00:03:19,02:01:04,21.1 km,06:18:23
Giselle Suraya Figueiredo Macknight,58,12,343,126,30-34,35,---,CAN,---,2290,00:26:52,1.9 km,00:05:27,03:38:19,90.1 km,00:03:41,02:04:08,21.1 km,06:18:27
Elba Arteaga Toro,59,2,344,55,45-49,---,---,VEN,---,3368,00:31:32,1.9 km,00:05:20,03:24:25,90.1 km,00:04:12,02:13:08,21.1 km,06:18:37
Frida Harari,61,5,346,679,18-24,---,---,PAN,---,2455,00:24:46,1.9 km,00:03:48,03:11:01,90.1 km,00:03:01,02:36:38,21.1 km,06:19:14
Jaronne Arauz Guanti,286,47,347,648,30-34,---,---,PAN,---,1493,00:24:29,1.9 km,00:04:09,03:16:58,90.1 km,00:04:33,02:29:55,21.1 km,06:20:04
Karl Mueller,287,22,349,210,45-49,48,AZ,USA,---,1985,00:24:35,1.9 km,00:07:17,03:29:56,90.1 km,00:06:13,02:12:29,21.1 km,06:20:30
Elizabeth Pareja-Stoyell,63,9,350,83,35-39,---,---,ECU,---,2405,00:32:05,1.9 km,00:04:57,03:24:46,90.1 km,00:03:31,02:15:16,21.1 km,06:20:35
Francisco Barrios,288,72,351,339,35-39,38,Intl State,SLV,---,1371,00:35:31,1.9 km,00:05:23,03:25:48,90.1 km,00:03:40,02:10:26,21.1 km,06:20:48
Antonio Picon,289,23,352,596,45-49,51,NY,VEN,---,1979,00:26:43,1.9 km,00:06:27,03:21:17,90.1 km,00:04:20,02:22:02,21.1 km,06:20:49
Julio Orellanes,290,61,353,620,40-44,---,---,VEN,---,1477,00:38:10,1.9 km,00:06:06,03:18:37,90.1 km,00:03:44,02:14:34,21.1 km,06:21:11
Luis Choy,291,73,354,625,35-39,38,---,PAN,---,1362,00:34:12,1.9 km,00:05:13,03:13:48,90.1 km,00:04:18,02:23:47,21.1 km,06:21:18
Monica Brinkenberg,64,10,355,61,35-39,38,---,ABW,---,2388,00:30:56,1.9 km,00:04:50,03:25:17,90.1 km,00:04:26,02:16:01,21.1 km,06:21:30
Diana Montemayor,65,8,356,574,40-44,47,Intl State,PAN,---,1952,00:33:14,1.9 km,00:05:18,03:22:29,90.1 km,00:04:05,02:16:46,21.1 km,06:21:52
Roderick Atencio,293,74,358,681,35-39,---,---,PAN,---,1346,00:28:56,1.9 km,00:05:35,03:27:08,90.1 km,00:03:03,02:17:31,21.1 km,06:22:13
Carlos Zurita,294,62,359,330,40-44,44,Pichincha,ECU,---,1445,00:39:47,1.9 km,00:05:57,03:29:45,90.1 km,00:05:48,02:01:39,21.1 km,06:22:56
Carlos Carbonell,295,75,360,350,35-39,42,FL,USA,---,1320,00:33:57,1.9 km,00:06:07,03:27:05,90.1 km,00:03:06,02:13:22,21.1 km,06:23:37
Federico Ernesto Juri,296,76,361,386,35-39,---,---,COD,---,1311,00:35:35,1.9 km,00:04:53,03:27:20,90.1 km,00:03:46,02:12:34,21.1 km,06:24:08
Manoel Pedro Guerdes,297,77,362,375,35-39,41,Intl State,BRA,---,1306,00:29:30,1.9 km,00:04:41,03:07:40,90.1 km,00:03:59,02:38:34,21.1 km,06:24:24
Carlos Marcelo Alonso,298,3,363,159,55-59,60,Buenos Aires,ARG,---,2882,00:31:12,1.9 km,00:07:31,03:37:49,90.1 km,00:04:41,02:04:19,21.1 km,06:25:32
Renato Del Vecchio,299,48,364,458,30-34,33,FL,USA,---,1387,00:32:43,1.9 km,00:04:11,03:23:55,90.1 km,00:04:17,02:20:50,21.1 km,06:25:56
Lawrence William Mills,300,15,365,593,50-54,55,---,CAN,---,2088,00:36:17,1.9 km,00:07:26,03:30:34,90.1 km,00:04:53,02:06:46,21.1 km,06:25:56
Haydee Salvador,66,3,366,95,45-49,48,Intl State,ECU,---,3232,00:30:25,1.9 km,00:06:12,03:27:28,90.1 km,00:03:46,02:18:19,21.1 km,06:26:10
Maria Isabel Gonzalez Arrufat,68,9,368,70,40-44,47,ES,ARG,---,1867,00:35:04,1.9 km,00:03:53,03:20:43,90.1 km,00:03:32,02:23:25,21.1 km,06:26:37
Simon Oakland,301,63,369,306,40-44,47,---,GBR,---,1379,00:32:02,1.9 km,00:07:30,03:21:47,90.1 km,00:05:48,02:19:32,21.1 km,06:26:39
Nuria Barges,69,11,370,58,35-39,40,TX,MEX,---,2292,00:35:54,1.9 km,00:05:18,03:39:49,90.1 km,00:04:03,02:01:46,21.1 km,06:26:50
Ricky Diaz,302,64,371,610,40-44,---,---,PAN,---,1372,00:26:12,1.9 km,00:05:34,03:30:43,90.1 km,00:02:51,02:21:40,21.1 km,06:27:00
Christopher Shea,303,49,372,511,30-34,---,MD,USA,---,1367,00:35:33,1.9 km,00:08:07,03:30:46,90.1 km,00:09:59,02:02:38,21.1 km,06:27:03
Joanne Roberts,70,4,373,89,45-49,50,ON,CAN,---,3212,00:32:01,1.9 km,00:05:33,03:16:02,90.1 km,00:07:13,02:26:27,21.1 km,06:27:16
Enrico Giuli,304,4,374,588,55-59,---,---,ITA,---,2838,00:36:40,1.9 km,00:06:35,03:33:14,90.1 km,00:03:17,02:08:12,21.1 km,06:27:58
James Tedman,305,78,375,432,35-39,37,Intl State,PAN,---,1240,00:31:53,1.9 km,00:07:04,03:05:04,90.1 km,00:07:18,02:36:45,21.1 km,06:28:04
Alfredo Abood,306,24,376,706,45-49,---,---,PAN,---,1847,00:30:34,1.9 km,00:03:58,03:26:10,90.1 km,00:03:05,02:24:22,21.1 km,06:28:09
Matt Landau,307,50,377,653,30-34,---,---,USA,---,1342,00:27:31,1.9 km,00:05:09,03:36:08,90.1 km,00:04:32,02:15:07,21.1 km,06:28:27
Santiago Molina,308,34,378,548,25-29,31,---,ECU,---,1368,00:36:17,1.9 km,00:04:06,03:18:41,90.1 km,00:02:29,02:27:51,21.1 km,06:29:24
Eduardo Gonzalez Rizo,309,25,379,185,45-49,48,guanajuato,MEX,---,1822,00:31:46,1.9 km,00:06:45,03:23:44,90.1 km,00:06:21,02:20:57,21.1 km,06:29:33
Miguel Sanchez,310,26,381,600,45-49,50,Cundinamarca,COL,---,1814,00:41:15,1.9 km,00:05:51,03:17:16,90.1 km,00:06:28,02:19:08,21.1 km,06:29:58
Lucien Dirksz,311,27,382,180,45-49,47,FL,ABW,---,1813,00:34:22,1.9 km,00:04:42,02:58:39,90.1 km,00:04:22,02:47:57,21.1 km,06:30:02
Gabriel Barrios,312,51,383,444,30-34,---,---,PAN,---,1312,00:35:11,1.9 km,00:09:09,03:28:06,90.1 km,00:05:03,02:12:37,21.1 km,06:30:06
Pamela Ferguson,72,13,384,125,30-34,37,TX,USA,---,2077,00:36:18,1.9 km,00:04:35,03:22:43,90.1 km,00:07:33,02:19:06,21.1 km,06:30:15
Deysiris Hernandez,74,10,386,73,40-44,42,Intl State,PAN,---,1798,00:30:48,1.9 km,00:05:00,03:37:35,90.1 km,00:05:16,02:11:46,21.1 km,06:30:25
Alfonso Zamora,313,52,387,663,30-34,---,---,MEX,---,1302,00:35:27,1.9 km,00:09:10,03:47:10,90.1 km,00:04:24,01:54:30,21.1 km,06:30:41
Gabriel Nunez,314,53,388,492,30-34,37,Intl State,COL,---,1301,00:36:31,1.9 km,00:04:45,03:25:05,90.1 km,00:04:06,02:20:18,21.1 km,06:30:45
Boris Perez,315,28,389,594,45-49,47,---,PAN,---,1799,00:33:12,1.9 km,00:05:16,03:25:47,90.1 km,00:05:01,02:21:33,21.1 km,06:30:49
Suzanne Cespedes,75,14,390,116,30-34,36,San Jose,CRI,---,2060,00:39:21,1.9 km,00:06:08,03:34:45,90.1 km,00:04:52,02:06:08,21.1 km,06:31:14
Javier Valderrama,316,5,391,564,18-24,---,---,COL,---,1927,00:37:55,1.9 km,00:04:29,03:23:29,90.1 km,00:02:40,02:23:01,21.1 km,06:31:34
David Rodriguez,317,79,392,643,35-39,41,Intl State,PAN,---,1170,00:32:05,1.9 km,00:04:28,03:28:17,90.1 km,00:03:32,02:23:35,21.1 km,06:31:57
Natalia Correa,318,80,393,705,35-39,31,Panama,---,---,1159,00:26:57,1.9 km,00:04:32,03:15:27,90.1 km,00:02:43,02:42:56,21.1 km,06:32:35
Mclasso Lasso Munoz,319,81,394,388,35-39,40,Guayas,ECU,---,1151,00:34:50,1.9 km,00:06:14,03:42:27,90.1 km,00:03:10,02:06:20,21.1 km,06:33:01
Erick Bejarano,320,65,395,324,40-44,---,---,ECU,---,1254,00:28:42,1.9 km,00:06:08,03:29:22,90.1 km,00:06:41,02:22:40,21.1 km,06:33:33
Peter Van Der Reyden,321,29,396,241,45-49,50,GA,AUS,---,1745,00:35:22,1.9 km,00:05:39,03:26:29,90.1 km,00:03:33,02:22:47,21.1 km,06:33:50
Roberto Brenes-P Rez,322,1,397,167,65-69,70,Intl State,PAN,---,3500,00:32:30,1.9 km,00:07:21,03:25:36,90.1 km,00:05:59,02:22:31,21.1 km,06:33:57
Luis Sanchez Saã‘udo,323,5,398,234,55-59,59,Capital Federal,ARG,---,2727,00:29:32,1.9 km,00:06:13,03:45:33,90.1 km,00:04:42,02:08:07,21.1 km,06:34:07
Luis Escudero,324,54,399,684,30-34,---,---,PAN,---,1238,00:35:18,1.9 km,00:04:59,03:42:01,90.1 km,00:03:24,02:08:33,21.1 km,06:34:15
Erick Gordon B.,325,55,400,468,30-34,35,Intl State,PAN,---,1234,00:41:38,1.9 km,00:05:50,03:07:19,90.1 km,00:02:59,02:36:40,21.1 km,06:34:26
Joao Fiuza,326,35,401,537,25-29,29,Intl State,BRA,---,1259,00:29:03,1.9 km,00:05:45,03:28:15,90.1 km,00:05:43,02:26:42,21.1 km,06:35:28
Juan Correa V,328,82,403,627,35-39,42,Intl State,COL,---,1100,00:33:39,1.9 km,00:06:10,03:21:08,90.1 km,00:03:20,02:31:34,21.1 km,06:35:51
Paul Chalem,329,66,404,263,40-44,46,FL,PAN,---,1211,00:30:41,1.9 km,00:04:19,03:14:10,90.1 km,00:04:21,02:42:25,21.1 km,06:35:56
David Mcgregor,330,67,405,302,40-44,43,ON,CAN,---,1208,00:28:46,1.9 km,00:04:48,03:11:30,90.1 km,00:05:51,02:45:14,21.1 km,06:36:09
Jose Contreras,331,83,406,358,35-39,---,---,MEX,---,1077,00:48:45,1.9 km,00:08:25,03:35:15,90.1 km,00:07:45,01:56:58,21.1 km,06:37:08
Jorge Sagastume,332,56,407,509,30-34,36,Guatemala,GTM,---,1178,00:31:18,1.9 km,00:05:36,03:39:06,90.1 km,00:05:48,02:15:47,21.1 km,06:37:35
Jose Rivera,333,57,408,505,30-34,---,---,PAN,---,1175,00:32:02,1.9 km,00:06:59,03:27:08,90.1 km,00:05:03,02:26:30,21.1 km,06:37:42
José Luis López Herrera,334,58,409,657,30-34,37,Intl State,ECU,---,1175,00:37:51,1.9 km,00:06:00,03:30:56,90.1 km,00:04:01,02:18:54,21.1 km,06:37:42
Daniel Cheein,335,84,410,624,35-39,40,Intl State,VEN,---,1046,00:34:15,1.9 km,00:04:29,03:37:24,90.1 km,00:05:06,02:17:36,21.1 km,06:38:50
Laurie Saindon,336,16,411,233,50-54,57,BC,CAN,---,1837,00:35:47,1.9 km,00:06:05,03:21:42,90.1 km,00:04:30,02:31:50,21.1 km,06:39:54
Maruquel Donado Castillo,76,15,412,120,30-34,---,FL,PAN,---,1899,00:34:47,1.9 km,00:05:24,03:36:38,90.1 km,00:04:12,02:19:09,21.1 km,06:40:10
Antonio Rodriguez,337,59,413,506,30-34,34,Panama,VEN,---,1130,00:31:26,1.9 km,00:07:09,03:27:34,90.1 km,00:05:17,02:28:47,21.1 km,06:40:13
Manuel Flores Bautista,338,68,414,612,40-44,---,---,MEX,---,1125,00:47:07,1.9 km,00:09:41,03:40:52,90.1 km,00:09:06,01:53:58,21.1 km,06:40:44
Miguel Rodriguez,339,85,415,424,35-39,38,Panamá,PAN,---,1012,00:41:56,1.9 km,00:05:38,03:35:31,90.1 km,00:03:21,02:14:18,21.1 km,06:40:44
Pedro Sanchez,340,30,416,601,45-49,50,---,MEX,---,1621,00:42:22,1.9 km,00:06:38,03:25:26,90.1 km,00:05:00,02:21:18,21.1 km,06:40:44
Ian Faria,341,60,417,459,30-34,33,ON,CAN,---,1118,00:31:07,1.9 km,00:04:44,03:21:54,90.1 km,00:02:31,02:40:36,21.1 km,06:40:52
Marcela Perez Salcedo,77,12,418,85,35-39,---,---,COL,---,2030,00:35:34,1.9 km,00:07:25,03:33:53,90.1 km,00:06:10,02:18:23,21.1 km,06:41:25
Mike Melton,342,86,419,401,35-39,40,FL,COD,---,984,00:34:23,1.9 km,00:06:42,03:26:53,90.1 km,00:03:20,02:31:01,21.1 km,06:42:19
Geradd Garcia,343,69,420,615,40-44,---,---,VEN,---,1095,00:40:33,1.9 km,00:05:06,03:23:25,90.1 km,00:03:40,02:29:40,21.1 km,06:42:24
Daniel Logan,344,2,421,200,60-64,63,AK,USA,---,2088,00:32:52,1.9 km,00:05:20,03:22:54,90.1 km,00:06:01,02:35:56,21.1 km,06:43:03
Ariel Yahni,345,87,422,646,35-39,38,Intl State,URY,---,965,00:31:11,1.9 km,00:05:54,03:35:52,90.1 km,00:03:46,02:26:37,21.1 km,06:43:20
Natalia Correa,78,11,423,118,25-29,31,Panama,PAN,---,1721,00:31:44,1.9 km,00:04:44,03:31:56,90.1 km,00:05:31,02:30:40,21.1 km,06:44:35
Andres Arenas,346,88,424,335,35-39,---,---,CRI,---,939,00:29:19,1.9 km,00:05:34,03:28:53,90.1 km,00:06:06,02:34:55,21.1 km,06:44:47
Perello Sebastian,347,89,425,429,35-39,---,---,ESP,---,934,00:31:59,1.9 km,00:05:09,03:30:08,90.1 km,00:04:05,02:33:45,21.1 km,06:45:06
Ruben Lasso,348,70,426,617,40-44,---,---,PAN,---,1039,00:31:12,1.9 km,00:06:18,03:29:02,90.1 km,00:04:27,02:34:31,21.1 km,06:45:30
Sharmayne Waugh,79,13,427,102,35-39,38,Intl State,PAN,---,1952,00:30:47,1.9 km,00:05:20,03:54:10,90.1 km,00:03:38,02:11:49,21.1 km,06:45:44
Osvaldo Alvarado,349,71,428,606,40-44,45,TX,PAN,---,1029,00:34:12,1.9 km,00:08:58,03:45:42,90.1 km,00:05:00,02:12:11,21.1 km,06:46:03
Gonzalo Heredia,350,72,429,290,40-44,44,Intl State,ARG,---,1011,00:29:05,1.9 km,00:03:33,03:52:40,90.1 km,00:03:22,02:18:24,21.1 km,06:47:04
Pablo Cevallos,351,90,430,356,35-39,42,---,ECU,---,892,00:34:43,1.9 km,00:03:52,04:15:35,90.1 km,00:03:05,01:50:09,21.1 km,06:47:24
Fernando Jaen,352,36,431,668,25-29,30,VA,PAN,---,1041,00:30:18,1.9 km,00:04:51,03:34:11,90.1 km,00:03:14,02:34:59,21.1 km,06:47:33
Felix Quiros,354,91,433,697,35-39,---,---,PAN,---,882,00:32:11,1.9 km,00:06:41,03:47:31,90.1 km,00:03:53,02:17:41,21.1 km,06:47:57
Alberto Grajales,355,31,434,186,45-49,48,OI,PAN,---,1486,00:31:59,1.9 km,00:05:19,03:16:27,90.1 km,00:03:51,02:50:36,21.1 km,06:48:12
Walid Abuhaidar,356,61,435,647,30-34,---,---,LBN,---,976,00:32:46,1.9 km,00:04:41,03:09:50,90.1 km,00:04:35,02:56:54,21.1 km,06:48:46
Dom Foley,357,92,436,369,35-39,39,CA,IRL,---,858,00:36:01,1.9 km,00:07:40,03:21:01,90.1 km,00:05:38,02:38:58,21.1 km,06:49:18
Pablo De Dominicis,358,37,437,532,25-29,32,Panamá,VEN,---,1006,00:32:26,1.9 km,00:04:28,03:31:04,90.1 km,00:04:39,02:36:53,21.1 km,06:49:30
Joshua London,359,62,438,473,30-34,35,NY,USA,---,959,00:36:38,1.9 km,00:08:36,03:23:20,90.1 km,00:09:18,02:31:52,21.1 km,06:49:44
Kay Reddy,80,3,439,86,50-54,55,Intl State,VGB,---,2375,00:35:08,1.9 km,00:06:50,03:31:17,90.1 km,00:08:52,02:27:39,21.1 km,06:49:46
Alfredo Aleman Banos,360,93,440,333,35-39,42,COAHUILA,MEX,---,833,00:34:17,1.9 km,00:06:15,03:45:56,90.1 km,00:04:01,02:20:11,21.1 km,06:50:40
Orlando Baso,361,94,441,341,35-39,38,Panamá,PAN,---,826,00:31:16,1.9 km,00:05:51,03:21:05,90.1 km,00:05:02,02:47:51,21.1 km,06:51:05
Alessio Conte,362,6,442,172,55-59,58,FL,PAN,---,2381,00:31:40,1.9 km,00:05:43,03:26:21,90.1 km,00:05:32,02:44:03,21.1 km,06:53:19
Boris Clement,363,73,443,267,40-44,---,---,MUS,---,883,00:34:00,1.9 km,00:08:04,04:11:30,90.1 km,00:04:10,01:56:26,21.1 km,06:54:10
Luis Lindarte,364,95,444,390,35-39,39,---,COL,---,765,00:44:12,1.9 km,00:05:23,03:53:36,90.1 km,00:07:46,02:03:32,21.1 km,06:54:29
Maritza Agena,81,5,445,569,45-49,---,PA,USA,---,2708,00:36:04,1.9 km,00:05:40,03:31:00,90.1 km,00:05:00,02:37:31,21.1 km,06:55:15
Leo Redmond Iv,365,63,446,503,30-34,---,NJ,USA,---,858,00:37:24,1.9 km,00:08:57,03:32:05,90.1 km,00:07:08,02:29:46,21.1 km,06:55:20
Jonathan Nobil,366,38,447,673,25-29,---,DC,USA,---,896,00:28:43,1.9 km,00:05:05,03:38:55,90.1 km,00:03:50,02:39:06,21.1 km,06:55:39
James Colteryahn,367,96,448,626,35-39,41,FL,PAN,---,743,00:38:14,1.9 km,00:06:27,03:34:20,90.1 km,00:04:06,02:32:34,21.1 km,06:55:41
Wendy Farrens,82,12,449,123,25-29,31,MT,USA,---,1508,00:26:56,1.9 km,00:04:54,03:41:05,90.1 km,00:04:46,02:38:43,21.1 km,06:56:24
Juan Quesada,368,74,450,311,40-44,---,---,MEX,---,843,00:38:36,1.9 km,00:06:55,03:45:02,90.1 km,00:05:13,02:20:39,21.1 km,06:56:25
Santiago Vacas,369,97,451,434,35-39,41,Distrito Federal,MEX,---,729,00:31:01,1.9 km,00:06:08,03:41:54,90.1 km,00:05:06,02:32:19,21.1 km,06:56:28
Nancy Rieger,83,4,452,88,50-54,56,NY,USA,---,2244,00:31:58,1.9 km,00:11:54,03:46:23,90.1 km,00:06:51,02:19:56,21.1 km,06:57:02
Alfredo Muir,370,7,453,211,55-59,61,CA,USA,---,2308,00:29:34,1.9 km,00:04:34,03:36:56,90.1 km,00:05:08,02:41:12,21.1 km,06:57:24
Analisa Albert,84,6,455,51,45-49,51,CA,USA,---,2651,00:35:37,1.9 km,00:05:47,03:43:01,90.1 km,00:05:50,02:28:13,21.1 km,06:58:28
Lucas Verzbolovskis,372,2,456,243,65-69,69,---,PAN,---,3038,00:38:18,1.9 km,00:10:46,03:41:51,90.1 km,00:06:10,02:22:31,21.1 km,06:59:36
Andres Gutierrez,373,75,457,287,40-44,47,---,COL,---,785,00:42:45,1.9 km,00:08:37,03:32:17,90.1 km,00:04:17,02:31:41,21.1 km,06:59:37
Marco Rebaza,374,98,458,641,35-39,39,AZ,PER,---,700,00:33:02,1.9 km,00:08:25,04:08:25,90.1 km,00:06:40,02:03:49,21.1 km,07:00:21
Blaire Martindale,85,6,459,138,18-24,---,FL,USA,---,1713,00:32:47,1.9 km,00:05:32,03:44:45,90.1 km,00:04:42,02:32:41,21.1 km,07:00:27
Olga Rodriguez,86,16,460,702,30-34,---,---,PAN,---,1520,00:33:31,1.9 km,00:04:25,03:51:13,90.1 km,00:04:50,02:27:13,21.1 km,07:01:12
Carlos Ordonez,375,99,461,637,35-39,---,---,PAN,---,700,00:29:23,1.9 km,00:06:46,03:47:48,90.1 km,00:05:08,02:32:39,21.1 km,07:01:44
Joao Eduardo Lopes,376,64,462,474,30-34,34,PA,BRA,---,740,00:32:06,1.9 km,00:10:35,03:47:59,90.1 km,00:07:31,02:23:41,21.1 km,07:01:52
Jamie Abernethy,87,17,463,103,30-34,---,FL,USA,---,1480,00:25:34,1.9 km,00:06:35,03:45:24,90.1 km,00:05:47,02:40:06,21.1 km,07:03:26
Edson Franco Ribeiro,377,100,464,370,35-39,---,SP,BRA,---,700,00:33:09,1.9 km,00:06:09,03:23:40,90.1 km,00:07:00,02:53:30,21.1 km,07:03:28
Horacio Padilla,378,8,465,218,55-59,59,Cordoba,ARG,---,2194,00:30:11,1.9 km,00:07:31,03:27:36,90.1 km,00:05:28,02:52:58,21.1 km,07:03:44
Maria Rozo,88,18,466,151,30-34,---,---,COL,---,1465,00:37:42,1.9 km,00:05:56,03:43:12,90.1 km,00:05:52,02:31:35,21.1 km,07:04:17
Ernesto Reyes,379,39,467,557,25-29,31,Panama,PAN,---,737,00:29:22,1.9 km,00:05:52,04:00:29,90.1 km,00:05:46,02:22:57,21.1 km,07:04:26
Moises Vargas,381,65,469,662,30-34,---,---,PAN,---,700,00:36:59,1.9 km,00:04:55,03:26:07,90.1 km,00:03:42,02:53:51,21.1 km,07:05:34
Luis Lesizza,382,101,470,631,35-39,38,Panama,VEN,---,700,00:41:16,1.9 km,00:05:54,03:25:45,90.1 km,00:03:24,02:49:18,21.1 km,07:05:37
Juan Carvajal,383,40,471,528,25-29,32,Intl State,ECU,---,700,00:31:27,1.9 km,00:05:07,03:23:02,90.1 km,00:03:59,03:02:56,21.1 km,07:06:31
Ly Marcus,384,32,472,592,45-49,51,NY,CAN,---,1144,00:38:28,1.9 km,00:09:07,03:28:18,90.1 km,00:10:51,02:40:28,21.1 km,07:07:12
Kristina Galindo,89,7,473,686,18-24,26,---,PAN,---,1580,00:27:22,1.9 km,00:04:40,03:31:48,90.1 km,00:03:11,03:00:47,21.1 km,07:07:48
Alex Contreras,385,102,474,357,35-39,38,CDMX,MEX,---,700,00:43:23,1.9 km,00:12:32,03:43:58,90.1 km,00:07:39,02:20:46,21.1 km,07:08:18
Michael Thomas,386,33,475,238,45-49,49,AZ,USA,---,1118,00:36:40,1.9 km,00:09:13,03:57:41,90.1 km,00:08:16,02:16:51,21.1 km,07:08:41
Colleen Abuhaidar,90,13,476,577,25-29,29,ES,USA,---,1286,00:29:28,1.9 km,00:07:23,04:07:44,90.1 km,00:05:04,02:19:08,21.1 km,07:08:47
Juan Perez,387,103,477,414,35-39,39,PR,PRI,---,700,00:29:28,1.9 km,00:06:51,03:50:13,90.1 km,00:05:28,02:36:53,21.1 km,07:08:53
Joe Pereira,388,17,478,221,50-54,54,VA,USA,---,1305,00:39:47,1.9 km,00:07:34,03:32:54,90.1 km,00:05:34,02:43:36,21.1 km,07:09:25
Rick Loy,389,34,479,201,45-49,50,VA,USA,---,1104,00:35:24,1.9 km,00:07:15,03:20:11,90.1 km,00:05:33,03:01:03,21.1 km,07:09:26
Jacques Raucourt,390,104,480,628,35-39,---,panama,CHL,---,700,00:37:22,1.9 km,00:05:12,03:53:56,90.1 km,00:05:44,02:27:19,21.1 km,07:09:33
Michael Townshend,391,41,481,562,25-29,31,Intl State,PAN,---,700,00:27:12,1.9 km,00:04:44,03:32:02,90.1 km,00:03:48,03:01:49,21.1 km,07:09:35
Sergio Castillo Blanco,392,66,482,451,30-34,37,---,ESP,---,700,00:34:45,1.9 km,00:09:37,03:49:14,90.1 km,00:12:12,02:24:06,21.1 km,07:09:54
R.C. Archibold,393,35,483,160,45-49,---,NY,USA,---,1088,00:36:08,1.9 km,00:07:52,03:54:19,90.1 km,00:05:47,02:26:12,21.1 km,07:10:18
Arnoldo Sanchez,394,76,484,319,40-44,45,---,CRI,---,700,00:39:56,1.9 km,00:08:16,03:31:58,90.1 km,00:06:18,02:44:26,21.1 km,07:10:54
Analida Arias,91,19,485,110,30-34,32,---,PAN,---,1333,00:30:35,1.9 km,00:04:22,04:01:43,90.1 km,00:03:37,02:31:18,21.1 km,07:11:35
Caroline Gaynor,92,20,486,129,30-34,32,NC,USA,---,1308,00:33:38,1.9 km,00:05:56,03:36:17,90.1 km,00:07:29,02:49:38,21.1 km,07:12:58
Lauren Gingerich,93,21,487,130,30-34,35,ID,USA,---,1308,00:31:01,1.9 km,00:07:51,03:38:56,90.1 km,00:10:06,02:45:06,21.1 km,07:13:00
