name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Deirdre Lack,57,3,325,795,45-49,45,NZ,NZL,---,3075,00:32:26,1.9 km,00:04:35,02:42:43,90.1 km,00:01:21,01:56:31,21.1 km,05:17:36
Glenn Maskell,269,46,326,560,40-44,43,VIC,NZL,---,2450,00:38:29,1.9 km,00:04:34,02:49:18,90.1 km,00:01:38,01:43:45,21.1 km,05:17:44
Paul Carroll,270,43,327,225,30-34,35,NZ,NZL,---,2488,00:36:51,1.9 km,00:04:35,02:41:17,90.1 km,00:01:14,01:53:49,21.1 km,05:17:46
Evan Primmer,271,6,328,971,60-64,63,---,NZL,---,2980,00:33:43,1.9 km,00:05:43,02:41:53,90.1 km,00:02:10,01:54:20,21.1 km,05:17:49
Richard Platt,272,41,329,410,35-39,40,Tokyo,IRL,---,2378,00:42:40,1.9 km,00:06:02,02:48:19,90.1 km,00:01:50,01:39:01,21.1 km,05:17:52
Tiago Martinez,273,42,330,398,35-39,37,---,BRA,---,2370,00:36:15,1.9 km,00:06:10,02:44:04,90.1 km,00:02:28,01:49:23,21.1 km,05:18:20
Alex Waite,274,43,331,430,35-39,37,NZ,NZL,---,2369,00:42:39,1.9 km,00:04:37,02:45:46,90.1 km,00:01:44,01:43:36,21.1 km,05:18:22
Andrew West,275,47,332,618,40-44,42,---,NZL,---,2432,00:37:32,1.9 km,00:06:13,02:44:56,90.1 km,00:02:17,01:47:45,21.1 km,05:18:43
Daniel Eberhardt,276,44,333,364,35-39,40,---,NZL,---,2362,00:34:57,1.9 km,00:05:44,02:38:09,90.1 km,00:01:29,01:58:27,21.1 km,05:18:46
Ben Ritchie,277,45,334,412,35-39,37,---,NZL,---,2362,00:32:49,1.9 km,00:05:24,02:40:28,90.1 km,00:02:32,01:57:34,21.1 km,05:18:47
Keri Houston,58,4,335,788,45-49,50,---,NZL,---,3049,00:37:34,1.9 km,00:05:05,02:48:39,90.1 km,00:01:52,01:45:52,21.1 km,05:19:02
Paul Costa,279,48,337,504,40-44,44,QLD,AUS,---,2424,00:29:12,1.9 km,00:04:44,02:41:25,90.1 km,00:02:14,02:01:34,21.1 km,05:19:09
Ian Riddle,281,49,339,586,40-44,45,---,NZL,---,2421,00:37:38,1.9 km,00:06:04,02:46:40,90.1 km,00:02:36,01:46:21,21.1 km,05:19:19
Narelle Gray,59,10,340,315,30-34,32,NZ,NZL,---,2957,00:36:00,1.9 km,00:06:49,02:39:31,90.1 km,00:02:30,01:54:33,21.1 km,05:19:23
Xavier Hatch,282,24,341,66,18-24,25,VIC,AUS,---,2264,00:37:45,1.9 km,00:05:22,02:47:32,90.1 km,00:01:56,01:46:50,21.1 km,05:19:25
Anna Mcdermid,60,11,342,324,30-34,31,---,NZL,---,2956,00:37:42,1.9 km,00:05:20,02:47:05,90.1 km,00:01:16,01:48:03,21.1 km,05:19:26
Karen Russo,61,9,343,474,35-39,39,NZ,NZL,---,3188,00:36:00,1.9 km,00:04:59,02:48:41,90.1 km,00:01:54,01:48:02,21.1 km,05:19:36
Ben Fitts,283,46,344,369,35-39,39,NZ,NZL,---,2347,00:37:20,1.9 km,---,---,90.1 km,03:36:52,01:42:45,21.1 km,05:19:37
John Gray,284,31,345,702,45-49,49,---,DEU,---,2619,00:39:14,1.9 km,00:05:26,02:42:37,90.1 km,00:01:17,01:51:07,21.1 km,05:19:41
Peter Mcleod,285,8,346,938,55-59,58,NZ,NZL,---,2998,00:42:06,1.9 km,00:04:31,02:45:34,90.1 km,00:01:25,01:46:11,21.1 km,05:19:47
Stretton Amy,62,12,347,1027,30-34,31,NZ,NZL,---,2948,00:41:12,1.9 km,00:05:26,02:43:51,90.1 km,00:02:37,01:46:44,21.1 km,05:19:50
Karl White,286,32,348,766,45-49,47,NZ,NZL,---,2615,00:32:15,1.9 km,00:05:05,02:44:07,90.1 km,00:02:12,01:56:17,21.1 km,05:19:56
Eddie Thomas,287,25,349,88,18-24,24,---,NZL,---,2252,00:29:42,1.9 km,00:05:09,02:53:57,90.1 km,00:02:01,01:49:15,21.1 km,05:20:04
Cassio D Vidal,288,47,350,429,35-39,38,PR,BRA,---,2335,00:36:17,1.9 km,00:04:48,02:41:57,90.1 km,00:01:43,01:55:31,21.1 km,05:20:16
Tracey Chatterton,63,13,351,306,30-34,32,NZ,NZL,---,2934,00:32:36,1.9 km,00:04:10,02:47:27,90.1 km,00:01:17,01:55:09,21.1 km,05:20:39
Shane Hancock,289,50,352,1047,40-44,44,NZ,NZL,---,2395,00:32:07,1.9 km,00:05:11,02:40:32,90.1 km,00:02:41,02:00:14,21.1 km,05:20:45
Robin Janata,290,44,353,242,30-34,34,---,NZL,---,2428,00:39:03,1.9 km,00:04:52,02:51:46,90.1 km,00:01:59,01:43:27,21.1 km,05:21:07
Jeffrey Jimenez,291,51,354,550,40-44,43,NZ,NZL,---,2387,00:37:21,1.9 km,00:06:10,02:46:47,90.1 km,00:02:40,01:48:14,21.1 km,05:21:12
Andrew Mcleod,292,9,355,937,55-59,57,---,NZL,---,2972,00:35:00,1.9 km,00:06:23,02:38:41,90.1 km,00:02:05,01:59:04,21.1 km,05:21:13
Nick Whiting,293,33,356,767,45-49,47,NZ,NZL,---,2590,00:35:37,1.9 km,00:05:47,02:50:50,90.1 km,00:03:07,01:45:59,21.1 km,05:21:20
Nikkola Mathews,64,10,357,468,35-39,---,NZ,NZL,---,3155,00:33:11,1.9 km,00:05:20,02:50:50,90.1 km,00:02:25,01:49:39,21.1 km,05:21:25
Craig Petrie,294,45,358,1021,30-34,33,---,GBR,---,2419,00:38:42,1.9 km,00:06:23,02:53:37,90.1 km,00:01:32,01:41:21,21.1 km,05:21:35
Colja Huebschmann,295,29,359,1035,25-29,27,Bremen,DEU,---,2428,00:34:44,1.9 km,00:05:32,02:43:00,90.1 km,00:01:32,01:56:56,21.1 km,05:21:44
Nicholas Hong,296,30,360,129,25-29,30,---,SGP,---,2427,00:33:01,1.9 km,00:05:10,02:40:51,90.1 km,00:02:51,01:59:54,21.1 km,05:21:47
Rachael Cullen,65,14,361,326,30-34,35,---,AUS,---,2908,00:38:35,1.9 km,00:04:47,02:41:37,90.1 km,00:01:37,01:55:28,21.1 km,05:22:04
Peter Maas,297,52,362,557,40-44,44,---,NZL,---,2369,00:35:56,1.9 km,00:04:54,02:41:40,90.1 km,00:01:49,01:57:55,21.1 km,05:22:14
Mark Cunningham,298,53,363,507,40-44,43,NZ,NZL,---,2368,00:30:40,1.9 km,00:06:32,02:45:02,90.1 km,00:04:09,01:55:53,21.1 km,05:22:16
Rebecca Wilson,66,14,364,209,25-29,28,---,NZL,---,2644,00:31:47,1.9 km,00:04:58,02:47:24,90.1 km,00:01:59,01:56:13,21.1 km,05:22:21
Cameron Whyte,299,48,365,434,35-39,39,NZ,NZL,---,2295,00:35:46,1.9 km,00:05:22,02:42:01,90.1 km,00:01:35,01:57:46,21.1 km,05:22:30
Sue Galpin,67,5,366,783,45-49,45,NZ,NZL,---,2986,00:34:37,1.9 km,00:04:58,02:53:19,90.1 km,00:01:43,01:47:55,21.1 km,05:22:32
Grace Mitchell,68,5,368,106,18-24,24,NZ,NZL,---,2945,00:36:23,1.9 km,00:04:45,02:50:13,90.1 km,00:01:40,01:49:38,21.1 km,05:22:39
Euan Harvey,301,54,369,538,40-44,40,---,NZL,---,2358,00:37:50,1.9 km,00:05:28,02:40:13,90.1 km,00:01:47,01:57:30,21.1 km,05:22:48
Warwick Catchpole,303,55,371,500,40-44,44,NZ,NZL,---,2356,00:37:15,1.9 km,00:06:00,02:45:44,90.1 km,00:01:40,01:52:16,21.1 km,05:22:55
Clint Van Der Mescht,304,56,372,611,40-44,43,NZ,NZL,---,2356,00:42:33,1.9 km,00:06:11,02:54:21,90.1 km,00:02:14,01:37:37,21.1 km,05:22:56
Narf Taru,305,57,373,603,40-44,42,ME,NZL,---,2356,00:36:44,1.9 km,00:05:12,02:35:32,90.1 km,00:01:46,02:03:43,21.1 km,05:22:57
Gary Carambas,306,46,374,224,30-34,31,---,NZL,---,2393,00:41:10,1.9 km,00:06:22,02:42:54,90.1 km,00:02:44,01:49:54,21.1 km,05:23:04
Lana Grew,69,15,375,177,25-29,29,---,NZL,---,2630,00:32:34,1.9 km,00:05:59,02:43:28,90.1 km,00:01:41,01:59:26,21.1 km,05:23:08
Jeff Wisot,307,26,376,889,50-54,54,PA,USA,---,2633,00:44:13,1.9 km,00:05:43,02:42:43,90.1 km,00:02:26,01:48:12,21.1 km,05:23:17
Karen Rasmussen,70,11,377,473,35-39,37,---,NZL,---,3121,00:34:38,1.9 km,00:05:03,02:49:51,90.1 km,00:01:42,01:52:03,21.1 km,05:23:17
Patrick Harvey,308,34,378,704,45-49,---,NZ,GBR,---,2554,00:37:08,1.9 km,00:06:23,02:47:36,90.1 km,00:02:36,01:49:37,21.1 km,05:23:20
Klaartje Van Schie,71,12,379,480,35-39,39,NZ,NZL,---,3119,00:44:34,1.9 km,00:05:50,02:59:11,90.1 km,00:01:46,01:32:02,21.1 km,05:23:23
Lester Young,309,47,380,298,30-34,30,NZ,NZL,---,2387,00:39:03,1.9 km,00:05:05,02:42:48,90.1 km,00:01:37,01:54:51,21.1 km,05:23:24
Margo Southgate,72,13,381,1043,35-39,39,NZ,NZL,---,3117,00:35:39,1.9 km,00:05:40,02:49:42,90.1 km,00:01:40,01:50:49,21.1 km,05:23:30
Gemma Franklin,73,16,382,175,25-29,29,NZ,NZL,---,2621,00:37:13,1.9 km,00:06:20,02:49:57,90.1 km,00:01:36,01:48:32,21.1 km,05:23:38
Gareth Holebrook,310,58,383,545,40-44,44,NZ,NZL,---,2334,00:40:51,1.9 km,00:07:22,02:49:17,90.1 km,00:01:46,01:44:52,21.1 km,05:24:08
Oscar Lyons,311,31,384,137,25-29,25,NZ,NZL,---,2385,00:36:37,1.9 km,00:04:42,02:39:08,90.1 km,00:01:50,02:01:51,21.1 km,05:24:08
Craig Render,313,48,386,270,30-34,31,---,NZL,---,2368,00:38:17,1.9 km,00:06:13,02:39:23,90.1 km,00:03:20,01:57:13,21.1 km,05:24:26
Glen Davies,314,27,387,1052,50-54,51,---,NZL,---,2605,00:38:19,1.9 km,00:05:55,02:50:27,90.1 km,00:02:27,01:47:44,21.1 km,05:24:52
Troy Turner,315,49,388,425,35-39,39,NZ,NZL,---,2247,00:41:15,1.9 km,00:05:15,02:54:19,90.1 km,00:01:54,01:42:27,21.1 km,05:25:10
Matt Parkinson,316,49,389,265,30-34,31,NZ,NZL,---,2354,00:34:36,1.9 km,00:06:34,02:56:38,90.1 km,00:02:08,01:45:16,21.1 km,05:25:12
Mike Bunton,317,59,390,497,40-44,40,NZ,NZL,---,2311,00:36:55,1.9 km,00:04:45,02:45:20,90.1 km,00:01:22,01:57:04,21.1 km,05:25:26
Rylee Mcmullen,74,6,391,105,18-24,21,NZ,NZL,---,2895,00:34:32,1.9 km,00:04:45,02:40:04,90.1 km,00:01:27,02:04:38,21.1 km,05:25:26
Paul Burridge,318,50,392,222,30-34,34,NZ,NZL,---,2346,00:34:54,1.9 km,00:05:47,02:54:14,90.1 km,00:01:40,01:49:05,21.1 km,05:25:40
Peter Wilson,319,28,393,888,50-54,53,---,NZL,---,2587,00:38:50,1.9 km,00:05:55,02:51:22,90.1 km,00:03:56,01:45:47,21.1 km,05:25:50
Melanie Hansen,75,14,394,460,35-39,38,NZ,NZL,---,3075,00:36:59,1.9 km,00:05:16,02:57:06,90.1 km,00:01:48,01:44:43,21.1 km,05:25:52
Carrie Murdoch,76,15,395,469,35-39,40,---,NZL,---,3066,00:35:49,1.9 km,00:05:20,02:52:35,90.1 km,00:01:54,01:50:43,21.1 km,05:26:21
Anna Stevenson,77,15,396,1040,30-34,34,---,NZL,---,2825,00:38:49,1.9 km,00:07:33,02:48:24,90.1 km,00:02:49,01:49:06,21.1 km,05:26:41
Craig Gava,320,60,397,527,40-44,43,NZ,AUS,---,2285,00:35:33,1.9 km,00:05:34,02:50:31,90.1 km,00:02:35,01:52:41,21.1 km,05:26:54
Gareth Green,321,50,398,371,35-39,39,NZ,NZL,---,2213,00:47:48,1.9 km,00:05:20,02:42:21,90.1 km,00:02:25,01:49:10,21.1 km,05:27:04
Joannie Sanche,78,17,402,201,25-29,27,QC,CAN,---,2552,00:37:35,1.9 km,00:05:03,03:01:21,90.1 km,00:01:44,01:41:45,21.1 km,05:27:28
Sean Midgley,325,29,403,857,50-54,51,NZ,NZL,---,2556,00:31:34,1.9 km,00:05:05,02:37:56,90.1 km,00:01:52,02:11:06,21.1 km,05:27:33
Kathryn Bunckenburg,79,7,404,1015,18-24,23,NZ,NZL,---,2857,00:29:05,1.9 km,00:04:35,03:06:52,90.1 km,00:01:20,01:45:41,21.1 km,05:27:33
Phillip Prujean,326,7,405,972,60-64,62,MWT,NZL,---,2802,00:39:13,1.9 km,00:05:50,02:47:10,90.1 km,00:01:58,01:53:31,21.1 km,05:27:42
Colin Hutchison,327,51,406,382,35-39,40,NZ,NZL,---,2201,00:32:49,1.9 km,00:05:03,02:48:15,90.1 km,00:02:14,01:59:24,21.1 km,05:27:45
Geoff Bull,328,61,407,496,40-44,42,NZ,NZL,---,2266,00:36:02,1.9 km,00:07:12,02:31:58,90.1 km,00:03:07,02:09:36,21.1 km,05:27:55
Malcolm Tweed,329,10,408,946,55-59,58,NZ,NZL,---,2847,00:36:52,1.9 km,00:05:19,02:56:39,90.1 km,00:02:22,01:46:57,21.1 km,05:28:09
Alice Jane Baldwin,80,2,409,893,50-54,52,NZ,NZL,---,3203,00:38:56,1.9 km,00:05:48,02:49:35,90.1 km,00:01:49,01:52:20,21.1 km,05:28:28
Lesa Davidson,81,16,410,451,35-39,40,NZ,NZL,---,3025,00:33:29,1.9 km,00:04:59,02:59:48,90.1 km,00:02:24,01:47:58,21.1 km,05:28:38
Richard Judd,330,35,411,719,45-49,47,NZ,NZL,---,2458,00:42:56,1.9 km,00:07:04,02:48:25,90.1 km,00:02:28,01:47:47,21.1 km,05:28:40
Glenn Nightingale,331,11,412,941,55-59,55,NZ,NZL,---,2837,00:33:34,1.9 km,00:05:08,02:48:43,90.1 km,00:02:18,01:59:01,21.1 km,05:28:44
Rhian Evans,82,18,413,173,25-29,30,---,AUS,---,2524,00:36:10,1.9 km,00:05:45,02:55:07,90.1 km,00:02:01,01:49:59,21.1 km,05:29:02
Carolyn Brace,83,6,414,632,40-44,42,NSW,AUS,---,2999,00:35:56,1.9 km,00:04:57,02:51:11,90.1 km,00:01:48,01:55:18,21.1 km,05:29:10
Grant Higgins,332,62,415,543,40-44,43,NZ,NZL,---,2239,00:38:31,1.9 km,00:05:36,02:50:06,90.1 km,00:02:14,01:52:58,21.1 km,05:29:25
Hannah Maher,84,19,416,192,25-29,30,NZ,NZL,---,2513,00:32:30,1.9 km,00:04:42,02:57:41,90.1 km,00:01:30,01:53:15,21.1 km,05:29:38
Rory Magee,333,36,417,726,45-49,45,---,NZL,---,2438,00:42:21,1.9 km,00:07:57,02:47:11,90.1 km,00:03:08,01:49:10,21.1 km,05:29:47
Michael Gallagher,334,63,418,524,40-44,42,---,NZL,---,2229,00:37:42,1.9 km,00:06:50,02:49:15,90.1 km,00:03:17,01:52:56,21.1 km,05:30:00
Ian Clarke,336,64,420,502,40-44,41,---,NZL,---,2218,00:36:07,1.9 km,00:04:34,02:47:39,90.1 km,00:01:57,02:00:20,21.1 km,05:30:37
Emma Mackie,85,20,421,190,25-29,29,---,NZL,---,2492,00:40:44,1.9 km,00:04:45,02:53:09,90.1 km,00:01:40,01:50:29,21.1 km,05:30:47
Cass Reardon,86,21,422,1003,25-29,30,NZ,NZL,---,2492,00:34:19,1.9 km,00:05:36,02:54:43,90.1 km,00:01:56,01:54:14,21.1 km,05:30:48
Dave Scott,337,30,423,871,50-54,54,---,NZL,---,2497,00:33:33,1.9 km,00:04:49,02:58:24,90.1 km,00:03:21,01:50:44,21.1 km,05:30:51
Nathan Elley,338,52,425,367,35-39,37,NZ,NZL,---,2144,00:38:50,1.9 km,00:04:56,02:42:19,90.1 km,00:02:03,02:02:44,21.1 km,05:30:52
Darin Paton,339,31,426,864,50-54,51,AB,CAN,---,2494,00:35:04,1.9 km,00:05:08,02:42:24,90.1 km,00:02:07,02:06:18,21.1 km,05:31:01
Warrick Jones,340,37,427,716,45-49,46,NZ,NZL,---,2408,00:43:25,1.9 km,00:05:43,02:50:51,90.1 km,00:01:40,01:49:47,21.1 km,05:31:26
Tracy Coote,88,16,428,308,30-34,34,---,NZL,---,2737,00:35:18,1.9 km,00:06:22,02:57:56,90.1 km,00:02:17,01:49:41,21.1 km,05:31:34
Emily Lush,89,8,429,103,18-24,25,---,NZL,---,2783,00:34:40,1.9 km,00:04:59,02:49:31,90.1 km,00:02:11,02:00:20,21.1 km,05:31:41
Michele Allison,90,1,430,981,60-64,60,---,NZL,---,3500,00:37:45,1.9 km,00:05:40,02:54:05,90.1 km,00:02:09,01:52:11,21.1 km,05:31:50
Mel Childs,91,17,431,443,35-39,38,NZ,NZL,---,2967,00:37:42,1.9 km,00:04:58,02:59:08,90.1 km,00:01:33,01:48:30,21.1 km,05:31:51
JJ Sharrock,341,65,432,596,40-44,45,NZ,NZL,---,2194,00:38:57,1.9 km,00:06:57,02:56:35,90.1 km,00:02:20,01:47:07,21.1 km,05:31:56
Nicola Sproule,92,6,433,810,45-49,47,---,NZL,---,2817,00:43:39,1.9 km,00:04:42,02:52:26,90.1 km,00:01:34,01:49:35,21.1 km,05:31:56
Fraser Haywood,342,32,434,128,25-29,28,NZ,NZL,---,2242,00:29:47,1.9 km,00:05:55,02:55:39,90.1 km,00:03:03,01:57:40,21.1 km,05:32:04
Caitriona Conlan,93,18,435,445,35-39,39,NZ,IRL,---,2962,00:39:17,1.9 km,00:05:31,02:47:14,90.1 km,00:02:20,01:57:46,21.1 km,05:32:08
Jared Seelye,343,26,436,84,18-24,24,NZ,NZL,---,2028,00:40:20,1.9 km,00:05:31,02:49:37,90.1 km,00:02:02,01:54:59,21.1 km,05:32:29
Greg Hadley,344,12,437,930,55-59,59,NZ,NZL,---,2768,00:39:01,1.9 km,00:06:23,02:55:35,90.1 km,00:04:06,01:47:26,21.1 km,05:32:31
Brett Hoskin,345,38,438,710,45-49,47,NZ,NZL,---,2385,00:32:50,1.9 km,00:04:20,02:55:22,90.1 km,00:01:42,01:58:29,21.1 km,05:32:43
Steve Williamson,346,32,439,887,50-54,55,NZ,NZL,---,2460,00:38:22,1.9 km,00:04:45,02:57:51,90.1 km,00:02:30,01:49:26,21.1 km,05:32:54
Deborah Clark,94,1,440,951,55-59,59,---,NZL,---,3500,00:38:07,1.9 km,00:05:00,02:58:42,90.1 km,00:01:56,01:49:12,21.1 km,05:32:57
Jenny Hart,95,7,441,787,45-49,50,NSW,AUS,---,2798,00:40:10,1.9 km,00:05:54,02:57:13,90.1 km,00:02:57,01:46:44,21.1 km,05:32:58
Isaac Manuel,347,33,442,138,25-29,26,---,NZL,---,2225,00:36:41,1.9 km,00:04:47,02:57:08,90.1 km,00:01:51,01:52:32,21.1 km,05:32:59
Kerry Rowley,96,7,443,664,40-44,41,NZ,NZL,---,2930,00:34:30,1.9 km,00:04:58,02:53:49,90.1 km,00:02:32,01:57:11,21.1 km,05:33:00
Michael Buenaflor,348,53,444,348,35-39,36,Metro Manila,NZL,---,2105,00:40:51,1.9 km,00:06:09,02:38:48,90.1 km,00:04:20,02:02:55,21.1 km,05:33:03
Ben Richardson,349,27,445,79,18-24,25,NZ,NZL,---,2012,00:28:36,1.9 km,00:05:13,02:55:18,90.1 km,00:01:30,02:02:45,21.1 km,05:33:22
Christian Stulz,350,39,446,756,45-49,48,BC,CAN,---,2367,00:42:18,1.9 km,00:07:09,02:50:44,90.1 km,00:03:45,01:49:46,21.1 km,05:33:42
Anna Dickinson,98,19,448,453,35-39,37,NZ,NZL,---,2931,00:35:52,1.9 km,00:05:15,02:55:44,90.1 km,00:02:11,01:54:48,21.1 km,05:33:50
Justin Scott,351,51,449,277,30-34,30,---,NZL,---,2194,00:35:02,1.9 km,00:05:12,02:45:42,90.1 km,00:02:06,02:06:03,21.1 km,05:34:05
Diego Romero Parra,352,66,450,590,40-44,41,NZ,COL,---,2155,00:38:21,1.9 km,00:05:54,03:00:27,90.1 km,00:02:24,01:47:00,21.1 km,05:34:06
Mark Harvey,354,40,452,705,45-49,49,---,NZL,---,2357,00:47:09,1.9 km,00:05:50,02:43:02,90.1 km,00:02:23,01:55:53,21.1 km,05:34:17
Kristin Koslowski,99,22,453,187,25-29,29,---,USA,---,2426,00:34:13,1.9 km,00:05:09,02:44:20,90.1 km,00:02:10,02:08:36,21.1 km,05:34:28
Gareth Howard,355,33,454,846,50-54,53,NZ,NZL,---,2427,00:35:08,1.9 km,00:05:29,02:47:35,90.1 km,00:02:08,02:04:25,21.1 km,05:34:45
Rory Mckay,356,67,455,566,40-44,44,NZ,NZL,---,2143,00:36:13,1.9 km,00:05:14,02:47:37,90.1 km,00:03:06,02:02:37,21.1 km,05:34:47
Fiona Goddard,100,3,456,1056,50-54,53,NZ,NZL,---,3086,00:34:18,1.9 km,00:05:15,02:58:33,90.1 km,00:02:07,01:54:43,21.1 km,05:34:56
Jim Webster,357,13,457,948,55-59,56,NZ,NZL,---,2718,00:41:23,1.9 km,00:06:02,02:53:11,90.1 km,00:02:26,01:52:18,21.1 km,05:35:20
Schalk Barnard,358,68,458,490,40-44,---,NSW,AUS,---,2131,00:41:29,1.9 km,00:05:52,02:51:35,90.1 km,00:01:29,01:55:00,21.1 km,05:35:25
Paul Wilkinson,359,8,459,1060,60-64,61,NZ,NZL,---,2663,00:37:51,1.9 km,00:06:12,02:51:19,90.1 km,00:02:38,01:57:25,21.1 km,05:35:25
Cliff Greig,360,34,460,842,50-54,51,NZ,NZL,---,2413,00:44:05,1.9 km,00:06:07,02:44:23,90.1 km,00:03:02,01:57:53,21.1 km,05:35:30
Conrad Grimshaw,361,28,461,1022,18-24,24,NZ,NZL,---,1973,00:34:29,1.9 km,00:06:23,03:04:54,90.1 km,00:02:43,01:47:06,21.1 km,05:35:35
Alastair Macfarlan,362,35,462,855,50-54,55,---,NZL,---,2410,00:35:45,1.9 km,00:05:42,02:51:04,90.1 km,00:03:04,02:00:06,21.1 km,05:35:41
Colin Goodwin,363,69,463,532,40-44,44,---,AUS,---,2119,00:39:29,1.9 km,00:04:51,02:45:53,90.1 km,00:03:41,02:02:11,21.1 km,05:36:05
Clare Barratt-Wood,101,23,465,162,25-29,28,NZ,GBR,---,2387,00:38:34,1.9 km,00:04:46,03:02:11,90.1 km,00:01:45,01:49:21,21.1 km,05:36:37
Louise De Chasteigner Dumée,102,20,466,454,35-39,38,NZ,NZL,---,2881,00:35:44,1.9 km,00:06:06,02:49:27,90.1 km,00:01:54,02:03:27,21.1 km,05:36:38
Ben Ravenwood,365,29,467,78,18-24,22,NZ,NZL,---,1953,00:31:15,1.9 km,00:07:22,02:59:00,90.1 km,00:02:28,01:56:35,21.1 km,05:36:40
Emma Crichton,103,8,468,637,40-44,41,NZ,NZL,---,2860,00:37:45,1.9 km,00:05:56,03:01:28,90.1 km,00:01:44,01:50:00,21.1 km,05:36:53
Rachel Jacqueline,104,17,469,317,30-34,32,---,AUS,---,2639,00:41:39,1.9 km,00:05:56,03:01:42,90.1 km,00:02:24,01:45:20,21.1 km,05:37:01
Brent Weber,366,41,470,763,45-49,48,NZ,NZL,---,2307,00:47:46,1.9 km,00:06:28,02:51:30,90.1 km,00:02:08,01:49:09,21.1 km,05:37:01
Cheryl Hirschberg,105,4,471,905,50-54,52,NZ,NZL,---,3047,00:34:40,1.9 km,00:05:10,02:50:32,90.1 km,00:01:32,02:05:13,21.1 km,05:37:07
Guillaume Fleury,367,30,472,60,18-24,25,NZ,NZL,---,1941,00:39:55,1.9 km,00:05:48,03:00:01,90.1 km,00:01:38,01:49:57,21.1 km,05:37:19
Roy Easton,368,70,473,511,40-44,43,NZ,NZL,---,2097,00:41:26,1.9 km,00:07:04,02:51:20,90.1 km,00:02:30,01:55:00,21.1 km,05:37:20
Ricky Nisbet,369,36,474,861,50-54,53,---,NZL,---,2379,00:42:23,1.9 km,00:05:24,02:45:02,90.1 km,00:02:18,02:02:16,21.1 km,05:37:23
Matthew Schipper,370,37,475,870,50-54,53,NZ,NZL,---,2378,00:47:01,1.9 km,00:06:31,02:50:19,90.1 km,00:02:50,01:50:48,21.1 km,05:37:29
Nicole Youman,106,24,476,211,25-29,29,NZ,NZL,---,2369,00:40:07,1.9 km,00:06:35,02:55:18,90.1 km,00:02:27,01:53:10,21.1 km,05:37:37
Jennifer Dowey,107,18,478,311,30-34,34,NZ,NZL,---,2621,00:38:09,1.9 km,00:05:54,03:01:14,90.1 km,00:02:07,01:50:39,21.1 km,05:38:03
Emma Cachemaille,108,21,479,442,35-39,36,---,NZL,---,2854,00:37:51,1.9 km,00:05:13,02:45:02,90.1 km,00:01:44,02:08:17,21.1 km,05:38:07
Carmel Hickey,109,9,481,648,40-44,44,QLD,AUS,---,2835,00:36:12,1.9 km,00:04:51,02:53:51,90.1 km,00:03:18,02:00:04,21.1 km,05:38:16
Shan Maas,110,22,482,467,35-39,40,---,NZL,---,2850,00:36:27,1.9 km,00:05:28,02:53:37,90.1 km,00:02:38,02:00:11,21.1 km,05:38:21
Allan Leighton,373,38,483,854,50-54,53,VIC,NZL,---,2361,00:30:47,1.9 km,00:05:24,02:46:27,90.1 km,00:03:01,02:12:44,21.1 km,05:38:23
Kevin Hunt,374,39,484,847,50-54,55,---,NZL,---,2357,00:37:46,1.9 km,00:07:04,02:58:05,90.1 km,00:02:38,01:53:03,21.1 km,05:38:36
Janine Paynter,111,8,485,1048,45-49,46,NZ,NZL,---,2696,00:41:07,1.9 km,00:07:25,02:57:58,90.1 km,00:02:57,01:49:13,21.1 km,05:38:40
Libby Thomas,112,5,486,915,50-54,51,QLD,AUS,---,3018,00:38:28,1.9 km,00:04:15,03:04:12,90.1 km,00:01:19,01:50:30,21.1 km,05:38:44
James Doyle,375,52,487,231,30-34,31,JP,GBR,---,2109,00:45:22,1.9 km,00:04:49,02:54:24,90.1 km,00:02:02,01:52:11,21.1 km,05:38:48
Sean Goldstone,376,71,488,530,40-44,41,WA,AUS,---,2069,00:36:21,1.9 km,00:05:55,02:55:21,90.1 km,00:02:40,01:58:34,21.1 km,05:38:51
Adrian Kamariera,377,54,489,385,35-39,38,---,NZL,---,1994,00:33:41,1.9 km,00:05:34,02:50:19,90.1 km,00:01:54,02:07:44,21.1 km,05:39:12
Ian Robertson,378,40,490,868,50-54,55,NZ,NZL,---,2346,00:35:30,1.9 km,00:06:49,02:56:25,90.1 km,00:02:29,01:58:01,21.1 km,05:39:14
Shotaro Hashimoto,379,31,491,65,18-24,22,NZ,NZL,---,1907,00:35:03,1.9 km,00:05:36,02:54:40,90.1 km,00:02:44,02:01:11,21.1 km,05:39:14
Murray Smith,380,41,492,876,50-54,54,NZ,NZL,---,2343,00:38:50,1.9 km,00:05:56,02:58:54,90.1 km,00:03:43,01:52:02,21.1 km,05:39:25
Carol Harwood,113,23,493,461,35-39,43,NZ,NZL,---,2828,00:41:05,1.9 km,00:05:04,02:49:13,90.1 km,00:02:29,02:01:42,21.1 km,05:39:33
Robin Gorry,381,72,494,533,40-44,42,---,NZL,---,2054,00:38:54,1.9 km,00:05:22,02:44:05,90.1 km,00:01:41,02:09:40,21.1 km,05:39:42
Michael Etheridge,382,73,495,514,40-44,45,---,NZL,---,2054,00:40:19,1.9 km,00:07:09,02:51:07,90.1 km,00:02:33,01:58:35,21.1 km,05:39:43
