name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Georg Dressler,380,48,418,1785,45-49,44,---,DEU,---,2521,00:37:29,1.9 km,00:03:45,02:54:57,90.1 km,00:01:41,01:49:58,21.1 km,05:27:50
Catherine Houseaux,39,2,419,664,50-54,51,---,FRA,---,3163,00:36:31,1.9 km,00:05:05,03:06:25,90.1 km,00:02:08,01:37:42,21.1 km,05:27:51
Cyrus Malek-Madani,381,8,420,1662,55-59,59,Intl State,CHE,---,2874,00:31:14,1.9 km,00:03:46,03:04:16,90.1 km,00:02:36,01:46:12,21.1 km,05:28:04
Martin Heyse,383,55,422,1290,40-44,43,DE,DEU,---,2544,00:34:33,1.9 km,00:04:42,02:55:54,90.1 km,00:01:50,01:51:41,21.1 km,05:28:40
Frank Johnen,384,56,423,1303,40-44,43,DE,DEU,---,2541,00:36:47,1.9 km,00:05:45,02:58:07,90.1 km,00:02:32,01:45:37,21.1 km,05:28:48
Patrick Wolicki,385,59,424,284,30-34,31,DE,DEU,---,2391,00:35:30,1.9 km,00:04:52,02:54:43,90.1 km,00:01:25,01:52:19,21.1 km,05:28:49
Sven Feldmann,386,57,425,1273,40-44,42,DE,DEU,---,2540,00:39:40,1.9 km,00:05:54,03:00:14,90.1 km,00:01:46,01:41:18,21.1 km,05:28:52
Irina Raschle,40,2,426,352,18-24,23,CH,CHE,---,3221,00:39:03,1.9 km,00:05:04,03:01:19,90.1 km,00:01:39,01:41:48,21.1 km,05:28:53
Nerys Jones,41,10,427,577,30-34,31,---,GBR,---,3059,00:41:25,1.9 km,00:05:24,03:11:14,90.1 km,00:01:46,01:29:11,21.1 km,05:29:00
Michael Lotz,387,58,428,334,40-44,42,DE,DEU,---,2538,00:36:15,1.9 km,00:05:01,03:01:52,90.1 km,00:01:33,01:44:19,21.1 km,05:29:00
Katharina Grölz,42,5,429,155,35-39,38,---,DEU,---,2943,00:39:42,1.9 km,00:04:06,03:05:21,90.1 km,00:01:21,01:38:38,21.1 km,05:29:08
Grimberg Peter Et Aurelie,388,22,430,348,50-54,51,FR,DEU,---,2854,00:33:01,1.9 km,00:05:02,03:03:10,90.1 km,00:02:43,01:45:14,21.1 km,05:29:10
Sebastian Schreiber,389,56,431,1207,35-39,38,---,DEU,---,2468,00:44:17,1.9 km,00:04:11,03:05:42,90.1 km,00:01:20,01:33:40,21.1 km,05:29:10
Steffen Brinkmann,391,49,433,423,45-49,46,DE,DEU,---,2488,00:40:48,1.9 km,00:05:37,02:58:11,90.1 km,00:02:23,01:42:40,21.1 km,05:29:39
Florian Oexle,392,60,434,1719,30-34,30,DE,DEU,---,2376,00:31:28,1.9 km,00:03:21,02:51:11,90.1 km,00:01:21,02:02:19,21.1 km,05:29:40
Andre Moritz,393,50,435,489,45-49,47,DE,DEU,---,2487,00:34:26,1.9 km,00:06:58,03:04:35,90.1 km,00:03:35,01:40:09,21.1 km,05:29:43
Sascha Schardt,394,57,436,436,35-39,37,DE,DEU,---,2457,00:34:25,1.9 km,00:05:26,03:06:21,90.1 km,00:01:49,01:41:47,21.1 km,05:29:48
Gregory Baustert,396,31,438,507,18-24,18,Luxemburg,LUX,---,2491,00:28:56,1.9 km,00:04:14,02:57:59,90.1 km,00:01:56,01:56:56,21.1 km,05:30:01
Peter Nietfeld,397,23,439,1610,50-54,54,DE,DEU,---,2838,00:35:42,1.9 km,00:03:47,02:57:11,90.1 km,00:03:07,01:50:17,21.1 km,05:30:04
Jochen Diederichs,398,59,440,1757,40-44,44,DE,DEU,---,2518,00:39:30,1.9 km,00:05:08,02:54:02,90.1 km,00:01:31,01:49:54,21.1 km,05:30:05
Roger Borgmann,399,24,441,1540,50-54,53,---,DEU,---,2834,00:30:58,1.9 km,00:04:31,03:00:02,90.1 km,00:01:44,01:53:03,21.1 km,05:30:18
Alexander Reichmann,401,61,443,1013,30-34,32,DE,DEU,---,2361,00:27:26,1.9 km,00:04:08,02:55:50,90.1 km,00:01:38,02:01:28,21.1 km,05:30:30
Germain Hazard,402,48,444,816,25-29,28,Ile de France,FRA,---,2276,00:35:08,1.9 km,00:04:10,03:07:43,90.1 km,00:03:16,01:40:26,21.1 km,05:30:43
Ivan Carballeira Fraga,403,60,445,1721,40-44,40,ES,ESP,---,2506,00:34:02,1.9 km,00:03:37,03:09:05,90.1 km,00:03:03,01:40:58,21.1 km,05:30:45
Rocco Mariani,404,61,446,1321,40-44,44,CH,CHE,---,2506,00:35:14,1.9 km,00:05:18,02:59:34,90.1 km,00:02:15,01:48:25,21.1 km,05:30:46
Karsten Olsen,405,4,447,1693,60-64,60,---,DNK,---,2970,00:41:50,1.9 km,00:04:25,03:02:56,90.1 km,00:02:00,01:39:37,21.1 km,05:30:48
Detlef Profaska,407,5,449,1694,60-64,60,DE,DEU,---,2969,00:34:30,1.9 km,00:04:43,03:00:12,90.1 km,00:01:40,01:49:47,21.1 km,05:30:52
Thierry Foulounoux,408,6,450,226,60-64,59,FR,FRA,---,2968,00:36:15,1.9 km,00:06:05,03:06:26,90.1 km,00:02:05,01:40:05,21.1 km,05:30:56
Salem Al Doseri,410,62,452,1743,30-34,34,Riffa,BHR,---,2348,00:38:13,1.9 km,00:05:34,03:07:18,90.1 km,00:02:23,01:37:45,21.1 km,05:31:13
Pieter De Clercq,411,63,453,925,30-34,33,BE,BEL,---,2348,00:36:45,1.9 km,00:06:23,02:54:17,90.1 km,00:02:31,01:51:18,21.1 km,05:31:14
Davut Bas,412,58,454,1081,35-39,34,DE,TUR,---,2431,00:39:21,1.9 km,00:05:37,03:08:01,90.1 km,00:02:43,01:35:33,21.1 km,05:31:15
Ralf Hedden,413,59,455,1141,35-39,39,NL,DEU,---,2427,00:34:15,1.9 km,00:05:57,03:09:15,90.1 km,00:02:03,01:39:57,21.1 km,05:31:27
Jan Hamer,415,60,457,467,35-39,37,NL,NLD,---,2416,00:35:32,1.9 km,00:06:13,03:07:35,90.1 km,00:02:31,01:40:13,21.1 km,05:32:04
Mariana Solorzano,43,6,458,683,35-39,39,CH,MEX,---,2889,00:33:55,1.9 km,00:04:25,03:14:22,90.1 km,00:02:27,01:37:00,21.1 km,05:32:09
Sascha Simmeth,416,62,459,492,40-44,42,NJ,DEU,---,2478,00:37:48,1.9 km,00:05:26,02:53:40,90.1 km,00:03:44,01:51:41,21.1 km,05:32:19
Thomas Hartmann,417,61,460,1137,35-39,39,DE,DEU,---,2412,00:32:54,1.9 km,00:04:54,03:06:22,90.1 km,00:01:32,01:46:37,21.1 km,05:32:19
Michael Sarzo,419,63,462,1347,40-44,40,DE,ESP,---,2475,00:42:11,1.9 km,00:06:37,03:05:16,90.1 km,00:02:58,01:35:27,21.1 km,05:32:29
Markus Schultheis,421,64,464,1032,30-34,31,DE,DEU,---,2317,00:32:06,1.9 km,00:06:12,03:09:43,90.1 km,00:01:42,01:43:15,21.1 km,05:32:58
Tom Dittke,422,25,465,1765,50-54,54,DE,DEU,---,2785,00:35:38,1.9 km,00:05:06,03:01:12,90.1 km,00:02:16,01:48:49,21.1 km,05:33:01
Gerrit Riemer,423,51,466,1487,45-49,48,DE,DEU,---,2427,00:30:27,1.9 km,00:03:21,03:08:02,90.1 km,00:01:21,01:49:51,21.1 km,05:33:02
Camilla Cullum,44,11,467,302,30-34,30,---,DNK,---,2985,00:35:12,1.9 km,00:04:13,03:16:07,90.1 km,00:03:58,01:33:34,21.1 km,05:33:04
Denis Sabba,424,64,468,1345,40-44,42,Italia,ITA,---,2464,00:46:07,1.9 km,00:08:59,03:03:56,90.1 km,00:02:40,01:31:23,21.1 km,05:33:05
Jens Mahlmann,425,65,469,1320,40-44,41,DE,DEU,---,2464,00:35:12,1.9 km,00:04:29,03:10:09,90.1 km,00:01:42,01:41:33,21.1 km,05:33:05
Jan Schneider,426,49,470,869,25-29,25,DE,DEU,---,2233,00:35:34,1.9 km,00:03:37,03:10:27,90.1 km,00:04:12,01:39:16,21.1 km,05:33:06
Nils Grobmeier,427,62,471,1134,35-39,38,DE,DEU,---,2394,00:36:38,1.9 km,00:06:25,03:08:22,90.1 km,00:02:31,01:39:23,21.1 km,05:33:19
Françoise Theate,45,3,472,371,50-54,53,BE,BEL,---,3058,00:28:58,1.9 km,00:03:50,03:19:11,90.1 km,00:02:29,01:39:12,21.1 km,05:33:40
Ralf Kawelke,428,63,473,1155,35-39,38,DE,DEU,---,2386,00:34:30,1.9 km,00:03:56,03:08:50,90.1 km,00:01:52,01:44:36,21.1 km,05:33:44
Mattia Carboni,429,64,474,1092,35-39,35,Reggio Emilia,ITA,---,2386,00:35:35,1.9 km,00:04:04,03:16:05,90.1 km,00:01:50,01:36:12,21.1 km,05:33:46
Alexandre Quertinmont,431,50,476,264,25-29,26,BE,BEL,---,2219,00:34:07,1.9 km,00:04:56,03:05:40,90.1 km,00:01:26,01:47:44,21.1 km,05:33:53
Andrew Sinclair,432,51,477,873,25-29,29,CH,GBR,---,2219,00:32:15,1.9 km,00:06:23,03:05:47,90.1 km,00:02:09,01:47:19,21.1 km,05:33:53
Dirk Zager,433,9,478,379,55-59,58,DE,DEU,---,2769,00:38:50,1.9 km,00:05:57,03:02:27,90.1 km,00:03:14,01:43:26,21.1 km,05:33:54
Simon Bowler,434,26,479,1541,50-54,50,---,GBR,---,2767,00:34:11,1.9 km,00:05:25,02:54:22,90.1 km,00:01:46,01:58:18,21.1 km,05:34:02
Ralph Hammer,435,65,480,947,30-34,30,DE,DEU,---,2297,00:39:25,1.9 km,00:05:27,03:03:39,90.1 km,00:02:54,01:42:40,21.1 km,05:34:05
Martin Weinfurter,436,52,481,888,25-29,27,DE,DEU,---,2213,00:33:17,1.9 km,00:04:36,03:04:34,90.1 km,00:01:55,01:49:48,21.1 km,05:34:10
Patrick Czmok,437,65,482,1095,35-39,37,DE,DEU,---,2378,00:52:12,1.9 km,00:05:15,03:07:11,90.1 km,00:01:31,01:28:01,21.1 km,05:34:10
Ingmar Schell,438,52,483,494,45-49,44,DE,DEU,---,2405,00:33:59,1.9 km,00:04:13,03:01:01,90.1 km,00:02:50,01:52:12,21.1 km,05:34:15
Daniel Gamböck,439,66,484,937,30-34,30,DE,DEU,---,2289,00:35:48,1.9 km,00:04:50,03:01:55,90.1 km,00:02:29,01:49:28,21.1 km,05:34:30
Dominik Unger,440,53,485,882,25-29,28,DE,DEU,---,2206,00:39:39,1.9 km,00:03:25,02:56:46,90.1 km,00:01:53,01:52:51,21.1 km,05:34:34
Claudio Picco,442,66,487,475,35-39,35,---,GBR,---,2370,00:33:48,1.9 km,00:04:12,03:02:27,90.1 km,00:01:38,01:52:32,21.1 km,05:34:37
Ferry Oorsprong,443,66,488,1737,40-44,42,NL,NLD,---,2436,00:36:23,1.9 km,00:04:27,03:07:02,90.1 km,00:01:41,01:45:05,21.1 km,05:34:38
Rolf Langefeld,444,53,489,1736,45-49,49,DE,DEU,---,2398,00:39:22,1.9 km,00:06:03,02:55:25,90.1 km,00:02:26,01:51:24,21.1 km,05:34:40
Sascha Rombock,445,54,490,1489,45-49,46,DE,DEU,---,2397,00:30:59,1.9 km,00:05:09,02:57:08,90.1 km,00:03:14,01:58:11,21.1 km,05:34:41
Josefine Rutkowski,46,4,491,557,25-29,27,DE,DEU,---,2901,00:34:42,1.9 km,00:03:40,03:14:21,90.1 km,00:01:28,01:40:31,21.1 km,05:34:42
Christoph Thierolf,446,55,492,440,45-49,49,DE,DEU,---,2396,00:34:18,1.9 km,00:05:37,03:08:30,90.1 km,00:02:41,01:43:41,21.1 km,05:34:47
Christian Hanselmann,447,27,494,1567,50-54,53,CH,CHE,---,2752,00:38:22,1.9 km,00:05:32,03:03:51,90.1 km,00:02:27,01:44:38,21.1 km,05:34:50
Kevin Laloux,448,67,495,974,30-34,30,DE,BEL,---,2283,00:39:51,1.9 km,00:04:57,03:06:07,90.1 km,00:02:15,01:41:41,21.1 km,05:34:51
Ulf Meiertoberens,449,28,496,1605,50-54,50,DE,DEU,---,2751,00:45:13,1.9 km,00:04:08,02:50:03,90.1 km,00:02:19,01:53:10,21.1 km,05:34:53
Morten Kragh,450,68,497,971,30-34,33,DE,DNK,---,2282,00:42:35,1.9 km,00:06:09,03:01:58,90.1 km,00:02:19,01:41:54,21.1 km,05:34:55
Dieter Mallmann,451,10,498,1663,55-59,54,DE,DEU,---,2748,00:48:23,1.9 km,00:06:17,03:03:08,90.1 km,00:04:21,01:32:56,21.1 km,05:35:05
Andreas Schmidt,452,67,499,1352,40-44,44,DE,DEU,---,2428,00:46:33,1.9 km,00:05:06,03:09:29,90.1 km,00:02:15,01:31:43,21.1 km,05:35:06
Stijn Van Hooff,453,69,500,1053,30-34,30,NL,NLD,---,2278,00:35:56,1.9 km,00:05:07,03:08:09,90.1 km,00:02:32,01:43:22,21.1 km,05:35:06
Frank Albat,454,29,501,1534,50-54,54,DE,DEU,---,2747,00:39:36,1.9 km,00:05:03,03:05:04,90.1 km,00:01:59,01:43:25,21.1 km,05:35:07
Mark Roberts,455,68,502,267,40-44,42,NV,USA,---,2426,00:36:16,1.9 km,00:04:30,03:06:39,90.1 km,00:03:29,01:44:18,21.1 km,05:35:12
Alejandro González Sánchez,456,54,503,426,25-29,26,Estado de México,MEX,---,2193,00:36:52,1.9 km,00:06:00,03:09:48,90.1 km,00:02:33,01:40:04,21.1 km,05:35:17
Frank Zühlke,457,69,504,1387,40-44,42,DE,DEU,---,2425,00:33:07,1.9 km,00:04:35,03:15:24,90.1 km,00:01:48,01:40:23,21.1 km,05:35:17
Nawaf Al Dhaen,458,70,505,394,30-34,29,QLD,BHR,---,2274,00:35:59,1.9 km,00:07:26,03:11:24,90.1 km,00:01:55,01:38:35,21.1 km,05:35:19
Georges Reding,459,67,506,1194,35-39,39,Luxembourg,LUX,---,2356,00:40:02,1.9 km,00:05:13,03:01:05,90.1 km,00:01:34,01:47:30,21.1 km,05:35:24
Arkadiusz Grzybowski,460,55,507,813,25-29,28,DE,POL,---,2189,00:36:28,1.9 km,00:05:02,03:13:59,90.1 km,00:01:11,01:38:51,21.1 km,05:35:31
Maïc Emmenegger,461,68,508,1114,35-39,39,CH,CHE,---,2353,00:40:37,1.9 km,00:06:01,03:04:56,90.1 km,00:03:10,01:40:51,21.1 km,05:35:35
Roberto Tambini,462,11,509,370,55-59,54,CH,CHE,---,2738,00:35:27,1.9 km,00:05:04,02:59:06,90.1 km,00:01:40,01:54:22,21.1 km,05:35:39
Christopher Rieder,463,56,510,859,25-29,27,DE,DEU,---,2185,00:38:46,1.9 km,00:05:25,03:04:37,90.1 km,00:01:21,01:45:36,21.1 km,05:35:45
Stephen Berger,464,70,511,292,40-44,40,DE,DEU,---,2416,00:35:32,1.9 km,00:04:28,03:08:09,90.1 km,00:02:15,01:45:23,21.1 km,05:35:47
Ralph Sturm,465,30,512,1630,50-54,53,DE,DEU,---,2735,00:41:29,1.9 km,00:04:42,03:04:35,90.1 km,00:01:50,01:43:11,21.1 km,05:35:47
Heiko Wein,466,31,513,465,50-54,50,DE,DEU,---,2735,00:38:11,1.9 km,00:04:12,03:01:41,90.1 km,00:03:11,01:48:33,21.1 km,05:35:48
Jürgen Belting,467,71,514,1255,40-44,42,DE,DEU,---,2411,00:36:45,1.9 km,00:05:25,03:00:11,90.1 km,00:02:25,01:51:17,21.1 km,05:36:03
Julius Walter,468,69,515,1229,35-39,---,DE,DEU,---,2344,00:36:22,1.9 km,00:05:41,03:06:34,90.1 km,00:02:20,01:45:07,21.1 km,05:36:04
Oliver Magdziarz,469,56,516,249,45-49,46,DE,DEU,---,2372,00:47:23,1.9 km,00:05:03,02:59:04,90.1 km,00:02:44,01:41:53,21.1 km,05:36:07
Stefan Klapp,470,57,517,1443,45-49,46,DE,DEU,---,2371,00:33:17,1.9 km,00:05:35,03:01:21,90.1 km,00:02:31,01:53:25,21.1 km,05:36:09
Rainer Schmidt,471,58,518,462,45-49,45,DE,DEU,---,2366,00:43:58,1.9 km,00:05:45,03:06:57,90.1 km,00:02:50,01:36:57,21.1 km,05:36:27
Antoine Saulpic,473,57,520,862,25-29,28,DE,FRA,---,2171,00:39:38,1.9 km,00:04:33,03:11:00,90.1 km,00:02:18,01:39:03,21.1 km,05:36:32
René Kipper,474,71,521,967,30-34,30,DE,DEU,---,2251,00:42:25,1.9 km,00:05:11,03:07:01,90.1 km,00:02:16,01:39:44,21.1 km,05:36:37
Carmen Grosse,48,1,522,232,55-59,55,---,DEU,---,3500,00:27:36,1.9 km,00:04:25,03:17:57,90.1 km,00:01:58,01:44:49,21.1 km,05:36:45
Simon Leonhard,475,58,523,840,25-29,26,DE,DEU,---,2167,00:35:34,1.9 km,00:05:02,03:05:58,90.1 km,00:01:57,01:48:14,21.1 km,05:36:45
Christian Wesendahl,476,70,524,1232,35-39,38,---,DEU,---,2330,00:34:42,1.9 km,00:04:28,03:08:14,90.1 km,00:01:57,01:47:32,21.1 km,05:36:53
Jan Kockelkorn,477,71,525,1157,35-39,37,---,DEU,---,2330,00:38:07,1.9 km,00:04:59,03:06:10,90.1 km,00:02:34,01:45:03,21.1 km,05:36:53
Fabian Unglaube,478,59,526,883,25-29,25,DE,DEU,---,2163,00:36:02,1.9 km,00:06:14,03:07:01,90.1 km,00:02:16,01:45:25,21.1 km,05:36:58
Nicolas Schmit,479,32,527,768,18-24,22,Luxemburg,LUX,---,2365,00:38:54,1.9 km,00:06:49,03:00:40,90.1 km,00:02:31,01:48:06,21.1 km,05:37:00
Matthias Zerth,480,60,528,896,25-29,28,DE,DEU,---,2162,00:28:48,1.9 km,00:04:06,03:07:21,90.1 km,00:01:39,01:55:09,21.1 km,05:37:03
René Huber,481,59,529,320,45-49,47,---,AUT,---,2353,00:37:33,1.9 km,00:04:31,03:00:25,90.1 km,00:02:20,01:52:21,21.1 km,05:37:10
Arno Dewald,483,72,531,1106,35-39,36,DE,DEU,---,2323,00:32:24,1.9 km,00:03:50,02:53:11,90.1 km,00:01:37,02:06:13,21.1 km,05:37:15
Tomas Pritasil,484,72,532,183,40-44,43,Czech republic,CZE,---,2387,00:40:21,1.9 km,00:04:38,03:00:59,90.1 km,00:02:09,01:49:16,21.1 km,05:37:23
Joachim Drews,485,73,533,1723,35-39,36,CH,DEU,---,2321,00:32:56,1.9 km,00:05:04,03:10:30,90.1 km,00:02:02,01:46:51,21.1 km,05:37:23
Sandra Petersohn,49,5,534,631,40-44,43,DE,DEU,---,2937,00:39:41,1.9 km,00:05:12,03:12:42,90.1 km,00:01:59,01:38:02,21.1 km,05:37:36
Klaus Zähringer,486,72,535,1739,30-34,30,DE,DEU,---,2233,00:38:23,1.9 km,00:05:42,02:57:48,90.1 km,00:01:32,01:54:12,21.1 km,05:37:37
Christian Humlach,487,73,536,322,40-44,44,DE,DEU,---,2381,00:38:17,1.9 km,00:05:23,03:03:24,90.1 km,00:04:11,01:46:27,21.1 km,05:37:42
Dennis Hölzer,488,74,537,1145,35-39,35,DE,DEU,---,2315,00:38:47,1.9 km,00:05:23,03:01:10,90.1 km,00:02:56,01:49:26,21.1 km,05:37:42
Brett Zeolla,489,61,538,895,25-29,26,CA,USA,---,2149,00:40:21,1.9 km,00:07:10,03:10:39,90.1 km,00:03:05,01:36:30,21.1 km,05:37:45
Alexander Hippach,490,74,539,1291,40-44,44,DE,DEU,---,2379,00:31:44,1.9 km,00:06:26,03:07:54,90.1 km,00:02:02,01:49:43,21.1 km,05:37:49
Maximilian Tietz,491,33,540,773,18-24,21,DE,DEU,---,2349,00:39:14,1.9 km,00:03:44,03:03:25,90.1 km,00:01:15,01:50:15,21.1 km,05:37:53
Sebastian Schlögl,492,73,541,1023,30-34,29,CH,DEU,---,2225,00:42:27,1.9 km,00:04:44,03:05:05,90.1 km,00:01:50,01:43:57,21.1 km,05:38:03
Mario Kleber,493,60,542,1444,45-49,46,DE,DEU,---,2337,00:43:06,1.9 km,00:06:25,03:11:28,90.1 km,00:01:45,01:35:19,21.1 km,05:38:03
Gareth Linskens,494,74,543,977,30-34,30,BE,BEL,---,2224,00:35:42,1.9 km,00:05:45,03:10:48,90.1 km,00:01:58,01:43:54,21.1 km,05:38:07
Dmitry Galkin,495,75,544,1124,35-39,37,Luxembourg,RUS,---,2307,00:29:40,1.9 km,00:05:59,03:16:13,90.1 km,00:03:49,01:42:28,21.1 km,05:38:09
Frank Hackenbruch,496,12,545,1655,55-59,---,DE,DEU,---,2692,00:37:00,1.9 km,00:04:06,03:09:11,90.1 km,00:02:19,01:45:36,21.1 km,05:38:12
Ahmed Al Haj,497,76,546,1729,35-39,39,DXB,ARE,---,2304,00:33:22,1.9 km,00:05:36,03:16:23,90.1 km,00:01:42,01:41:14,21.1 km,05:38:17
Peter Weindel,498,61,547,1525,45-49,44,DE,DEU,---,2332,00:32:02,1.9 km,00:04:29,03:06:26,90.1 km,00:02:29,01:52:52,21.1 km,05:38:18
Christoph Reimold,499,62,548,1485,45-49,49,---,DEU,---,2332,00:37:27,1.9 km,00:05:14,03:02:51,90.1 km,00:02:15,01:50:32,21.1 km,05:38:19
Benjamin Stöhr,500,75,549,1040,30-34,---,DE,DEU,---,2220,00:36:25,1.9 km,00:05:24,02:52:54,90.1 km,00:01:42,02:01:54,21.1 km,05:38:19
Gregor Bader,501,75,550,1250,40-44,42,DE,DEU,---,2369,00:40:26,1.9 km,00:04:27,03:04:37,90.1 km,00:02:51,01:46:00,21.1 km,05:38:21
Alica Jacobi,50,5,551,238,25-29,28,DE,DEU,---,2835,00:37:11,1.9 km,00:03:18,03:10:17,90.1 km,00:01:02,01:46:34,21.1 km,05:38:22
Aus Dem Spring Thomas,502,63,552,1511,45-49,48,DE,DEU,---,2330,00:39:43,1.9 km,00:04:48,03:01:00,90.1 km,00:02:13,01:50:41,21.1 km,05:38:25
Stefan Daum,503,76,553,303,40-44,42,DE,DEU,---,2368,00:37:37,1.9 km,00:07:28,03:11:23,90.1 km,00:02:19,01:39:39,21.1 km,05:38:26
Daniel Ringwelski,504,77,554,1741,35-39,36,DE,POL,---,2299,00:39:07,1.9 km,00:08:52,03:15:13,90.1 km,00:03:43,01:31:40,21.1 km,05:38:35
Manfred Wölfle,505,13,555,378,55-59,56,DE,DEU,---,2684,00:36:08,1.9 km,00:04:55,03:07:08,90.1 km,00:01:58,01:48:27,21.1 km,05:38:36
Markus Seeger,507,32,557,363,50-54,49,DE,DEU,---,2681,00:37:12,1.9 km,00:05:46,03:04:40,90.1 km,00:02:02,01:49:08,21.1 km,05:38:48
Angel Moya,508,76,558,992,30-34,33,DE,VEN,---,2211,00:30:52,1.9 km,00:04:43,03:20:24,90.1 km,00:03:44,01:39:07,21.1 km,05:38:50
Andreas Stöcklein,509,77,559,1367,40-44,42,DE,DEU,---,2359,00:41:24,1.9 km,00:04:58,03:00:47,90.1 km,00:01:48,01:49:58,21.1 km,05:38:55
Olli Knapp,510,78,560,1777,35-39,37,DE,DEU,---,2293,00:35:09,1.9 km,00:06:37,02:54:56,90.1 km,00:03:03,01:59:10,21.1 km,05:38:55
Diana Engelmann,51,7,561,598,35-39,37,DE,DEU,---,2764,00:36:28,1.9 km,00:03:46,03:13:17,90.1 km,00:01:31,01:44:03,21.1 km,05:39:05
Alejandro Canonero,512,64,563,508,45-49,46,luxembourg,LUX,---,2317,00:30:27,1.9 km,00:04:17,02:43:04,90.1 km,00:01:20,02:20:02,21.1 km,05:39:10
Marc Altena,513,79,564,1074,35-39,35,NL,NLD,---,2287,00:34:01,1.9 km,00:06:42,02:57:42,90.1 km,00:03:21,01:57:28,21.1 km,05:39:14
Roland Carls,514,77,565,918,30-34,30,DE,DEU,---,2202,00:36:53,1.9 km,00:06:40,03:11:30,90.1 km,00:03:12,01:41:06,21.1 km,05:39:21
Tobias Schuff,515,78,566,1030,30-34,32,DE,DEU,---,2200,00:33:24,1.9 km,00:04:04,03:06:34,90.1 km,00:01:19,01:54:06,21.1 km,05:39:27
Evan Davies,516,14,567,1648,55-59,58,Dorset,GBR,---,2668,00:37:17,1.9 km,00:05:02,03:10:18,90.1 km,00:01:51,01:45:04,21.1 km,05:39:32
Stefan Niederbacher,517,33,568,344,50-54,52,---,CHE,---,2667,00:42:25,1.9 km,00:05:02,03:00:02,90.1 km,00:01:41,01:50:23,21.1 km,05:39:33
Peter Faber,518,65,569,1415,45-49,46,CH,DEU,---,2310,00:34:28,1.9 km,00:04:56,03:05:31,90.1 km,00:02:14,01:52:24,21.1 km,05:39:33
Adrian Rothenbühler,519,66,570,1491,45-49,45,CH,CHE,---,2309,00:33:54,1.9 km,00:05:07,03:05:30,90.1 km,00:02:06,01:52:57,21.1 km,05:39:34
Pedro Antonio Martin Reig,520,67,571,337,45-49,47,---,ESP,---,2308,00:29:22,1.9 km,00:04:03,03:19:18,90.1 km,00:01:41,01:45:16,21.1 km,05:39:40
Christian Pietruska,521,80,572,1187,35-39,36,DE,DEU,---,2279,00:38:11,1.9 km,00:05:40,03:13:21,90.1 km,00:02:05,01:40:23,21.1 km,05:39:40
Andreas Bode,522,15,573,295,55-59,58,---,DEU,---,2664,00:31:29,1.9 km,00:04:32,03:14:19,90.1 km,00:01:36,01:47:47,21.1 km,05:39:43
David Bowry,523,78,574,297,40-44,43,---,GBR,---,2342,00:37:34,1.9 km,00:06:01,03:12:39,90.1 km,00:01:46,01:41:51,21.1 km,05:39:51
Sven Härter,524,34,575,427,18-24,22,DE,DEU,---,2312,00:40:05,1.9 km,00:04:48,03:09:50,90.1 km,00:01:17,01:43:58,21.1 km,05:39:58
Philipp Gremmel,525,81,576,1130,35-39,34,Hamburg,DEU,---,2272,00:32:26,1.9 km,00:05:14,03:09:32,90.1 km,00:02:05,01:50:48,21.1 km,05:40:05
Gijs Oosterholt,526,82,577,1710,35-39,36,NL,NLD,---,2272,00:33:12,1.9 km,00:04:13,03:07:25,90.1 km,00:01:40,01:53:36,21.1 km,05:40:06
Tobias Ammon,527,79,578,1247,40-44,40,DE,DEU,---,2335,00:36:54,1.9 km,00:04:57,03:09:37,90.1 km,00:02:23,01:46:24,21.1 km,05:40:15
Ilse Van Hout,52,6,579,636,40-44,39,BE,BEL,---,2887,00:30:11,1.9 km,00:03:58,03:19:41,90.1 km,00:01:34,01:44:59,21.1 km,05:40:23
Sebastian Herwig,528,62,580,820,25-29,28,DE,DEU,---,2101,00:37:31,1.9 km,00:05:34,03:03:35,90.1 km,00:02:49,01:50:56,21.1 km,05:40:25
Bernd Pohl,529,34,581,350,50-54,54,DE,DEU,---,2648,00:34:25,1.9 km,00:05:24,03:17:10,90.1 km,00:02:32,01:41:06,21.1 km,05:40:37
Michael Glorius,530,63,582,808,25-29,27,DE,DEU,---,2096,00:36:39,1.9 km,00:04:52,03:07:24,90.1 km,00:03:19,01:48:26,21.1 km,05:40:40
Martin Bremer,531,83,583,1090,35-39,36,DE,DEU,---,2260,00:46:15,1.9 km,00:04:29,03:03:29,90.1 km,00:01:31,01:45:02,21.1 km,05:40:46
Jens Fiedler,532,35,584,1561,50-54,51,Brandenburg,DEU,---,2645,00:36:57,1.9 km,00:05:02,03:15:49,90.1 km,00:01:53,01:41:07,21.1 km,05:40:48
Jan Groß,533,64,585,810,25-29,28,DE,DEU,---,2090,00:38:52,1.9 km,00:05:06,03:02:08,90.1 km,00:01:49,01:53:06,21.1 km,05:41:01
Daniele Cruciani,534,80,586,1265,40-44,41,Macerata,ITA,---,2320,00:38:38,1.9 km,00:06:24,03:10:47,90.1 km,00:03:12,01:42:05,21.1 km,05:41:06
Laurent Dammé,535,35,587,735,18-24,24,Luxembourg,LUX,---,2288,00:37:51,1.9 km,00:06:02,03:16:25,90.1 km,00:01:31,01:39:29,21.1 km,05:41:18
